開催日,レース名,距離,地肌,クラス,通時
2021/10/09,播州S(3勝クラス),1200,ダ,3勝,7.3勝
2021/10/09,夕刊フジ杯オパールS(L),1200,芝,(L),5.(L)
2021/10/09,3歳以上2勝クラス,1800,ダ,2勝,8.2勝
2021/10/03,2歳未勝利,1200,ダ,未勝利,o.未勝利
2021/10/03,2歳未勝利,1600,芝,未勝利,o.未勝利
2021/10/03,2歳新馬,1200,芝,新馬,o.未勝利
2021/10/03,3歳以上1勝クラス,1800,ダ,1勝,9.1勝
2021/10/03,2歳新馬,1800,芝,新馬,o.未勝利
2021/10/03,3歳以上1勝クラス,1200,ダ,1勝,9.1勝
2021/10/03,3歳以上1勝クラス,2200,芝,1勝,9.1勝
2021/10/03,3歳以上2勝クラス,1800,ダ,2勝,8.2勝
2021/10/03,サフラン賞(1勝クラス),1600,芝,1勝,9.1勝
2021/10/03,茨城新聞杯(2勝クラス),1800,芝,2勝,8.2勝
2021/10/03,スプリンターズS(G1),1200,芝,G1,1.G1
2021/10/03,外房S(3勝クラス),1200,ダ,3勝,7.3勝
2021/10/03,2歳未勝利,1200,ダ,未勝利,o.未勝利
2021/10/03,2歳未勝利,1800,ダ,未勝利,o.未勝利
2021/10/03,2歳未勝利,1400,芝,未勝利,o.未勝利
2021/10/03,2歳新馬,1800,ダ,新馬,o.未勝利
2021/10/03,2歳新馬,1600,芝,新馬,o.未勝利
2021/10/03,3歳以上1勝クラス,1900,ダ,1勝,9.1勝
2021/10/03,3歳以上1勝クラス,2200,芝,1勝,9.1勝
2021/10/03,3歳以上1勝クラス,1400,ダ,1勝,9.1勝
2021/10/03,浜名湖特別(2勝クラス),2000,芝,2勝,8.2勝
2021/10/03,白川郷S(3勝クラス),1900,ダ,3勝,7.3勝
2021/10/03,ポートアイランドS(L),1600,芝,(L),5.(L)
2021/10/03,3歳以上2勝クラス,1400,ダ,2勝,8.2勝
2021/10/02,障害3歳以上未勝利,2880,障,未勝利,o.未勝利
2021/10/02,2歳未勝利,1200,芝,未勝利,o.未勝利
2021/10/02,2歳未勝利,1800,ダ,未勝利,o.未勝利
2021/10/02,2歳未勝利,2000,芝,未勝利,o.未勝利
2021/10/02,2歳新馬,1600,芝,新馬,o.未勝利
2021/10/02,2歳新馬,1200,ダ,新馬,o.未勝利
2021/10/02,3歳以上1勝クラス,1800,ダ,1勝,9.1勝
2021/10/02,3歳以上1勝クラス,1200,ダ,1勝,9.1勝
2021/10/02,芙蓉S(OP),2000,芝,OP,6.OP
2021/10/02,勝浦特別(2勝クラス),1200,芝,2勝,8.2勝
2021/10/02,秋風S(3勝クラス),1600,芝,3勝,7.3勝
2021/10/02,3歳以上2勝クラス,1200,ダ,2勝,8.2勝
2021/10/02,2歳未勝利,1400,ダ,未勝利,o.未勝利
2021/10/02,2歳未勝利,2000,芝,未勝利,o.未勝利
2021/10/02,2歳新馬,1400,ダ,新馬,o.未勝利
2021/10/02,3歳以上1勝クラス,1200,ダ,1勝,9.1勝
2021/10/02,2歳新馬,2000,芝,新馬,o.未勝利
2021/10/02,3歳以上1勝クラス,1800,ダ,1勝,9.1勝
2021/10/02,3歳以上1勝クラス,1600,芝,1勝,9.1勝
2021/10/02,3歳以上2勝クラス,1900,ダ,2勝,8.2勝
2021/10/02,ききょうS(OP),1400,芝,OP,6.OP
2021/10/02,関ケ原S(3勝クラス),2000,芝,3勝,7.3勝
2021/10/02,シリウスS(G3),1900,ダ,G3,3.G3
2021/10/02,3歳以上2勝クラス,1400,芝,2勝,8.2勝
2021/09/26,2歳未勝利,1800,ダ,未勝利,o.未勝利
2021/09/26,2歳未勝利,1200,芝,未勝利,o.未勝利
2021/09/26,2歳未勝利,1800,芝,未勝利,o.未勝利
2021/09/26,2歳新馬,1200,ダ,新馬,o.未勝利
2021/09/26,2歳新馬,2000,芝,新馬,o.未勝利
2021/09/26,3歳以上1勝クラス,1200,ダ,1勝,9.1勝
2021/09/26,3歳以上1勝クラス,1600,芝,1勝,9.1勝
2021/09/26,3歳以上1勝クラス,1800,ダ,1勝,9.1勝
2021/09/26,木更津特別(2勝クラス),1600,芝,2勝,8.2勝
2021/09/26,内房S(3勝クラス),1800,ダ,3勝,7.3勝
2021/09/26,産経賞オールカマー(G2),2200,芝,G2,2.G2
2021/09/26,3歳以上2勝クラス,1200,ダ,2勝,8.2勝
2021/09/26,障害3歳以上未勝利,3000,障,未勝利,o.未勝利
2021/09/26,2歳未勝利,1800,ダ,未勝利,o.未勝利
2021/09/26,2歳未勝利,1600,芝,未勝利,o.未勝利
2021/09/26,2歳新馬,1200,ダ,新馬,o.未勝利
2021/09/26,2歳新馬,2000,芝,新馬,o.未勝利
2021/09/26,3歳以上1勝クラス,1800,ダ,1勝,9.1勝
2021/09/26,3歳以上1勝クラス,1900,ダ,1勝,9.1勝
2021/09/26,3歳以上1勝クラス,2000,芝,1勝,9.1勝
2021/09/26,知多特別(2勝クラス),1200,芝,2勝,8.2勝
2021/09/26,桶狭間S(3勝クラス),1400,ダ,3勝,7.3勝
2021/09/26,神戸新聞杯(G2),2200,芝,G2,2.G2
2021/09/26,3歳以上2勝クラス,1200,ダ,2勝,8.2勝
2021/09/25,2歳未勝利,1200,ダ,未勝利,o.未勝利
2021/09/25,2歳未勝利,1600,芝,未勝利,o.未勝利
2021/09/25,2歳新馬,1800,ダ,新馬,o.未勝利
2021/09/25,3歳以上1勝クラス,1200,芝,1勝,9.1勝
2021/09/25,2歳新馬,1600,芝,新馬,o.未勝利
2021/09/25,3歳以上1勝クラス,2000,芝,1勝,9.1勝
2021/09/25,3歳以上1勝クラス,1800,ダ,1勝,9.1勝
2021/09/25,清秋ジャンプS(OP),3210,障,OP,6.OP
2021/09/25,カンナS(OP),1200,芝,OP,6.OP
2021/09/25,九十九里特別(2勝クラス),2500,芝,2勝,8.2勝
2021/09/25,ながつきS(OP),1200,ダ,OP,6.OP
2021/09/25,3歳以上2勝クラス,1800,ダ,2勝,8.2勝
2021/09/25,2歳未勝利,1400,ダ,未勝利,o.未勝利
2021/09/25,2歳未勝利,1800,ダ,未勝利,o.未勝利
2021/09/25,2歳未勝利,2000,芝,未勝利,o.未勝利
2021/09/25,2歳新馬,1400,ダ,新馬,o.未勝利
2021/09/25,2歳新馬,1400,芝,新馬,o.未勝利
2021/09/25,3歳以上1勝クラス,1200,ダ,1勝,9.1勝
2021/09/25,3歳以上1勝クラス,1800,ダ,1勝,9.1勝
2021/09/25,3歳以上1勝クラス,1400,ダ,1勝,9.1勝
2021/09/25,野路菊S(OP),2000,芝,OP,6.OP
2021/09/25,夕月特別(2勝クラス),2000,芝,2勝,8.2勝
2021/09/25,長篠S(3勝クラス),1200,芝,3勝,7.3勝
2021/09/25,3歳以上2勝クラス,1800,ダ,2勝,8.2勝
2021/09/20,障害3歳以上未勝利,2880,障,未勝利,o.未勝利
2021/09/20,2歳未勝利,1600,芝,未勝利,o.未勝利
2021/09/20,2歳未勝利,1200,ダ,未勝利,o.未勝利
2021/09/20,2歳未勝利,1800,芝,未勝利,o.未勝利
2021/09/20,2歳新馬,1600,芝,新馬,o.未勝利
2021/09/20,2歳新馬,2000,芝,新馬,o.未勝利
2021/09/20,3歳以上1勝クラス,1800,ダ,1勝,9.1勝
2021/09/20,3歳以上1勝クラス,1200,ダ,1勝,9.1勝
2021/09/20,鋸山特別(2勝クラス),1800,ダ,2勝,8.2勝
2021/09/20,Mジャングルポケット(2勝クラス),2000,芝,2勝,8.2勝
2021/09/20,朝日セントライト記念(G2),2200,芝,G2,2.G2
2021/09/20,3歳以上1勝クラス,1200,ダ,1勝,9.1勝
2021/09/20,2歳未勝利,1200,ダ,未勝利,o.未勝利
2021/09/20,2歳未勝利,1800,ダ,未勝利,o.未勝利
2021/09/20,2歳未勝利,2000,芝,未勝利,o.未勝利
2021/09/20,2歳新馬,1400,ダ,新馬,o.未勝利
2021/09/20,2歳新馬,1600,芝,新馬,o.未勝利
2021/09/20,3歳以上1勝クラス,1900,ダ,1勝,9.1勝
2021/09/20,3歳以上1勝クラス,1800,ダ,1勝,9.1勝
2021/09/20,3歳以上1勝クラス,1600,芝,1勝,9.1勝
2021/09/20,ヤマボウシ賞(1勝クラス),1400,ダ,1勝,9.1勝
2021/09/20,Mオルフェーヴル(2勝クラス),1600,芝,2勝,8.2勝
2021/09/20,JRAアニバーサリー(3勝クラス),1800,ダ,3勝,7.3勝
2021/09/20,3歳以上1勝クラス,1200,芝,1勝,9.1勝
2021/09/19,2歳未勝利,1200,ダ,未勝利,o.未勝利
2021/09/19,2歳未勝利,2000,芝,未勝利,o.未勝利
2021/09/19,2歳未勝利,1800,ダ,未勝利,o.未勝利
2021/09/19,2歳新馬,1200,芝,新馬,o.未勝利
2021/09/19,2歳新馬,1600,芝,新馬,o.未勝利
2021/09/19,3歳以上1勝クラス,1200,ダ,1勝,9.1勝
2021/09/19,3歳以上1勝クラス,1800,芝,1勝,9.1勝
2021/09/19,3歳以上1勝クラス,2400,ダ,1勝,9.1勝
2021/09/19,浦安特別(2勝クラス),1200,ダ,2勝,8.2勝
2021/09/19,レインボーS(3勝クラス),1800,芝,3勝,7.3勝
2021/09/19,ラジオ日本賞(OP),1800,ダ,OP,6.OP
2021/09/19,3歳以上1勝クラス,1200,芝,1勝,9.1勝
2021/09/19,2歳未勝利,1400,ダ,未勝利,o.未勝利
2021/09/19,2歳未勝利,1800,ダ,未勝利,o.未勝利
2021/09/19,2歳未勝利,1200,芝,未勝利,o.未勝利
2021/09/19,3歳以上1勝クラス,1400,ダ,1勝,9.1勝
2021/09/19,2歳新馬,2000,芝,新馬,o.未勝利
2021/09/19,3歳以上1勝クラス,1900,ダ,1勝,9.1勝
2021/09/19,3歳以上1勝クラス,1200,ダ,1勝,9.1勝
2021/09/19,3歳以上1勝クラス,1800,ダ,1勝,9.1勝
2021/09/19,木曽川特別(2勝クラス),2200,芝,2勝,8.2勝
2021/09/19,納屋橋S(3勝クラス),1600,芝,3勝,7.3勝
2021/09/19,関西TVローズS(G2),2000,芝,G2,2.G2
2021/09/19,3歳以上2勝クラス,1400,ダ,2勝,8.2勝
2021/09/18,2歳未勝利,1200,ダ,未勝利,o.未勝利
2021/09/18,2歳未勝利,1800,ダ,未勝利,o.未勝利
2021/09/18,2歳未勝利,1200,芝,未勝利,o.未勝利
2021/09/18,2歳新馬,1800,ダ,新馬,o.未勝利
2021/09/18,2歳新馬,1800,芝,新馬,o.未勝利
2021/09/18,3歳以上1勝クラス,1200,ダ,1勝,9.1勝
2021/09/18,3歳以上1勝クラス,2500,芝,1勝,9.1勝
2021/09/18,3歳以上1勝クラス,1800,ダ,1勝,9.1勝
2021/09/18,松戸特別(2勝クラス),2400,ダ,2勝,8.2勝
2021/09/18,御宿特別(2勝クラス),1600,芝,2勝,8.2勝
2021/09/18,初風S(3勝クラス),1200,ダ,3勝,7.3勝
2021/09/18,3歳以上1勝クラス,2000,芝,1勝,9.1勝
2021/09/18,2歳未勝利,1400,ダ,未勝利,o.未勝利
2021/09/18,2歳未勝利,1200,ダ,未勝利,o.未勝利
2021/09/18,2歳未勝利,1600,芝,未勝利,o.未勝利
2021/09/18,2歳新馬,1800,ダ,新馬,o.未勝利
2021/09/18,2歳新馬,1200,芝,新馬,o.未勝利
2021/09/18,3歳以上1勝クラス,1800,ダ,1勝,9.1勝
2021/09/18,3歳以上1勝クラス,1200,ダ,1勝,9.1勝
2021/09/18,阪神ジャンプS(J.G3),3300,障,G3,3.G3
2021/09/18,金山特別(1勝クラス),2200,芝,1勝,9.1勝
2021/09/18,大府特別(2勝クラス),1800,ダ,2勝,8.2勝
2021/09/18,ケフェウスS(OP),2000,芝,OP,6.OP
2021/09/18,3歳以上1勝クラス,1400,ダ,1勝,9.1勝
2021/09/12,2歳未勝利,1200,ダ,未勝利,o.未勝利
2021/09/12,2歳未勝利,2000,芝,未勝利,o.未勝利
2021/09/12,2歳新馬,1800,ダ,新馬,o.未勝利
2021/09/12,3歳以上1勝クラス,1200,ダ,1勝,9.1勝
2021/09/12,2歳新馬,1600,芝,新馬,o.未勝利
2021/09/12,3歳以上1勝クラス,1800,ダ,1勝,9.1勝
2021/09/12,3歳以上1勝クラス,1600,芝,1勝,9.1勝
2021/09/12,白井特別(2勝クラス),1800,芝,2勝,8.2勝
2021/09/12,3歳以上1勝クラス,1800,ダ,1勝,9.1勝
2021/09/12,セプテンバーS(3勝クラス),1200,芝,3勝,7.3勝
2021/09/12,京成杯オータムH(G3),1600,芝,G3,3.G3
2021/09/12,3歳以上2勝クラス,1200,ダ,2勝,8.2勝
2021/09/12,2歳未勝利,1400,ダ,未勝利,o.未勝利
2021/09/12,2歳未勝利,1400,芝,未勝利,o.未勝利
2021/09/12,2歳新馬,1800,ダ,新馬,o.未勝利
2021/09/12,3歳以上1勝クラス,1200,ダ,1勝,9.1勝
2021/09/12,2歳新馬,2000,芝,新馬,o.未勝利
2021/09/12,3歳以上1勝クラス,1400,ダ,1勝,9.1勝
2021/09/12,3歳以上1勝クラス,1800,ダ,1勝,9.1勝
2021/09/12,3歳以上2勝クラス,1800,ダ,2勝,8.2勝
2021/09/12,長久手特別(2勝クラス),2000,芝,2勝,8.2勝
2021/09/12,浜松S(3勝クラス),1200,ダ,3勝,7.3勝
2021/09/12,産経賞セントウルS(G2),1200,芝,G2,2.G2
2021/09/12,3歳以上1勝クラス,1400,芝,1勝,9.1勝
2021/09/11,障害3歳以上未勝利,2880,障,未勝利,o.未勝利
2021/09/11,2歳未勝利,1600,芝,未勝利,o.未勝利
2021/09/11,2歳未勝利,1800,ダ,未勝利,o.未勝利
2021/09/11,2歳新馬,1200,ダ,新馬,o.未勝利
2021/09/11,2歳新馬,2000,芝,新馬,o.未勝利
2021/09/11,3歳以上1勝クラス,1200,ダ,1勝,9.1勝
2021/09/11,3歳以上1勝クラス,1800,芝,1勝,9.1勝
2021/09/11,3歳以上1勝クラス,1800,ダ,1勝,9.1勝
2021/09/11,アスター賞(1勝クラス),1600,芝,1勝,9.1勝
2021/09/11,汐留特別(2勝クラス),1200,芝,2勝,8.2勝
2021/09/11,紫苑S(G3),2000,芝,G3,3.G3
2021/09/11,3歳以上1勝クラス,1200,ダ,1勝,9.1勝
2021/09/11,2歳未勝利,1200,ダ,未勝利,o.未勝利
2021/09/11,2歳未勝利,1800,ダ,未勝利,o.未勝利
2021/09/11,2歳未勝利,2000,芝,未勝利,o.未勝利
2021/09/11,2歳新馬,1600,芝,新馬,o.未勝利
2021/09/11,2歳新馬,1400,芝,新馬,o.未勝利
2021/09/11,3歳以上1勝クラス,1900,ダ,1勝,9.1勝
2021/09/11,3歳以上1勝クラス,1400,ダ,1勝,9.1勝
2021/09/11,3歳以上1勝クラス,2000,芝,1勝,9.1勝
2021/09/11,日進特別(2勝クラス),1800,ダ,2勝,8.2勝
2021/09/11,ムーンライトH(3勝クラス),2200,芝,3勝,7.3勝
2021/09/11,エニフS(L),1400,ダ,(L),5.(L)
2021/09/11,3歳以上2勝クラス,1200,ダ,2勝,8.2勝
2021/09/05,2歳未勝利,2000,芝,未勝利,o.未勝利
2021/09/05,2歳未勝利,1500,芝,未勝利,o.未勝利
2021/09/05,3歳未勝利,1700,ダ,未勝利,o.未勝利
2021/09/05,3歳未勝利,1200,芝,未勝利,o.未勝利
2021/09/05,3歳未勝利,1700,ダ,未勝利,o.未勝利
2021/09/05,3歳以上1勝クラス,1200,芝,1勝,9.1勝
2021/09/05,3歳以上1勝クラス,1700,ダ,1勝,9.1勝
2021/09/05,3歳以上1勝クラス,1800,芝,1勝,9.1勝
2021/09/05,3歳以上2勝クラス,1700,ダ,2勝,8.2勝
2021/09/05,すずらん賞(OP),1200,芝,OP,6.OP
2021/09/05,丹頂S(OP),2600,芝,OP,6.OP
2021/09/05,釧路湿原特別(2勝クラス),2000,芝,2勝,8.2勝
2021/09/05,2歳未勝利,1200,芝,未勝利,o.未勝利
2021/09/05,2歳未勝利,2000,芝,未勝利,o.未勝利
2021/09/05,3歳未勝利,1800,ダ,未勝利,o.未勝利
2021/09/05,3歳未勝利,2200,芝,未勝利,o.未勝利
2021/09/05,2歳新馬,1800,芝,新馬,o.未勝利
2021/09/05,2歳新馬,1400,芝,新馬,o.未勝利
2021/09/05,3歳未勝利,1200,ダ,未勝利,o.未勝利
2021/09/05,3歳以上1勝クラス,1800,ダ,1勝,9.1勝
2021/09/05,飯豊特別(2勝クラス),1200,芝,2勝,8.2勝
2021/09/05,両津湾特別(2勝クラス),1800,ダ,2勝,8.2勝
2021/09/05,新潟記念(G3),2000,芝,G3,3.G3
2021/09/05,雷光特別(1勝クラス),1000,芝,1勝,9.1勝
2021/09/05,障害3歳以上未勝利,2860,障,未勝利,o.未勝利
2021/09/05,2歳未勝利,1200,芝,未勝利,o.未勝利
2021/09/05,3歳未勝利,1700,ダ,未勝利,o.未勝利
2021/09/05,3歳未勝利,2000,芝,未勝利,o.未勝利
2021/09/05,2歳新馬,1800,芝,新馬,o.未勝利
2021/09/05,3歳未勝利,1700,ダ,未勝利,o.未勝利
2021/09/05,3歳以上1勝クラス,1200,芝,1勝,9.1勝
2021/09/05,3歳以上1勝クラス,1000,ダ,1勝,9.1勝
2021/09/05,筑後川特別(2勝クラス),1800,芝,2勝,8.2勝
2021/09/05,西日本スポーツ杯(3勝クラス),1700,ダ,3勝,7.3勝
2021/09/05,小倉2歳S(G3),1200,芝,G3,3.G3
2021/09/05,3歳以上1勝クラス,2600,芝,1勝,9.1勝
2021/09/04,2歳未勝利,1200,芝,未勝利,o.未勝利
2021/09/04,2歳未勝利,1700,ダ,未勝利,o.未勝利
2021/09/04,3歳未勝利,2000,芝,未勝利,o.未勝利
2021/09/04,3歳未勝利,1700,ダ,未勝利,o.未勝利
2021/09/04,2歳新馬,1500,芝,新馬,o.未勝利
2021/09/04,3歳以上1勝クラス,1700,ダ,1勝,9.1勝
2021/09/04,3歳以上1勝クラス,1000,ダ,1勝,9.1勝
2021/09/04,3歳以上1勝クラス,2000,芝,1勝,9.1勝
2021/09/04,3歳以上1勝クラス,1700,ダ,1勝,9.1勝
2021/09/04,札幌スポニチ賞(2勝クラス),1200,芝,2勝,8.2勝
2021/09/04,札幌2歳S(G3),1800,芝,G3,3.G3
2021/09/04,日高S(3勝クラス),1500,芝,3勝,7.3勝
2021/09/04,障害3歳以上未勝利,2850,障,未勝利,o.未勝利
2021/09/04,2歳未勝利,1800,ダ,未勝利,o.未勝利
2021/09/04,3歳未勝利,1800,ダ,未勝利,o.未勝利
2021/09/04,障害3歳以上OP,3250,障,OP,6.OP
2021/09/04,2歳新馬,2000,芝,新馬,o.未勝利
2021/09/04,3歳未勝利,1600,芝,未勝利,o.未勝利
2021/09/04,3歳未勝利,1800,芝,未勝利,o.未勝利
2021/09/04,3歳以上1勝クラス,1200,ダ,1勝,9.1勝
2021/09/04,瓢湖特別(1勝クラス),2200,芝,1勝,9.1勝
2021/09/04,赤倉特別(2勝クラス),2000,芝,2勝,8.2勝
2021/09/04,古町S(3勝クラス),1800,ダ,3勝,7.3勝
2021/09/04,3歳以上1勝クラス,1600,芝,1勝,9.1勝
2021/09/04,2歳未勝利,1800,芝,未勝利,o.未勝利
2021/09/04,2歳未勝利,1700,ダ,未勝利,o.未勝利
2021/09/04,3歳未勝利,1200,芝,未勝利,o.未勝利
2021/09/04,3歳未勝利,2000,芝,未勝利,o.未勝利
2021/09/04,2歳新馬,1200,芝,新馬,o.未勝利
2021/09/04,3歳未勝利,1000,ダ,未勝利,o.未勝利
2021/09/04,3歳以上1勝クラス,1200,芝,1勝,9.1勝
2021/09/04,3歳以上1勝クラス,1800,芝,1勝,9.1勝
2021/09/04,別府特別(2勝クラス),1200,芝,2勝,8.2勝
2021/09/04,天草特別(2勝クラス),1700,ダ,2勝,8.2勝
2021/09/04,テレQ杯(3勝クラス),1200,芝,3勝,7.3勝
2021/09/04,3歳以上1勝クラス,1700,ダ,1勝,9.1勝
2021/08/29,2歳未勝利,1500,芝,未勝利,o.未勝利
2021/08/29,3歳未勝利,1000,ダ,未勝利,o.未勝利
2021/08/29,3歳未勝利,1700,ダ,未勝利,o.未勝利
2021/08/29,3歳未勝利,2000,芝,未勝利,o.未勝利
2021/08/29,2歳新馬,1800,芝,新馬,o.未勝利
2021/08/29,3歳未勝利,1700,ダ,未勝利,o.未勝利
2021/08/29,3歳以上1勝クラス,1000,ダ,1勝,9.1勝
2021/08/29,3歳以上1勝クラス,1500,芝,1勝,9.1勝
2021/08/29,小樽特別(1勝クラス),1200,芝,1勝,9.1勝
2021/08/29,苫小牧特別(2勝クラス),1700,ダ,2勝,8.2勝
2021/08/29,キーンランドC(G3),1200,芝,G3,3.G3
2021/08/29,支笏湖特別(2勝クラス),1800,芝,2勝,8.2勝
2021/08/29,障害3歳以上未勝利,2850,障,未勝利,o.未勝利
2021/08/29,3歳未勝利,1800,ダ,未勝利,o.未勝利
2021/08/29,2歳未勝利,1000,芝,未勝利,o.未勝利
2021/08/29,3歳未勝利,2000,芝,未勝利,o.未勝利
2021/08/29,2歳新馬,1600,芝,新馬,o.未勝利
2021/08/29,2歳新馬,1200,ダ,新馬,o.未勝利
2021/08/29,3歳以上1勝クラス,2000,芝,1勝,9.1勝
2021/08/29,3歳以上1勝クラス,1800,ダ,1勝,9.1勝
2021/08/29,五頭連峰特別(2勝クラス),1600,芝,2勝,8.2勝
2021/08/29,朱鷺S(L),1400,芝,(L),5.(L)
2021/08/29,新潟2歳S(G3),1600,芝,G3,3.G3
2021/08/29,3歳以上1勝クラス,1200,ダ,1勝,9.1勝
2021/08/29,2歳未勝利,1000,ダ,未勝利,o.未勝利
2021/08/29,3歳未勝利,2600,芝,未勝利,o.未勝利
2021/08/29,3歳未勝利,2000,芝,未勝利,o.未勝利
2021/08/29,3歳未勝利,1700,ダ,未勝利,o.未勝利
2021/08/29,2歳新馬,2000,芝,新馬,o.未勝利
2021/08/29,2歳新馬,1200,芝,新馬,o.未勝利
2021/08/29,3歳未勝利,1800,芝,未勝利,o.未勝利
2021/08/29,3歳以上1勝クラス,1000,ダ,1勝,9.1勝
2021/08/29,英彦山特別(1勝クラス),2000,芝,1勝,9.1勝
2021/08/29,RKB賞(2勝クラス),1700,ダ,2勝,8.2勝
2021/08/29,小倉日経OP(OP),1800,芝,OP,6.OP
2021/08/29,3歳以上1勝クラス,1200,芝,1勝,9.1勝
2021/08/28,2歳未勝利,1800,芝,未勝利,o.未勝利
2021/08/28,2歳未勝利,1200,芝,未勝利,o.未勝利
2021/08/28,3歳未勝利,1000,ダ,未勝利,o.未勝利
2021/08/28,3歳未勝利,1700,ダ,未勝利,o.未勝利
2021/08/28,2歳新馬,1700,ダ,新馬,o.未勝利
2021/08/28,3歳未勝利,1500,芝,未勝利,o.未勝利
2021/08/28,3歳以上1勝クラス,1800,芝,1勝,9.1勝
2021/08/28,3歳以上1勝クラス,1700,ダ,1勝,9.1勝
2021/08/28,ルスツ特別(1勝クラス),2600,芝,1勝,9.1勝
2021/08/28,摩周湖特別(2勝クラス),1200,芝,2勝,8.2勝
2021/08/28,オホーツクS(3勝クラス),2000,芝,3勝,7.3勝
2021/08/28,ニセコ特別(1勝クラス),1700,ダ,1勝,9.1勝
2021/08/28,2歳未勝利,1600,芝,未勝利,o.未勝利
2021/08/28,3歳未勝利,1200,ダ,未勝利,o.未勝利
2021/08/28,3歳未勝利,1800,ダ,未勝利,o.未勝利
2021/08/28,3歳未勝利,1200,ダ,未勝利,o.未勝利
2021/08/28,2歳新馬,1800,芝,新馬,o.未勝利
2021/08/28,2歳新馬,1600,芝,新馬,o.未勝利
2021/08/28,3歳未勝利,1200,芝,未勝利,o.未勝利
2021/08/28,3歳以上1勝クラス,1800,ダ,1勝,9.1勝
2021/08/28,岩室温泉特別(2勝クラス),1200,ダ,2勝,8.2勝
2021/08/28,長岡S(3勝クラス),1600,芝,3勝,7.3勝
2021/08/28,BSN賞(L),1800,ダ,(L),5.(L)
2021/08/28,3歳以上1勝クラス,1400,芝,1勝,9.1勝
2021/08/28,障害3歳以上未勝利,2860,障,未勝利,o.未勝利
2021/08/28,2歳未勝利,2000,芝,未勝利,o.未勝利
2021/08/28,3歳未勝利,1000,ダ,未勝利,o.未勝利
2021/08/28,3歳未勝利,1200,芝,未勝利,o.未勝利
2021/08/28,2歳新馬,1800,芝,新馬,o.未勝利
2021/08/28,3歳未勝利,1700,ダ,未勝利,o.未勝利
2021/08/28,3歳以上1勝クラス,1700,ダ,1勝,9.1勝
2021/08/28,小倉サマージャンプ(J.G3),3390,障,G3,3.G3
2021/08/28,ひまわり賞(OP),1200,芝,OP,6.OP
2021/08/28,西海賞(2勝クラス),2000,芝,2勝,8.2勝
2021/08/28,釜山S(3勝クラス),1000,ダ,3勝,7.3勝
2021/08/28,3歳以上1勝クラス,1800,芝,1勝,9.1勝
2021/08/22,2歳未勝利,1500,芝,未勝利,o.未勝利
2021/08/22,3歳未勝利,1000,ダ,未勝利,o.未勝利
2021/08/22,3歳未勝利,1700,ダ,未勝利,o.未勝利
2021/08/22,3歳未勝利,2600,芝,未勝利,o.未勝利
2021/08/22,2歳新馬,1800,芝,新馬,o.未勝利
2021/08/22,3歳以上1勝クラス,2400,ダ,1勝,9.1勝
2021/08/22,3歳以上1勝クラス,1700,ダ,1勝,9.1勝
2021/08/22,3歳以上1勝クラス,2000,芝,1勝,9.1勝
2021/08/22,クローバー賞(OP),1500,芝,OP,6.OP
2021/08/22,大通公園特別(2勝クラス),1700,ダ,2勝,8.2勝
2021/08/22,札幌記念(G2),2000,芝,G2,2.G2
2021/08/22,手稲山特別(2勝クラス),1200,芝,2勝,8.2勝
2021/08/22,2歳未勝利,1800,芝,未勝利,o.未勝利
2021/08/22,2歳未勝利,1400,芝,未勝利,o.未勝利
2021/08/22,2歳新馬,1800,ダ,新馬,o.未勝利
2021/08/22,3歳未勝利,1600,芝,未勝利,o.未勝利
2021/08/22,2歳新馬,1800,芝,新馬,o.未勝利
2021/08/22,3歳未勝利,2000,芝,未勝利,o.未勝利
2021/08/22,3歳未勝利,1800,ダ,未勝利,o.未勝利
2021/08/22,3歳以上1勝クラス,2400,芝,1勝,9.1勝
2021/08/22,閃光特別(1勝クラス),1000,芝,1勝,9.1勝
2021/08/22,阿賀野川特別(2勝クラス),2200,芝,2勝,8.2勝
2021/08/22,NST賞(OP),1200,ダ,OP,6.OP
2021/08/22,3歳以上1勝クラス,1800,ダ,1勝,9.1勝
2021/08/22,障害3歳以上未勝利,2860,障,未勝利,o.未勝利
2021/08/22,2歳未勝利,1800,芝,未勝利,o.未勝利
2021/08/22,3歳未勝利,1700,ダ,未勝利,o.未勝利
2021/08/22,3歳未勝利,2000,芝,未勝利,o.未勝利
2021/08/22,2歳新馬,1200,芝,新馬,o.未勝利
2021/08/22,3歳未勝利,1000,ダ,未勝利,o.未勝利
2021/08/22,3歳以上1勝クラス,1200,芝,1勝,9.1勝
2021/08/22,3歳以上1勝クラス,1700,ダ,1勝,9.1勝
2021/08/22,耶馬渓特別(2勝クラス),1200,芝,2勝,8.2勝
2021/08/22,薩摩S(3勝クラス),1700,ダ,3勝,7.3勝
2021/08/22,TV西日本北九州記念(G3),1200,芝,G3,3.G3
2021/08/22,3歳以上1勝クラス,1800,芝,1勝,9.1勝
2021/08/21,2歳未勝利,1800,芝,未勝利,o.未勝利
2021/08/21,2歳未勝利,1700,ダ,未勝利,o.未勝利
2021/08/21,3歳未勝利,1700,ダ,未勝利,o.未勝利
2021/08/21,3歳未勝利,1200,芝,未勝利,o.未勝利
2021/08/21,2歳新馬,1500,芝,新馬,o.未勝利
2021/08/21,3歳未勝利,1700,ダ,未勝利,o.未勝利
2021/08/21,3歳未勝利,2000,芝,未勝利,o.未勝利
