開催日,レース名,距離,地肌,クラス,通時,適性
2010/09/25,3歳未勝利,1700,ダ,未勝利,o.未勝利,5.砂 マイル
2010/09/25,3歳未勝利,2000,芝,未勝利,o.未勝利,3.芝 中以遠
2010/09/25,3歳未勝利,1700,ダ,未勝利,o.未勝利,5.砂 マイル
2010/09/25,3歳以上500万下,1000,ダ,500万,9.1勝,4.砂 短距離
2010/09/25,3歳以上500万下,1500,芝,500万,9.1勝,1.芝 短距離
2010/09/25,3歳以上500万下,1000,ダ,500万,9.1勝,4.砂 短距離
2010/09/25,3歳以上500万下,1700,ダ,500万,9.1勝,5.砂 マイル
2010/09/25,利尻特別(500万下),1800,芝,500万,9.1勝,2.芝 マイル
2010/09/25,サロマ湖特別(1000万下),1500,芝,1000万,8.2勝,1.芝 短距離
2010/09/25,十勝岳特別(500万下),1800,芝,500万,9.1勝,2.芝 マイル
2010/09/25,2歳未勝利,1800,ダ,未勝利,o.未勝利,5.砂 マイル
2010/09/25,2歳未勝利,1600,芝,未勝利,o.未勝利,2.芝 マイル
2010/09/25,3歳未勝利,1200,ダ,未勝利,o.未勝利,4.砂 短距離
2010/09/25,障害3歳以上未勝利,2880,障,未勝利,o.未勝利,7.障害
2010/09/25,2歳新馬,1200,芝,新馬,o.未勝利,1.芝 短距離
2010/09/25,3歳未勝利,1800,ダ,未勝利,o.未勝利,5.砂 マイル
2010/09/25,3歳以上500万下,2000,芝,500万,9.1勝,3.芝 中以遠
2010/09/25,3歳以上500万下,1800,ダ,500万,9.1勝,5.砂 マイル
2010/09/25,汐留特別(500万下),1600,芝,500万,9.1勝,2.芝 マイル
2010/09/25,九十九里特別(1000万下),2500,芝,1000万,8.2勝,3.芝 中以遠
2010/09/25,セプテンバーS(1600万下),1200,芝,1600万,7.3勝,1.芝 短距離
2010/09/25,3歳以上500万下,1200,ダ,500万,9.1勝,4.砂 短距離
2010/09/25,2歳未勝利,1200,ダ,未勝利,o.未勝利,4.砂 短距離
2010/09/25,2歳未勝利,1400,芝,未勝利,o.未勝利,1.芝 短距離
2010/09/25,障害3歳以上未勝利,2970,障,未勝利,o.未勝利,7.障害
2010/09/25,2歳新馬,1200,芝,新馬,o.未勝利,1.芝 短距離
2010/09/25,3歳未勝利,1200,ダ,未勝利,o.未勝利,4.砂 短距離
2010/09/25,3歳未勝利,1800,ダ,未勝利,o.未勝利,5.砂 マイル
2010/09/25,3歳以上500万下,1600,芝,500万,9.1勝,2.芝 マイル
2010/09/25,3歳以上500万下,2000,芝,500万,9.1勝,3.芝 中以遠
2010/09/25,夕月特別(1000万下),1800,芝,1000万,8.2勝,2.芝 マイル
2010/09/25,大阪スポーツ杯(1600万下),1400,ダ,1600万,7.3勝,4.砂 短距離
2010/09/25,甲東特別(1000万下),1600,芝,1000万,8.2勝,2.芝 マイル
2010/09/25,3歳以上500万下,1800,ダ,500万,9.1勝,5.砂 マイル
2010/09/20,2歳未勝利,1700,ダ,未勝利,o.未勝利,5.砂 マイル
2010/09/20,2歳未勝利,1200,芝,未勝利,o.未勝利,1.芝 短距離
2010/09/20,3歳未勝利,1000,ダ,未勝利,o.未勝利,4.砂 短距離
2010/09/20,3歳未勝利,1200,芝,未勝利,o.未勝利,1.芝 短距離
2010/09/20,2歳新馬,1800,芝,新馬,o.未勝利,2.芝 マイル
2010/09/20,3歳以上500万下,1200,芝,500万,9.1勝,1.芝 短距離
2010/09/20,3歳以上500万下,1700,ダ,500万,9.1勝,5.砂 マイル
2010/09/20,3歳以上500万下,2000,芝,500万,9.1勝,3.芝 中以遠
2010/09/20,オホーツク特別(1000万下),1700,ダ,1000万,8.2勝,5.砂 マイル
2010/09/20,道新スポーツ賞(1000万下),1800,芝,1000万,8.2勝,2.芝 マイル
2010/09/20,エルムS(G3),1700,ダ,G3,3.G3,5.砂 マイル
2010/09/20,3歳以上500万下,1500,芝,500万,9.1勝,1.芝 短距離
2010/09/20,2歳未勝利,1800,芝,未勝利,o.未勝利,2.芝 マイル
2010/09/20,3歳未勝利,1800,ダ,未勝利,o.未勝利,5.砂 マイル
2010/09/20,2歳新馬,1200,ダ,新馬,o.未勝利,4.砂 短距離
2010/09/20,2歳新馬,1400,芝,新馬,o.未勝利,1.芝 短距離
2010/09/20,3歳以上500万下,1800,ダ,500万,9.1勝,5.砂 マイル
2010/09/20,3歳以上500万下,1800,芝,500万,9.1勝,2.芝 マイル
2010/09/20,3歳以上500万下,1200,ダ,500万,9.1勝,4.砂 短距離
2010/09/20,阪神ジャンプS(J.G3),3140,障,G3,3.G3,7.障害
2010/09/20,西宮S(1600万下),1600,芝,1600万,7.3勝,2.芝 マイル
2010/09/20,エニフS(OP),1400,ダ,OP,6.OP,4.砂 短距離
2010/09/20,美作特別(1000万下),2000,芝,1000万,8.2勝,3.芝 中以遠
2010/09/20,3歳以上500万下,1200,芝,500万,9.1勝,1.芝 短距離
2010/09/19,2歳未勝利,1600,芝,未勝利,o.未勝利,2.芝 マイル
2010/09/19,2歳未勝利,1800,芝,未勝利,o.未勝利,2.芝 マイル
2010/09/19,3歳未勝利,1800,ダ,未勝利,o.未勝利,5.砂 マイル
2010/09/19,2歳新馬,1200,ダ,新馬,o.未勝利,4.砂 短距離
2010/09/19,2歳新馬,1800,芝,新馬,o.未勝利,2.芝 マイル
2010/09/19,3歳以上500万下,1800,ダ,500万,9.1勝,5.砂 マイル
2010/09/19,3歳以上500万下,1200,芝,500万,9.1勝,1.芝 短距離
2010/09/19,3歳以上500万下,1800,芝,500万,9.1勝,2.芝 マイル
2010/09/19,鋸山特別(1000万下),1800,ダ,1000万,8.2勝,5.砂 マイル
2010/09/19,千葉国体千葉大会記念(1000万下),1200,芝,1000万,8.2勝,1.芝 短距離
2010/09/19,セントライト記念(G2),2200,芝,G2,2.G2,3.芝 中以遠
2010/09/19,3歳以上500万下,1800,ダ,500万,9.1勝,5.砂 マイル
2010/09/19,2歳未勝利,1800,ダ,未勝利,o.未勝利,5.砂 マイル
2010/09/19,2歳未勝利,1400,芝,未勝利,o.未勝利,1.芝 短距離
2010/09/19,3歳未勝利,1800,芝,未勝利,o.未勝利,2.芝 マイル
2010/09/19,障害3歳以上未勝利,2970,障,未勝利,o.未勝利,7.障害
2010/09/19,2歳新馬,1800,芝,新馬,o.未勝利,2.芝 マイル
2010/09/19,3歳未勝利,1400,ダ,未勝利,o.未勝利,4.砂 短距離
2010/09/19,3歳以上500万下,2200,芝,500万,9.1勝,3.芝 中以遠
2010/09/19,3歳以上500万下,1800,ダ,500万,9.1勝,5.砂 マイル
2010/09/19,野路菊S(OP),1800,芝,OP,6.OP,2.芝 マイル
2010/09/19,関西TVローズS(G2),1800,芝,G2,2.G2,2.芝 マイル
2010/09/19,夙川特別(1000万下),1200,ダ,1000万,8.2勝,4.砂 短距離
2010/09/19,3歳以上500万下,1400,ダ,500万,9.1勝,4.砂 短距離
2010/09/18,2歳未勝利,1800,芝,未勝利,o.未勝利,2.芝 マイル
2010/09/18,3歳未勝利,1700,ダ,未勝利,o.未勝利,5.砂 マイル
2010/09/18,3歳未勝利,1700,ダ,未勝利,o.未勝利,5.砂 マイル
2010/09/18,2歳500万下,1200,芝,500万,9.1勝,1.芝 短距離
2010/09/18,2歳新馬,1700,ダ,新馬,o.未勝利,5.砂 マイル
2010/09/18,3歳未勝利,1800,芝,未勝利,o.未勝利,2.芝 マイル
2010/09/18,3歳以上500万下,1700,ダ,500万,9.1勝,5.砂 マイル
2010/09/18,3歳以上500万下,1000,ダ,500万,9.1勝,4.砂 短距離
2010/09/18,朝里川特別(500万下),1200,芝,500万,9.1勝,1.芝 短距離
2010/09/18,積丹特別(500万下),2600,芝,500万,9.1勝,3.芝 中以遠
2010/09/18,TVh賞(1000万下),1200,芝,1000万,8.2勝,1.芝 短距離
2010/09/18,3歳以上500万下,1700,ダ,500万,9.1勝,5.砂 マイル
2010/09/18,2歳未勝利,1200,ダ,未勝利,o.未勝利,4.砂 短距離
2010/09/18,2歳未勝利,1600,芝,未勝利,o.未勝利,2.芝 マイル
2010/09/18,3歳未勝利,1200,ダ,未勝利,o.未勝利,4.砂 短距離
2010/09/18,障害3歳以上未勝利,2880,障,未勝利,o.未勝利,7.障害
2010/09/18,2歳新馬,1600,芝,新馬,o.未勝利,2.芝 マイル
2010/09/18,3歳未勝利,2000,芝,未勝利,o.未勝利,3.芝 中以遠
2010/09/18,3歳以上500万下,1800,ダ,500万,9.1勝,5.砂 マイル
2010/09/18,3歳以上500万下,2500,芝,500万,9.1勝,3.芝 中以遠
2010/09/18,カンナS(OP),1200,芝,OP,6.OP,1.芝 短距離
2010/09/18,白井特別(1000万下),1800,芝,1000万,8.2勝,2.芝 マイル
2010/09/18,ながつきS(1600万下),1800,ダ,1600万,7.3勝,5.砂 マイル
2010/09/18,3歳以上500万下,1200,ダ,500万,9.1勝,4.砂 短距離
2010/09/12,2歳未勝利,1200,芝,未勝利,o.未勝利,1.芝 短距離
2010/09/12,2歳未勝利,1500,芝,未勝利,o.未勝利,1.芝 短距離
2010/09/12,3歳未勝利,2000,芝,未勝利,o.未勝利,3.芝 中以遠
2010/09/12,2歳500万下,1000,ダ,500万,9.1勝,4.砂 短距離
2010/09/12,2歳新馬,1200,芝,新馬,o.未勝利,1.芝 短距離
2010/09/12,3歳未勝利,1700,ダ,未勝利,o.未勝利,5.砂 マイル
2010/09/12,3歳以上500万下,1800,芝,500万,9.1勝,2.芝 マイル
2010/09/12,3歳以上500万下,2400,ダ,500万,9.1勝,6.砂 中以遠
2010/09/12,3歳以上500万下,1700,ダ,500万,9.1勝,5.砂 マイル
2010/09/12,おおぞら特別(1000万下),1800,芝,1000万,8.2勝,2.芝 マイル
2010/09/12,UHB賞(1000万下),1500,芝,1000万,8.2勝,1.芝 短距離
2010/09/12,釧路湿原特別(500万下),1700,ダ,500万,9.1勝,5.砂 マイル
2010/09/12,2歳未勝利,1200,芝,未勝利,o.未勝利,1.芝 短距離
2010/09/12,2歳未勝利,1800,芝,未勝利,o.未勝利,2.芝 マイル
2010/09/12,3歳未勝利,1800,ダ,未勝利,o.未勝利,5.砂 マイル
2010/09/12,3歳未勝利,1200,ダ,未勝利,o.未勝利,4.砂 短距離
2010/09/12,2歳新馬,1800,ダ,新馬,o.未勝利,5.砂 マイル
2010/09/12,2歳新馬,1600,芝,新馬,o.未勝利,2.芝 マイル
2010/09/12,3歳以上500万下,1200,ダ,500万,9.1勝,4.砂 短距離
2010/09/12,3歳以上500万下,1600,芝,500万,9.1勝,2.芝 マイル
2010/09/12,浦安特別(1000万下),1200,ダ,1000万,8.2勝,4.砂 短距離
2010/09/12,レインボーS(1600万下),2000,芝,1600万,7.3勝,3.芝 中以遠
2010/09/12,京成杯オータムH(G3),1600,芝,G3,3.G3,2.芝 マイル
2010/09/12,3歳以上500万下,1800,ダ,500万,9.1勝,5.砂 マイル
2010/09/12,2歳未勝利,1400,芝,未勝利,o.未勝利,1.芝 短距離
2010/09/12,2歳未勝利,1400,ダ,未勝利,o.未勝利,4.砂 短距離
2010/09/12,障害3歳以上未勝利,2970,障,未勝利,o.未勝利,7.障害
2010/09/12,2歳新馬,1600,芝,新馬,o.未勝利,2.芝 マイル
2010/09/12,3歳未勝利,1400,ダ,未勝利,o.未勝利,4.砂 短距離
2010/09/12,3歳未勝利,1600,芝,未勝利,o.未勝利,2.芝 マイル
2010/09/12,3歳以上500万下,1800,ダ,500万,9.1勝,5.砂 マイル
2010/09/12,3歳以上500万下,2000,芝,500万,9.1勝,3.芝 中以遠
2010/09/12,オークランドRCT(1600万下),1800,ダ,1600万,7.3勝,5.砂 マイル
2010/09/12,セントウルS(G2),1200,芝,G2,2.G2,1.芝 短距離
2010/09/12,新涼特別(1000万下),1400,ダ,1000万,8.2勝,4.砂 短距離
2010/09/12,3歳以上500万下,1400,芝,500万,9.1勝,1.芝 短距離
2010/09/11,2歳未勝利,1000,ダ,未勝利,o.未勝利,4.砂 短距離
2010/09/11,3歳未勝利,1700,ダ,未勝利,o.未勝利,5.砂 マイル
2010/09/11,3歳未勝利,1200,芝,未勝利,o.未勝利,1.芝 短距離
2010/09/11,3歳未勝利,1700,ダ,未勝利,o.未勝利,5.砂 マイル
2010/09/11,2歳新馬,1500,芝,新馬,o.未勝利,1.芝 短距離
2010/09/11,3歳以上500万下,1700,ダ,500万,9.1勝,5.砂 マイル
2010/09/11,3歳以上500万下,1000,ダ,500万,9.1勝,4.砂 短距離
2010/09/11,3歳以上500万下,2000,芝,500万,9.1勝,3.芝 中以遠
2010/09/11,3歳以上500万下,1200,芝,500万,9.1勝,1.芝 短距離
2010/09/11,コスモス賞(OP),1800,芝,OP,6.OP,2.芝 マイル
2010/09/11,報知杯大雪H(1000万下),1700,ダ,1000万,8.2勝,5.砂 マイル
2010/09/11,手稲山特別(500万下),1500,芝,500万,9.1勝,1.芝 短距離
2010/09/11,2歳未勝利,1800,ダ,未勝利,o.未勝利,5.砂 マイル
2010/09/11,2歳未勝利,1600,芝,未勝利,o.未勝利,2.芝 マイル
2010/09/11,3歳未勝利,1800,ダ,未勝利,o.未勝利,5.砂 マイル
2010/09/11,障害3歳以上未勝利,2880,障,未勝利,o.未勝利,7.障害
2010/09/11,2歳新馬,1200,芝,新馬,o.未勝利,1.芝 短距離
2010/09/11,3歳未勝利,1600,芝,未勝利,o.未勝利,2.芝 マイル
2010/09/11,3歳以上500万下,1800,ダ,500万,9.1勝,5.砂 マイル
2010/09/11,3歳以上500万下,2000,芝,500万,9.1勝,3.芝 中以遠
2010/09/11,上総特別(1000万下),1600,芝,1000万,8.2勝,2.芝 マイル
2010/09/11,松戸特別(1000万下),2400,ダ,1000万,8.2勝,6.砂 中以遠
2010/09/11,紫苑S(OP),2000,芝,OP,6.OP,3.芝 中以遠
2010/09/11,3歳以上500万下,1200,ダ,500万,9.1勝,4.砂 短距離
2010/09/11,2歳未勝利,1600,芝,未勝利,o.未勝利,2.芝 マイル
2010/09/11,3歳未勝利,1200,ダ,未勝利,o.未勝利,4.砂 短距離
2010/09/11,2歳新馬,1400,芝,新馬,o.未勝利,1.芝 短距離
2010/09/11,2歳新馬,1400,ダ,新馬,o.未勝利,4.砂 短距離
2010/09/11,3歳未勝利,1800,ダ,未勝利,o.未勝利,5.砂 マイル
2010/09/11,3歳以上500万下,1200,ダ,500万,9.1勝,4.砂 短距離
2010/09/11,3歳以上500万下,1600,芝,500万,9.1勝,2.芝 マイル
2010/09/11,3歳以上500万下,1800,ダ,500万,9.1勝,5.砂 マイル
2010/09/11,仲秋特別(1000万下),1400,芝,1000万,8.2勝,1.芝 短距離
2010/09/11,朝日チャレンジC(G3),2000,芝,G3,3.G3,3.芝 中以遠
2010/09/11,鳥取特別(1000万下),2000,ダ,1000万,8.2勝,6.砂 中以遠
2010/09/11,3歳以上500万下,1400,ダ,500万,9.1勝,4.砂 短距離
2010/09/05,2歳未勝利,1500,芝,未勝利,o.未勝利,1.芝 短距離
2010/09/05,2歳未勝利,1200,芝,未勝利,o.未勝利,1.芝 短距離
2010/09/05,3歳未勝利,1700,ダ,未勝利,o.未勝利,5.砂 マイル
2010/09/05,2歳新馬,1800,芝,新馬,o.未勝利,2.芝 マイル
2010/09/05,3歳未勝利,1700,ダ,未勝利,o.未勝利,5.砂 マイル
2010/09/05,3歳未勝利,2000,芝,未勝利,o.未勝利,3.芝 中以遠
2010/09/05,3歳未勝利,1200,芝,未勝利,o.未勝利,1.芝 短距離
2010/09/05,美唄特別(500万下),1700,ダ,500万,9.1勝,5.砂 マイル
2010/09/05,札幌日経OP(OP),2600,芝,OP,6.OP,3.芝 中以遠
2010/09/05,3歳以上500万下,1000,ダ,500万,9.1勝,4.砂 短距離
2010/09/05,層雲峡特別(1000万下),1700,ダ,1000万,8.2勝,5.砂 マイル
2010/09/05,3歳以上500万下,1800,芝,500万,9.1勝,2.芝 マイル
2010/09/05,2歳未勝利,1400,芝,未勝利,o.未勝利,1.芝 短距離
2010/09/05,3歳未勝利,1200,ダ,未勝利,o.未勝利,4.砂 短距離
2010/09/05,3歳未勝利,1800,ダ,未勝利,o.未勝利,5.砂 マイル
2010/09/05,障害3歳以上OP,2850,障,OP,6.OP,7.障害
2010/09/05,2歳新馬,1800,芝,新馬,o.未勝利,2.芝 マイル
2010/09/05,3歳未勝利,1200,ダ,未勝利,o.未勝利,4.砂 短距離
2010/09/05,3歳未勝利,2000,芝,未勝利,o.未勝利,3.芝 中以遠
2010/09/05,3歳以上500万下,1800,ダ,500万,9.1勝,5.砂 マイル
2010/09/05,出雲崎特別(500万下),1800,芝,500万,9.1勝,2.芝 マイル
2010/09/05,飯豊特別(1000万下),1200,芝,1000万,8.2勝,1.芝 短距離
2010/09/05,新潟2歳S(G3),1600,芝,G3,3.G3,2.芝 マイル
2010/09/05,3歳以上500万下,1000,芝,500万,9.1勝,1.芝 短距離
2010/09/05,2歳未勝利,1200,芝,未勝利,o.未勝利,1.芝 短距離
2010/09/05,3歳未勝利,1700,ダ,未勝利,o.未勝利,5.砂 マイル
2010/09/05,3歳未勝利,2000,芝,未勝利,o.未勝利,3.芝 中以遠
2010/09/05,2歳新馬,1200,芝,新馬,o.未勝利,1.芝 短距離
2010/09/05,3歳未勝利,1700,ダ,未勝利,o.未勝利,5.砂 マイル
2010/09/05,3歳未勝利,1200,芝,未勝利,o.未勝利,1.芝 短距離
2010/09/05,3歳以上500万下,1000,ダ,500万,9.1勝,4.砂 短距離
2010/09/05,3歳以上500万下,1700,ダ,500万,9.1勝,5.砂 マイル
2010/09/05,八幡特別(1000万下),1200,芝,1000万,8.2勝,1.芝 短距離
2010/09/05,小倉2歳S(G3),1200,芝,G3,3.G3,1.芝 短距離
2010/09/05,国東特別(500万下),1800,芝,500万,9.1勝,2.芝 マイル
2010/09/05,3歳以上500万下,2600,芝,500万,9.1勝,3.芝 中以遠
2010/09/04,2歳未勝利,1800,芝,未勝利,o.未勝利,2.芝 マイル
2010/09/04,3歳未勝利,1700,ダ,未勝利,o.未勝利,5.砂 マイル
2010/09/04,2歳新馬,1700,ダ,新馬,o.未勝利,5.砂 マイル
2010/09/04,2歳新馬,1200,芝,新馬,o.未勝利,1.芝 短距離
2010/09/04,3歳未勝利,1700,ダ,未勝利,o.未勝利,5.砂 マイル
2010/09/04,3歳未勝利,1000,ダ,未勝利,o.未勝利,4.砂 短距離
2010/09/04,3歳以上500万下,1700,ダ,500万,9.1勝,5.砂 マイル
2010/09/04,富良野特別(500万下),2600,芝,500万,9.1勝,3.芝 中以遠
2010/09/04,HBC賞(1000万下),1200,芝,1000万,8.2勝,1.芝 短距離
2010/09/04,3歳以上500万下,1700,ダ,500万,9.1勝,5.砂 マイル
2010/09/04,日高特別(1000万下),2000,芝,1000万,8.2勝,3.芝 中以遠
2010/09/04,3歳以上500万下,1500,芝,500万,9.1勝,1.芝 短距離
2010/09/04,2歳未勝利,1200,ダ,未勝利,o.未勝利,4.砂 短距離
2010/09/04,2歳未勝利,1600,芝,未勝利,o.未勝利,2.芝 マイル
2010/09/04,3歳未勝利,1800,ダ,未勝利,o.未勝利,5.砂 マイル
2010/09/04,障害3歳以上未勝利,2850,障,未勝利,o.未勝利,7.障害
2010/09/04,2歳新馬,1400,芝,新馬,o.未勝利,1.芝 短距離
2010/09/04,3歳未勝利,1800,芝,未勝利,o.未勝利,2.芝 マイル
2010/09/04,3歳未勝利,1000,芝,未勝利,o.未勝利,1.芝 短距離
2010/09/04,3歳以上500万下,1200,ダ,500万,9.1勝,4.砂 短距離
2010/09/04,瓢湖特別(500万下),2400,芝,500万,9.1勝,3.芝 中以遠
2010/09/04,弥彦特別(1000万下),2000,芝,1000万,8.2勝,3.芝 中以遠
2010/09/04,BSN賞(OP),1200,ダ,OP,6.OP,4.砂 短距離
2010/09/04,3歳以上500万下,1800,ダ,500万,9.1勝,5.砂 マイル
2010/09/04,2歳未勝利,1200,芝,未勝利,o.未勝利,1.芝 短距離
2010/09/04,2歳未勝利,1800,芝,未勝利,o.未勝利,2.芝 マイル
2010/09/04,障害3歳以上未勝利,2900,障,未勝利,o.未勝利,7.障害
2010/09/04,3歳未勝利,1000,ダ,未勝利,o.未勝利,4.砂 短距離
2010/09/04,3歳未勝利,1200,芝,未勝利,o.未勝利,1.芝 短距離
2010/09/04,3歳未勝利,1700,ダ,未勝利,o.未勝利,5.砂 マイル
2010/09/04,3歳未勝利,1800,芝,未勝利,o.未勝利,2.芝 マイル
2010/09/04,3歳以上500万下,1700,ダ,500万,9.1勝,5.砂 マイル
2010/09/04,玄海特別(1000万下),2000,芝,1000万,8.2勝,3.芝 中以遠
2010/09/04,佐世保S(1600万下),1200,芝,1600万,7.3勝,1.芝 短距離
2010/09/04,唐津特別(500万下),1700,ダ,500万,9.1勝,5.砂 マイル
2010/09/04,3歳以上500万下,1200,芝,500万,9.1勝,1.芝 短距離
2010/08/29,2歳未勝利,1200,芝,未勝利,o.未勝利,1.芝 短距離
2010/08/29,3歳未勝利,1000,ダ,未勝利,o.未勝利,4.砂 短距離
2010/08/29,3歳未勝利,1700,ダ,未勝利,o.未勝利,5.砂 マイル
2010/08/29,2歳新馬,1800,芝,新馬,o.未勝利,2.芝 マイル
2010/08/29,3歳未勝利,1700,ダ,未勝利,o.未勝利,5.砂 マイル
2010/08/29,3歳以上500万下,2000,芝,500万,9.1勝,3.芝 中以遠
2010/08/29,3歳以上500万下,1700,ダ,500万,9.1勝,5.砂 マイル
2010/08/29,クローバー賞(OP),1500,芝,OP,6.OP,1.芝 短距離
2010/08/29,キーンランドC(G3),1200,芝,G3,3.G3,1.芝 短距離
2010/08/29,3歳以上500万下,1800,芝,500万,9.1勝,2.芝 マイル
2010/08/29,白鳥大橋特別(1000万下),1000,ダ,1000万,8.2勝,4.砂 短距離
2010/08/29,札幌スポニチ賞(1000万下),1500,芝,1000万,8.2勝,1.芝 短距離
2010/08/29,2歳未勝利,1400,芝,未勝利,o.未勝利,1.芝 短距離
2010/08/29,3歳未勝利,1800,ダ,未勝利,o.未勝利,5.砂 マイル
2010/08/29,3歳未勝利,1600,芝,未勝利,o.未勝利,2.芝 マイル
2010/08/29,3歳未勝利,1800,ダ,未勝利,o.未勝利,5.砂 マイル
2010/08/29,2歳新馬,1200,芝,新馬,o.未勝利,1.芝 短距離
2010/08/29,3歳未勝利,1000,芝,未勝利,o.未勝利,1.芝 短距離
2010/08/29,3歳以上500万下,1200,ダ,500万,9.1勝,4.砂 短距離
2010/08/29,浦佐特別(500万下),2000,芝,500万,9.1勝,3.芝 中以遠
2010/08/29,妙高特別(1000万下),1200,ダ,1000万,8.2勝,4.砂 短距離
2010/08/29,月岡温泉特別(1000万下),1600,芝,1000万,8.2勝,2.芝 マイル
2010/08/29,新潟記念(G3),2000,芝,G3,3.G3,3.芝 中以遠
2010/08/29,3歳以上500万下,1800,ダ,500万,9.1勝,5.砂 マイル
2010/08/29,2歳未勝利,1200,芝,未勝利,o.未勝利,1.芝 短距離
2010/08/29,3歳未勝利,2600,芝,未勝利,o.未勝利,3.芝 中以遠
2010/08/29,障害3歳以上OP,2900,障,OP,6.OP,7.障害
2010/08/29,2歳新馬,1200,芝,新馬,o.未勝利,1.芝 短距離
2010/08/29,3歳未勝利,1000,ダ,未勝利,o.未勝利,4.砂 短距離
2010/08/29,3歳未勝利,1700,ダ,未勝利,o.未勝利,5.砂 マイル
2010/08/29,3歳未勝利,1800,芝,未勝利,o.未勝利,2.芝 マイル
2010/08/29,3歳以上500万下,1700,ダ,500万,9.1勝,5.砂 マイル
2010/08/29,不知火特別(1000万下),1800,芝,1000万,8.2勝,2.芝 マイル
2010/08/29,阿蘇S(OP),1700,ダ,OP,6.OP,5.砂 マイル
2010/08/29,別府特別(500万下),1200,芝,500万,9.1勝,1.芝 短距離
2010/08/29,3歳以上500万下,2000,芝,500万,9.1勝,3.芝 中以遠
2010/08/28,2歳未勝利,1700,ダ,未勝利,o.未勝利,5.砂 マイル
2010/08/28,2歳未勝利,1800,芝,未勝利,o.未勝利,2.芝 マイル
2010/08/28,3歳未勝利,1700,ダ,未勝利,o.未勝利,5.砂 マイル
2010/08/28,2歳新馬,1500,芝,新馬,o.未勝利,1.芝 短距離
2010/08/28,3歳未勝利,1000,ダ,未勝利,o.未勝利,4.砂 短距離
2010/08/28,3歳未勝利,2000,芝,未勝利,o.未勝利,3.芝 中以遠
2010/08/28,3歳以上500万下,1000,ダ,500万,9.1勝,4.砂 短距離
2010/08/28,まりも特別(500万下),1200,芝,500万,9.1勝,1.芝 短距離
2010/08/28,しらかばS(OP),1700,ダ,OP,6.OP,5.砂 マイル
2010/08/28,3歳以上500万下,1700,ダ,500万,9.1勝,5.砂 マイル
2010/08/28,阿寒湖特別(1000万下),2600,芝,1000万,8.2勝,3.芝 中以遠
2010/08/28,3歳以上500万下,1500,芝,500万,9.1勝,1.芝 短距離
2010/08/28,2歳未勝利,1800,芝,未勝利,o.未勝利,2.芝 マイル
2010/08/28,2歳未勝利,1000,芝,未勝利,o.未勝利,1.芝 短距離
2010/08/28,3歳未勝利,1800,ダ,未勝利,o.未勝利,5.砂 マイル
2010/08/28,障害3歳以上未勝利,2850,障,未勝利,o.未勝利,7.障害
2010/08/28,2歳新馬,1600,芝,新馬,o.未勝利,2.芝 マイル
2010/08/28,3歳未勝利,1200,ダ,未勝利,o.未勝利,4.砂 短距離
2010/08/28,3歳未勝利,2000,芝,未勝利,o.未勝利,3.芝 中以遠
2010/08/28,3歳以上500万下,1200,ダ,500万,9.1勝,4.砂 短距離
2010/08/28,古町特別(500万下),1600,芝,500万,9.1勝,2.芝 マイル
2010/08/28,三面川特別(1000万下),1800,芝,1000万,8.2勝,2.芝 マイル
2010/08/28,朱鷺S(OP),1400,芝,OP,6.OP,1.芝 短距離
2010/08/28,3歳以上500万下,1800,ダ,500万,9.1勝,5.砂 マイル
2010/08/28,2歳未勝利,1000,ダ,未勝利,o.未勝利,4.砂 短距離
2010/08/28,2歳未勝利,1200,芝,未勝利,o.未勝利,1.芝 短距離
2010/08/28,障害3歳以上未勝利,2900,障,未勝利,o.未勝利,7.障害
2010/08/28,3歳未勝利,2000,芝,未勝利,o.未勝利,3.芝 中以遠
2010/08/28,3歳未勝利,1700,ダ,未勝利,o.未勝利,5.砂 マイル
2010/08/28,3歳未勝利,1200,芝,未勝利,o.未勝利,1.芝 短距離
2010/08/28,3歳以上500万下,1800,芝,500万,9.1勝,2.芝 マイル
2010/08/28,3歳以上500万下,1000,ダ,500万,9.1勝,4.砂 短距離
2010/08/28,ひまわり賞(OP),1200,芝,OP,6.OP,1.芝 短距離
2010/08/28,博多S(1600万下),2000,芝,1600万,7.3勝,3.芝 中以遠
2010/08/28,平尾台特別(1000万下),1700,ダ,1000万,8.2勝,5.砂 マイル
2010/08/28,3歳以上500万下,1200,芝,500万,9.1勝,1.芝 短距離
2010/08/22,2歳未勝利,1500,芝,未勝利,o.未勝利,1.芝 短距離
2010/08/22,3歳未勝利,1000,ダ,未勝利,o.未勝利,4.砂 短距離
2010/08/22,2歳新馬,1200,芝,新馬,o.未勝利,1.芝 短距離
2010/08/22,2歳新馬,1800,芝,新馬,o.未勝利,2.芝 マイル
2010/08/22,3歳未勝利,1700,ダ,未勝利,o.未勝利,5.砂 マイル
2010/08/22,3歳未勝利,2000,芝,未勝利,o.未勝利,3.芝 中以遠
2010/08/22,3歳以上500万下,1700,ダ,500万,9.1勝,5.砂 マイル
2010/08/22,フィリピンT(1000万下),1800,芝,1000万,8.2勝,2.芝 マイル
2010/08/22,札幌記念(G2),2000,芝,G2,2.G2,3.芝 中以遠
2010/08/22,3歳以上500万下,1700,ダ,500万,9.1勝,5.砂 マイル
2010/08/22,マカオJCT(1000万下),1700,ダ,1000万,8.2勝,5.砂 マイル
