開催日,レース名,距離,地肌,クラス,通時,適性
1987/10/03,4歳以上900万下,1800,ダ,900万,8.2勝,5.砂 マイル
1987/09/27,4歳以上700万下,1700,ダ,700万,8.2勝,5.砂 マイル
1987/09/27,3歳新馬,1000,芝,新馬,o.未勝利,1.芝 短距離
1987/09/27,4歳未勝利,1800,芝,未勝利,o.未勝利,2.芝 マイル
1987/09/27,4歳未勝利,1200,芝,未勝利,o.未勝利,1.芝 短距離
1987/09/27,4歳未勝利,1800,芝,未勝利,o.未勝利,2.芝 マイル
1987/09/27,4歳以上400万下,1000,ダ,400万,9.1勝,4.砂 短距離
1987/09/27,十和田湖特別(400万下),1800,芝,400万,9.1勝,2.芝 マイル
1987/09/27,大沼S(900万下),2000,芝,900万,8.2勝,3.芝 中以遠
1987/09/27,函館3歳S(G3),1200,芝,G3,3.G3,1.芝 短距離
1987/09/27,4歳以上400万下,1800,芝,400万,9.1勝,2.芝 マイル
1987/09/27,3歳未勝利,1200,ダ,未勝利,o.未勝利,4.砂 短距離
1987/09/27,3歳未勝利,1200,ダ,未勝利,o.未勝利,4.砂 短距離
1987/09/27,3歳新馬,1200,芝,新馬,o.未勝利,1.芝 短距離
1987/09/27,4歳未勝利,1800,ダ,未勝利,o.未勝利,5.砂 マイル
1987/09/27,4歳未勝利,1800,ダ,未勝利,o.未勝利,5.砂 マイル
1987/09/27,4歳以上400万下,1800,ダ,400万,9.1勝,5.砂 マイル
1987/09/27,4歳以上400万下,1800,ダ,400万,9.1勝,5.砂 マイル
1987/09/27,犬吠埼特別(900万下),1800,芝,900万,8.2勝,2.芝 マイル
1987/09/27,4歳以上400万下,1200,ダ,400万,9.1勝,4.砂 短距離
1987/09/27,利根川特別(900万下),1200,ダ,900万,8.2勝,4.砂 短距離
1987/09/27,セントライト記念(G2),2200,芝,G2,2.G2,3.芝 中以遠
1987/09/27,4歳以上400万下,1200,ダ,400万,9.1勝,4.砂 短距離
1987/09/27,3歳未勝利,1200,ダ,未勝利,o.未勝利,4.砂 短距離
1987/09/27,3歳未勝利,1200,芝,未勝利,o.未勝利,1.芝 短距離
1987/09/27,4歳未勝利,1800,ダ,未勝利,o.未勝利,5.砂 マイル
1987/09/27,4歳未勝利,1200,ダ,未勝利,o.未勝利,4.砂 短距離
1987/09/27,3歳新馬,1200,芝,新馬,o.未勝利,1.芝 短距離
1987/09/27,4歳未勝利,1200,ダ,未勝利,o.未勝利,4.砂 短距離
1987/09/27,4歳以上400万下,1800,ダ,400万,9.1勝,5.砂 マイル
1987/09/27,4歳以上400万下,1600,芝,400万,9.1勝,2.芝 マイル
1987/09/27,布引特別(400万下),2500,芝,400万,9.1勝,3.芝 中以遠
1987/09/27,甲東特別(900万下),1400,芝,900万,8.2勝,1.芝 短距離
1987/09/27,神戸新聞杯(G2),2000,芝,G2,2.G2,3.芝 中以遠
1987/09/27,4歳以上400万下,1200,ダ,400万,9.1勝,4.砂 短距離
1987/09/26,3歳未勝利,1200,芝,未勝利,o.未勝利,1.芝 短距離
1987/09/26,3歳新馬,1200,芝,新馬,o.未勝利,1.芝 短距離
1987/09/26,4歳未勝利,1700,ダ,未勝利,o.未勝利,5.砂 マイル
1987/09/26,4歳以上400万下,1200,芝,400万,9.1勝,1.芝 短距離
1987/09/26,4歳以上400万下,1700,ダ,400万,9.1勝,5.砂 マイル
1987/09/26,4歳以上400万下,2000,芝,400万,9.1勝,3.芝 中以遠
1987/09/26,コスモス賞(OP),1700,芝,OP,6.OP,2.芝 マイル
1987/09/26,STV杯(900万下),1800,芝,900万,8.2勝,2.芝 マイル
1987/09/26,4歳以上400万下,2000,芝,400万,9.1勝,3.芝 中以遠
1987/09/26,3歳未勝利,1200,芝,未勝利,o.未勝利,1.芝 短距離
1987/09/26,3歳新馬,1200,芝,新馬,o.未勝利,1.芝 短距離
1987/09/26,4歳未勝利,1800,ダ,未勝利,o.未勝利,5.砂 マイル
1987/09/26,4歳未勝利,1200,ダ,未勝利,o.未勝利,4.砂 短距離
1987/09/26,障害4歳以上400万下,3200,障,400万,9.1勝,7.障害
1987/09/26,4歳未勝利,2000,芝,未勝利,o.未勝利,3.芝 中以遠
1987/09/26,4歳未勝利,1200,ダ,未勝利,o.未勝利,4.砂 短距離
1987/09/26,4歳以上400万下,1800,ダ,400万,9.1勝,5.砂 マイル
1987/09/26,葛飾特別(900万下),2000,芝,900万,8.2勝,3.芝 中以遠
1987/09/26,佐倉特別(400万下),2500,芝,400万,9.1勝,3.芝 中以遠
1987/09/26,セプテンバーS(1400万下),1800,芝,1400万,7.3勝,2.芝 マイル
1987/09/26,4歳以上400万下,1800,芝,400万,9.1勝,2.芝 マイル
1987/09/26,3歳OP,1200,ダ,OP,6.OP,4.砂 短距離
1987/09/26,3歳未勝利,1200,ダ,未勝利,o.未勝利,4.砂 短距離
1987/09/26,4歳未勝利,1800,ダ,未勝利,o.未勝利,5.砂 マイル
1987/09/26,4歳未勝利,2000,芝,未勝利,o.未勝利,3.芝 中以遠
1987/09/26,障害4歳以上400万下,3000,障,400万,9.1勝,7.障害
1987/09/26,4歳未勝利,1800,ダ,未勝利,o.未勝利,5.砂 マイル
1987/09/26,4歳未勝利,2000,芝,未勝利,o.未勝利,3.芝 中以遠
1987/09/26,4歳以上400万下,1800,ダ,400万,9.1勝,5.砂 マイル
1987/09/26,吹田特別(400万下),1400,芝,400万,9.1勝,1.芝 短距離
1987/09/26,蓬莱峡特別(900万下),1800,ダ,900万,8.2勝,5.砂 マイル
1987/09/26,夕月特別(900万下),2000,芝,900万,8.2勝,3.芝 中以遠
1987/09/26,4歳以上400万下,2000,芝,400万,9.1勝,3.芝 中以遠
1987/09/20,4歳未勝利,2000,芝,未勝利,o.未勝利,3.芝 中以遠
1987/09/20,4歳未勝利,1800,芝,未勝利,o.未勝利,2.芝 マイル
1987/09/20,3歳未勝利,1000,芝,未勝利,o.未勝利,1.芝 短距離
1987/09/20,4歳以上400万下,1000,ダ,400万,9.1勝,4.砂 短距離
1987/09/20,4歳以上400万下,1700,芝,400万,9.1勝,2.芝 マイル
1987/09/20,恵山特別(900万下),1800,芝,900万,8.2勝,2.芝 マイル
1987/09/20,タマツバキ記念(G),2000,芝,(G),4.(G),3.芝 中以遠
1987/09/20,道新スポーツ杯(900万下),1200,芝,900万,8.2勝,1.芝 短距離
1987/09/20,4歳以上400万下,2000,芝,400万,9.1勝,3.芝 中以遠
1987/09/20,3歳OP,1200,ダ,OP,6.OP,4.砂 短距離
1987/09/20,3歳新馬,1600,芝,新馬,o.未勝利,2.芝 マイル
1987/09/20,3歳新馬,1200,芝,新馬,o.未勝利,1.芝 短距離
1987/09/20,4歳未勝利,1200,ダ,未勝利,o.未勝利,4.砂 短距離
1987/09/20,障害4歳以上OP,3200,障,OP,6.OP,7.障害
1987/09/20,4歳未勝利,1200,ダ,未勝利,o.未勝利,4.砂 短距離
1987/09/20,4歳未勝利,1800,芝,未勝利,o.未勝利,2.芝 マイル
1987/09/20,4歳以上900万下,2200,芝,900万,8.2勝,3.芝 中以遠
1987/09/20,里見特別(400万下),1600,芝,400万,9.1勝,2.芝 マイル
1987/09/20,上総特別(900万下),1800,ダ,900万,8.2勝,5.砂 マイル
1987/09/20,サンケイオールカマー(G3),2200,芝,G3,3.G3,3.芝 中以遠
1987/09/20,4歳以上400万下,1800,ダ,400万,9.1勝,5.砂 マイル
1987/09/20,4歳未勝利,1800,ダ,未勝利,o.未勝利,5.砂 マイル
1987/09/20,4歳未勝利,1200,ダ,未勝利,o.未勝利,4.砂 短距離
1987/09/20,4歳未勝利,1200,ダ,未勝利,o.未勝利,4.砂 短距離
1987/09/20,3歳新馬,1200,ダ,新馬,o.未勝利,4.砂 短距離
1987/09/20,障害4歳以上未勝利,3000,障,未勝利,o.未勝利,7.障害
1987/09/20,3歳新馬,1200,芝,新馬,o.未勝利,1.芝 短距離
1987/09/20,4歳以上400万下,2000,芝,400万,9.1勝,3.芝 中以遠
1987/09/20,4歳以上400万下,1800,ダ,400万,9.1勝,5.砂 マイル
1987/09/20,ききょう特別(OP),1200,芝,OP,6.OP,1.芝 短距離
1987/09/20,西脇特別(900万下),1200,ダ,900万,8.2勝,4.砂 短距離
1987/09/20,朝日チャレンジC(G3),2000,芝,G3,3.G3,3.芝 中以遠
1987/09/20,4歳以上400万下,1600,芝,400万,9.1勝,2.芝 マイル
1987/09/19,3歳未勝利,1200,芝,未勝利,o.未勝利,1.芝 短距離
1987/09/19,3歳新馬,1000,芝,新馬,o.未勝利,1.芝 短距離
1987/09/19,4歳未勝利,1000,ダ,未勝利,o.未勝利,4.砂 短距離
1987/09/19,4歳未勝利,1800,芝,未勝利,o.未勝利,2.芝 マイル
1987/09/19,4歳以上400万下,1700,ダ,400万,9.1勝,5.砂 マイル
1987/09/19,横津岳特別(400万下),1800,芝,400万,9.1勝,2.芝 マイル
1987/09/19,HTB賞(900万下),2000,芝,900万,8.2勝,3.芝 中以遠
1987/09/19,4歳以上400万下,1700,芝,400万,9.1勝,2.芝 マイル
1987/09/19,3歳未勝利,1200,ダ,未勝利,o.未勝利,4.砂 短距離
1987/09/19,3歳未勝利,1200,ダ,未勝利,o.未勝利,4.砂 短距離
1987/09/19,3歳新馬,1200,芝,新馬,o.未勝利,1.芝 短距離
1987/09/19,3歳新馬,1200,芝,新馬,o.未勝利,1.芝 短距離
1987/09/19,障害4歳以上未勝利,2700,障,未勝利,o.未勝利,7.障害
1987/09/19,4歳未勝利,1800,ダ,未勝利,o.未勝利,5.砂 マイル
1987/09/19,4歳未勝利,1600,芝,未勝利,o.未勝利,2.芝 マイル
1987/09/19,カンナ賞(OP),1200,芝,OP,6.OP,1.芝 短距離
1987/09/19,4歳以上400万下,1800,芝,400万,9.1勝,2.芝 マイル
1987/09/19,袖ケ浦特別(400万下),1200,ダ,400万,9.1勝,4.砂 短距離
1987/09/19,浦安特別(900万下),1600,芝,900万,8.2勝,2.芝 マイル
1987/09/19,4歳以上400万下,2000,芝,400万,9.1勝,3.芝 中以遠
1987/09/19,3歳未勝利,1200,ダ,未勝利,o.未勝利,4.砂 短距離
1987/09/19,3歳未勝利,1200,ダ,未勝利,o.未勝利,4.砂 短距離
1987/09/19,4歳未勝利,1800,ダ,未勝利,o.未勝利,5.砂 マイル
1987/09/19,3歳新馬,1400,芝,新馬,o.未勝利,1.芝 短距離
1987/09/19,3歳新馬,1400,芝,新馬,o.未勝利,1.芝 短距離
1987/09/19,4歳未勝利,2000,芝,未勝利,o.未勝利,3.芝 中以遠
1987/09/19,4歳以上400万下,1200,ダ,400万,9.1勝,4.砂 短距離
1987/09/19,4歳以上900万下,2000,芝,900万,8.2勝,3.芝 中以遠
1987/09/19,阪神障害S(秋)(G),3200,障,(G),4.(G),7.障害
1987/09/19,能勢特別(400万下),1800,ダ,400万,9.1勝,5.砂 マイル
1987/09/19,秋分特別(900万下),1600,芝,900万,8.2勝,2.芝 マイル
1987/09/19,4歳以上400万下,2200,芝,400万,9.1勝,3.芝 中以遠
1987/09/13,4歳以上700万下,1200,芝,700万,8.2勝,1.芝 短距離
1987/09/13,3歳新馬,1200,芝,新馬,o.未勝利,1.芝 短距離
1987/09/13,4歳未勝利,1200,芝,未勝利,o.未勝利,1.芝 短距離
1987/09/13,4歳未勝利,1800,芝,未勝利,o.未勝利,2.芝 マイル
1987/09/13,4歳未勝利,1200,芝,未勝利,o.未勝利,1.芝 短距離
1987/09/13,4歳以上400万下,1700,ダ,400万,9.1勝,5.砂 マイル
1987/09/13,洞爺湖特別(400万下),1200,芝,400万,9.1勝,1.芝 短距離
1987/09/13,みなみ北海道S(900万下),2500,芝,900万,8.2勝,3.芝 中以遠
1987/09/13,UHB杯(OP),1800,芝,OP,6.OP,2.芝 マイル
1987/09/13,4歳以上400万下,1800,芝,400万,9.1勝,2.芝 マイル
1987/09/13,3歳未勝利,1200,芝,未勝利,o.未勝利,1.芝 短距離
1987/09/13,4歳未勝利,1800,ダ,未勝利,o.未勝利,5.砂 マイル
1987/09/13,3歳新馬,1600,芝,新馬,o.未勝利,2.芝 マイル
1987/09/13,3歳新馬,1200,芝,新馬,o.未勝利,1.芝 短距離
1987/09/13,4歳未勝利,2000,芝,未勝利,o.未勝利,3.芝 中以遠
1987/09/13,4歳未勝利,1200,ダ,未勝利,o.未勝利,4.砂 短距離
1987/09/13,4歳以上400万下,1200,芝,400万,9.1勝,1.芝 短距離
1987/09/13,4歳以上400万下,1800,ダ,400万,9.1勝,5.砂 マイル
1987/09/13,富里特別(400万下),2000,芝,400万,9.1勝,3.芝 中以遠
1987/09/13,江戸川特別(900万下),1800,ダ,900万,8.2勝,5.砂 マイル
1987/09/13,京王杯オータムH(G3),1600,芝,G3,3.G3,2.芝 マイル
1987/09/13,4歳以上400万下,1200,芝,400万,9.1勝,1.芝 短距離
1987/09/13,3歳未勝利,1600,芝,未勝利,o.未勝利,2.芝 マイル
1987/09/13,4歳未勝利,1700,ダ,未勝利,o.未勝利,5.砂 マイル
1987/09/13,4歳未勝利,1200,ダ,未勝利,o.未勝利,4.砂 短距離
1987/09/13,3歳新馬,1200,芝,新馬,o.未勝利,1.芝 短距離
1987/09/13,4歳未勝利,2000,芝,未勝利,o.未勝利,3.芝 中以遠
1987/09/13,4歳以上400万下,1200,ダ,400万,9.1勝,4.砂 短距離
1987/09/13,4歳以上400万下,1800,ダ,400万,9.1勝,5.砂 マイル
1987/09/13,4歳以上400万下,1200,ダ,400万,9.1勝,4.砂 短距離
1987/09/13,豊中特別(400万下),2000,芝,400万,9.1勝,3.芝 中以遠
1987/09/13,新涼特別(900万下),1800,ダ,900万,8.2勝,5.砂 マイル
1987/09/13,セントウルS(G3),1400,芝,G3,3.G3,1.芝 短距離
1987/09/13,4歳以上900万下,1600,芝,900万,8.2勝,2.芝 マイル
1987/09/12,3歳未勝利,1200,芝,未勝利,o.未勝利,1.芝 短距離
1987/09/12,3歳新馬,1000,芝,新馬,o.未勝利,1.芝 短距離
1987/09/12,4歳未勝利,1700,ダ,未勝利,o.未勝利,5.砂 マイル
1987/09/12,4歳未勝利,2000,芝,未勝利,o.未勝利,3.芝 中以遠
1987/09/12,4歳以上400万下,1000,ダ,400万,9.1勝,4.砂 短距離
1987/09/12,4歳以上400万下,1000,ダ,400万,9.1勝,4.砂 短距離
1987/09/12,仁山特別(400万下),1800,芝,400万,9.1勝,2.芝 マイル
1987/09/12,八雲特別(900万下),1800,芝,900万,8.2勝,2.芝 マイル
1987/09/12,4歳以上400万下,2000,芝,400万,9.1勝,3.芝 中以遠
1987/09/12,3歳未勝利,1200,ダ,未勝利,o.未勝利,4.砂 短距離
1987/09/12,3歳新馬,1200,芝,新馬,o.未勝利,1.芝 短距離
1987/09/12,3歳新馬,1200,ダ,新馬,o.未勝利,4.砂 短距離
1987/09/12,障害4歳以上未勝利,2700,障,未勝利,o.未勝利,7.障害
1987/09/12,4歳未勝利,1800,ダ,未勝利,o.未勝利,5.砂 マイル
1987/09/12,4歳未勝利,1800,芝,未勝利,o.未勝利,2.芝 マイル
1987/09/12,4歳以上400万下,2200,芝,400万,9.1勝,3.芝 中以遠
1987/09/12,鹿島灘特別(400万下),1800,ダ,400万,9.1勝,5.砂 マイル
1987/09/12,習志野特別(900万下),2000,芝,900万,8.2勝,3.芝 中以遠
1987/09/12,ながつき賞(900万下),1200,芝,900万,8.2勝,1.芝 短距離
1987/09/12,4歳以上400万下,1600,芝,400万,9.1勝,2.芝 マイル
1987/09/12,3歳新馬,1200,芝,新馬,o.未勝利,1.芝 短距離
1987/09/12,3歳未勝利,1200,ダ,未勝利,o.未勝利,4.砂 短距離
1987/09/12,4歳未勝利,1800,ダ,未勝利,o.未勝利,5.砂 マイル
1987/09/12,4歳未勝利,1600,芝,未勝利,o.未勝利,2.芝 マイル
1987/09/12,障害4歳以上未勝利,3000,障,未勝利,o.未勝利,7.障害
1987/09/12,3歳新馬,1600,芝,新馬,o.未勝利,2.芝 マイル
1987/09/12,4歳未勝利,1600,芝,未勝利,o.未勝利,2.芝 マイル
1987/09/12,4歳以上400万下,1800,ダ,400万,9.1勝,5.砂 マイル
1987/09/12,箕面特別(400万下),1600,芝,400万,9.1勝,2.芝 マイル
1987/09/12,野分特別(900万下),2200,芝,900万,8.2勝,3.芝 中以遠
1987/09/12,元町S(1400万下),1800,ダ,1400万,7.3勝,5.砂 マイル
1987/09/12,4歳以上400万下,1400,芝,400万,9.1勝,1.芝 短距離
1987/09/06,3歳未勝利,1000,芝,未勝利,o.未勝利,1.芝 短距離
1987/09/06,4歳未勝利,1000,ダ,未勝利,o.未勝利,4.砂 短距離
1987/09/06,3歳新馬,1000,芝,新馬,o.未勝利,1.芝 短距離
1987/09/06,4歳未勝利,1000,ダ,未勝利,o.未勝利,4.砂 短距離
1987/09/06,4歳未勝利,1700,芝,未勝利,o.未勝利,2.芝 マイル
1987/09/06,4歳以上400万下,1700,ダ,400万,9.1勝,5.砂 マイル
1987/09/06,檜山特別(400万下),2000,芝,400万,9.1勝,3.芝 中以遠
1987/09/06,臥牛山特別(900万下),1200,芝,900万,8.2勝,1.芝 短距離
1987/09/06,北海ハンデキャップ(900万下),1800,芝,900万,8.2勝,2.芝 マイル
1987/09/06,4歳以上400万下,1800,芝,400万,9.1勝,2.芝 マイル
1987/09/06,3歳未勝利,1000,芝,未勝利,o.未勝利,1.芝 短距離
1987/09/06,3歳新馬,1200,芝,新馬,o.未勝利,1.芝 短距離
1987/09/06,4歳未勝利,1200,ダ,未勝利,o.未勝利,4.砂 短距離
1987/09/06,4歳未勝利,1400,芝,未勝利,o.未勝利,1.芝 短距離
1987/09/06,4歳未勝利,1800,芝,未勝利,o.未勝利,2.芝 マイル
1987/09/06,4歳未勝利,1400,芝,未勝利,o.未勝利,1.芝 短距離
1987/09/06,4歳以上400万下,1700,ダ,400万,9.1勝,5.砂 マイル
1987/09/06,赤倉特別(900万下),1600,芝,900万,8.2勝,2.芝 マイル
1987/09/06,羽黒山特別(400万下),2000,芝,400万,9.1勝,3.芝 中以遠
1987/09/06,新潟3歳S(G3),1200,芝,G3,3.G3,1.芝 短距離
1987/09/06,4歳以上400万下,1600,芝,400万,9.1勝,2.芝 マイル
1987/09/06,3歳未勝利,1200,芝,未勝利,o.未勝利,1.芝 短距離
1987/09/06,3歳未勝利,1000,芝,未勝利,o.未勝利,1.芝 短距離
1987/09/06,3歳新馬,1200,芝,新馬,o.未勝利,1.芝 短距離
1987/09/06,4歳未勝利,1700,ダ,未勝利,o.未勝利,5.砂 マイル
1987/09/06,4歳未勝利,1200,芝,未勝利,o.未勝利,1.芝 短距離
1987/09/06,4歳未勝利,1200,芝,未勝利,o.未勝利,1.芝 短距離
1987/09/06,4歳以上400万下,1000,ダ,400万,9.1勝,4.砂 短距離
1987/09/06,由布院特別(400万下),1800,芝,400万,9.1勝,2.芝 マイル
1987/09/06,フクニチ新聞杯(900万下),2000,芝,900万,8.2勝,3.芝 中以遠
1987/09/06,小倉3歳S(G3),1200,芝,G3,3.G3,1.芝 短距離
1987/09/06,4歳以上400万下,2000,芝,400万,9.1勝,3.芝 中以遠
1987/09/05,4歳以上OP,1800,芝,OP,6.OP,2.芝 マイル
1987/09/05,3歳新馬,1200,芝,新馬,o.未勝利,1.芝 短距離
1987/09/05,3歳未勝利,1700,芝,未勝利,o.未勝利,2.芝 マイル
1987/09/05,4歳未勝利,1800,芝,未勝利,o.未勝利,2.芝 マイル
1987/09/05,4歳以上400万下,1200,芝,400万,9.1勝,1.芝 短距離
1987/09/05,4歳以上400万下,1800,芝,400万,9.1勝,2.芝 マイル
1987/09/05,渡島特別(400万下),1700,ダ,400万,9.1勝,5.砂 マイル
1987/09/05,津軽海峡特別(900万下),2000,芝,900万,8.2勝,3.芝 中以遠
1987/09/05,4歳以上400万下,1200,芝,400万,9.1勝,1.芝 短距離
1987/09/05,3歳未勝利,1200,ダ,未勝利,o.未勝利,4.砂 短距離
1987/09/05,3歳新馬,1000,芝,新馬,o.未勝利,1.芝 短距離
1987/09/05,障害4歳以上400万下,2800,障,400万,9.1勝,7.障害
1987/09/05,4歳未勝利,1700,ダ,未勝利,o.未勝利,5.砂 マイル
1987/09/05,4歳未勝利,2000,芝,未勝利,o.未勝利,3.芝 中以遠
1987/09/05,4歳以上400万下,1400,芝,400万,9.1勝,1.芝 短距離
1987/09/05,4歳以上400万下,1400,芝,400万,9.1勝,1.芝 短距離
1987/09/05,岩室特別(400万下),1600,芝,400万,9.1勝,2.芝 マイル
1987/09/05,佐渡S(900万下),2000,芝,900万,8.2勝,3.芝 中以遠
1987/09/05,4歳以上400万下,1800,芝,400万,9.1勝,2.芝 マイル
1987/09/05,障害4歳以上400万下,2950,障,400万,9.1勝,7.障害
1987/09/05,4歳未勝利,1800,芝,未勝利,o.未勝利,2.芝 マイル
1987/09/05,3歳未勝利,1200,芝,未勝利,o.未勝利,1.芝 短距離
1987/09/05,3歳新馬,1000,芝,新馬,o.未勝利,1.芝 短距離
1987/09/05,4歳未勝利,1700,芝,未勝利,o.未勝利,2.芝 マイル
1987/09/05,4歳未勝利,1000,ダ,未勝利,o.未勝利,4.砂 短距離
1987/09/05,4歳以上400万下,1700,ダ,400万,9.1勝,5.砂 マイル
1987/09/05,4歳以上400万下,1800,芝,400万,9.1勝,2.芝 マイル
1987/09/05,天草特別(900万下),1800,芝,900万,8.2勝,2.芝 マイル
1987/09/05,九重特別(400万下),1200,芝,400万,9.1勝,1.芝 短距離
1987/09/05,4歳以上400万下,1800,芝,400万,9.1勝,2.芝 マイル
1987/08/30,4歳未勝利,1700,ダ,未勝利,o.未勝利,5.砂 マイル
1987/08/30,4歳未勝利,1800,芝,未勝利,o.未勝利,2.芝 マイル
1987/08/30,3歳新馬,1200,芝,新馬,o.未勝利,1.芝 短距離
1987/08/30,3歳新馬,1000,芝,新馬,o.未勝利,1.芝 短距離
1987/08/30,4歳以上400万下,1700,ダ,400万,9.1勝,5.砂 マイル
1987/08/30,4歳以上400万下,1200,芝,400万,9.1勝,1.芝 短距離
1987/08/30,クローバー賞(OP),1200,芝,OP,6.OP,1.芝 短距離
1987/08/30,樽前山特別(900万下),2000,芝,900万,8.2勝,3.芝 中以遠
1987/08/30,青函S(OP),1200,芝,OP,6.OP,1.芝 短距離
1987/08/30,4歳以上400万下,1800,芝,400万,9.1勝,2.芝 マイル
1987/08/30,3歳未勝利,1200,芝,未勝利,o.未勝利,1.芝 短距離
1987/08/30,3歳新馬,1200,芝,新馬,o.未勝利,1.芝 短距離
1987/08/30,4歳未勝利,1200,ダ,未勝利,o.未勝利,4.砂 短距離
1987/08/30,4歳未勝利,1600,芝,未勝利,o.未勝利,2.芝 マイル
1987/08/30,4歳以上400万下,1200,芝,400万,9.1勝,1.芝 短距離
1987/08/30,4歳以上400万下,1700,ダ,400万,9.1勝,5.砂 マイル
1987/08/30,4歳以上400万下,2000,芝,400万,9.1勝,3.芝 中以遠
1987/08/30,石打特別(400万下),1800,芝,400万,9.1勝,2.芝 マイル
1987/08/30,三国特別(900万下),1200,芝,900万,8.2勝,1.芝 短距離
1987/08/30,新潟記念(G3),2000,芝,G3,3.G3,3.芝 中以遠
1987/08/30,4歳以上400万下,1200,芝,400万,9.1勝,1.芝 短距離
1987/08/30,3歳未勝利,1000,ダ,未勝利,o.未勝利,4.砂 短距離
1987/08/30,4歳未勝利,1700,芝,未勝利,o.未勝利,2.芝 マイル
1987/08/30,4歳未勝利,1700,ダ,未勝利,o.未勝利,5.砂 マイル
1987/08/30,4歳未勝利,1200,芝,未勝利,o.未勝利,1.芝 短距離
1987/08/30,4歳以上400万下,2000,芝,400万,9.1勝,3.芝 中以遠
1987/08/30,4歳以上400万下,1800,芝,400万,9.1勝,2.芝 マイル
1987/08/30,4歳以上400万下,1200,芝,400万,9.1勝,1.芝 短距離
1987/08/30,九州産3歳特別(OP),1200,芝,OP,6.OP,1.芝 短距離
1987/08/30,読売杯西海賞(900万下),1700,芝,900万,8.2勝,2.芝 マイル
1987/08/30,小倉記念(G3),2000,芝,G3,3.G3,3.芝 中以遠
1987/08/30,4歳以上400万下,1200,芝,400万,9.1勝,1.芝 短距離
1987/08/29,4歳以上700万下,1700,芝,700万,8.2勝,2.芝 マイル
1987/08/29,3歳未勝利,1000,芝,未勝利,o.未勝利,1.芝 短距離
1987/08/29,3歳新馬,1000,芝,新馬,o.未勝利,1.芝 短距離
1987/08/29,4歳未勝利,2000,芝,未勝利,o.未勝利,3.芝 中以遠
1987/08/29,4歳未勝利,1000,ダ,未勝利,o.未勝利,4.砂 短距離
1987/08/29,4歳未勝利,2000,芝,未勝利,o.未勝利,3.芝 中以遠
1987/08/29,4歳以上400万下,1000,ダ,400万,9.1勝,4.砂 短距離
1987/08/29,駒ケ岳特別(900万下),1800,芝,900万,8.2勝,2.芝 マイル
1987/08/29,八甲田山特別(400万下),2000,芝,400万,9.1勝,3.芝 中以遠
1987/08/29,4歳以上400万下,1700,芝,400万,9.1勝,2.芝 マイル
1987/08/29,3歳未勝利,1200,芝,未勝利,o.未勝利,1.芝 短距離
1987/08/29,4歳未勝利,1700,ダ,未勝利,o.未勝利,5.砂 マイル
1987/08/29,障害4歳以上未勝利,2800,障,未勝利,o.未勝利,7.障害
1987/08/29,4歳未勝利,1800,芝,未勝利,o.未勝利,2.芝 マイル
1987/08/29,4歳未勝利,1200,芝,未勝利,o.未勝利,1.芝 短距離
1987/08/29,4歳以上400万下,1700,ダ,400万,9.1勝,5.砂 マイル
1987/08/29,4歳以上400万下,1700,ダ,400万,9.1勝,5.砂 マイル
1987/08/29,越後特別(400万下),1400,芝,400万,9.1勝,1.芝 短距離
1987/08/29,苗場特別(900万下),1800,芝,900万,8.2勝,2.芝 マイル
1987/08/29,4歳以上400万下,1600,芝,400万,9.1勝,2.芝 マイル
1987/08/29,障害4歳以上未勝利,2950,障,未勝利,o.未勝利,7.障害
1987/08/29,3歳未勝利,1000,芝,未勝利,o.未勝利,1.芝 短距離
1987/08/29,4歳未勝利,1800,芝,未勝利,o.未勝利,2.芝 マイル
1987/08/29,4歳未勝利,1000,ダ,未勝利,o.未勝利,4.砂 短距離
1987/08/29,4歳未勝利,1000,ダ,未勝利,o.未勝利,4.砂 短距離
1987/08/29,4歳未勝利,2000,芝,未勝利,o.未勝利,3.芝 中以遠
1987/08/29,4歳以上400万下,1700,ダ,400万,9.1勝,5.砂 マイル
1987/08/29,4歳以上400万下,1800,芝,400万,9.1勝,2.芝 マイル
1987/08/29,国東特別(400万下),2000,芝,400万,9.1勝,3.芝 中以遠
1987/08/29,耶馬渓特別(900万下),1200,芝,900万,8.2勝,1.芝 短距離
1987/08/29,4歳以上400万下,1700,芝,400万,9.1勝,2.芝 マイル
1987/08/23,3歳新馬,1200,芝,新馬,o.未勝利,1.芝 短距離
1987/08/23,4歳未勝利,1000,ダ,未勝利,o.未勝利,4.砂 短距離
1987/08/23,4歳未勝利,1800,芝,未勝利,o.未勝利,2.芝 マイル
1987/08/23,4歳以上400万下,1800,芝,400万,9.1勝,2.芝 マイル
1987/08/23,4歳以上400万下,1700,ダ,400万,9.1勝,5.砂 マイル
1987/08/23,4歳以上400万下,1800,芝,400万,9.1勝,2.芝 マイル
1987/08/23,4歳以上400万下,1200,芝,400万,9.1勝,1.芝 短距離
1987/08/23,奥尻特別(400万下),1800,芝,400万,9.1勝,2.芝 マイル
1987/08/23,漁火特別(900万下),1800,芝,900万,8.2勝,2.芝 マイル
1987/08/23,函館記念(G3),2000,芝,G3,3.G3,3.芝 中以遠
1987/08/23,4歳以上900万下,2000,芝,900万,8.2勝,3.芝 中以遠
1987/08/23,3歳未勝利,1200,芝,未勝利,o.未勝利,1.芝 短距離
1987/08/23,4歳未勝利,1700,ダ,未勝利,o.未勝利,5.砂 マイル
