開催日,レース名,距離,地肌,クラス,通時
1997/10/04,3歳新馬,1400,芝,新馬,o.未勝利
1997/10/04,3歳新馬,1400,芝,新馬,o.未勝利
1997/10/04,4歳以上500万下,1800,ダ,500万,9.1勝
1997/10/04,4歳以上500万下,1600,芝,500万,9.1勝
1997/10/04,4歳以上500万下,1200,ダ,500万,9.1勝
1997/10/04,4歳以上500万下,2000,芝,500万,9.1勝
1997/10/04,もみじS(OP),1200,芝,OP,6.OP
1997/10/04,清滝特別(900万下),1800,芝,900万,8.2勝
1997/10/04,渡月橋S(1600万下),1600,芝,1600万,7.3勝
1997/10/04,4歳以上900万下,1800,ダ,900万,8.2勝
1997/09/28,4歳未勝利,1000,芝,未勝利,o.未勝利
1997/09/28,4歳未勝利,1200,芝,未勝利,o.未勝利
1997/09/28,4歳未勝利,1000,ダ,未勝利,o.未勝利
1997/09/28,4歳未勝利,1700,ダ,未勝利,o.未勝利
1997/09/28,3歳新馬,1000,芝,新馬,o.未勝利
1997/09/28,4歳未勝利,1200,芝,未勝利,o.未勝利
1997/09/28,4歳未勝利,1700,ダ,未勝利,o.未勝利
1997/09/28,4歳未勝利,1800,芝,未勝利,o.未勝利
1997/09/28,松川浦特別(500万下),2000,芝,500万,9.1勝
1997/09/28,雄国沼特別(500万下),1000,ダ,500万,9.1勝
1997/09/28,福島中央テレビ杯(900万下),1800,芝,900万,8.2勝
1997/09/28,4歳未勝利,2000,芝,未勝利,o.未勝利
1997/09/28,3歳未勝利,1200,ダ,未勝利,o.未勝利
1997/09/28,4歳未勝利,1800,ダ,未勝利,o.未勝利
1997/09/28,4歳未勝利,1200,芝,未勝利,o.未勝利
1997/09/28,3歳新馬,1600,芝,新馬,o.未勝利
1997/09/28,4歳未勝利,1200,芝,未勝利,o.未勝利
1997/09/28,3歳新馬,1200,芝,新馬,o.未勝利
1997/09/28,4歳以上500万下,1000,ダ,500万,9.1勝
1997/09/28,4歳以上500万下,2200,芝,500万,9.1勝
1997/09/28,茨城新聞杯(900万下),1800,ダ,900万,8.2勝
1997/09/28,内房S(1600万下),1600,芝,1600万,7.3勝
1997/09/28,時事通信杯クイーンS(G3),1800,芝,G3,3.G3
1997/09/28,4歳以上500万下,1800,ダ,500万,9.1勝
1997/09/28,3歳未勝利,1400,芝,未勝利,o.未勝利
1997/09/28,4歳未勝利,1200,ダ,未勝利,o.未勝利
1997/09/28,4歳未勝利,1400,ダ,未勝利,o.未勝利
1997/09/28,3歳新馬,1600,芝,新馬,o.未勝利
1997/09/28,障害4歳以上400万下,3000,障,400万,9.1勝
1997/09/28,3歳新馬,1600,芝,新馬,o.未勝利
1997/09/28,4歳以上500万下,1800,ダ,500万,9.1勝
1997/09/28,4歳以上500万下,2000,芝,500万,9.1勝
1997/09/28,夙川特別(500万下),1400,ダ,500万,9.1勝
1997/09/28,夕月特別(900万下),2000,芝,900万,8.2勝
1997/09/28,セントウルS(G3),1400,芝,G3,3.G3
1997/09/28,4歳以上900万下,1200,ダ,900万,8.2勝
1997/09/27,3歳未勝利,1200,芝,未勝利,o.未勝利
1997/09/27,4歳未勝利,1000,ダ,未勝利,o.未勝利
1997/09/27,4歳未勝利,1000,芝,未勝利,o.未勝利
1997/09/27,4歳未勝利,1700,ダ,未勝利,o.未勝利
1997/09/27,4歳未勝利,1200,芝,未勝利,o.未勝利
1997/09/27,4歳未勝利,1000,ダ,未勝利,o.未勝利
1997/09/27,4歳未勝利,1200,芝,未勝利,o.未勝利
1997/09/27,4歳未勝利,2000,芝,未勝利,o.未勝利
1997/09/27,飯盛山特別(500万下),1700,ダ,500万,9.1勝
1997/09/27,二本松特別(500万下),1800,芝,500万,9.1勝
1997/09/27,小野川湖特別(500万下),1200,芝,500万,9.1勝
1997/09/27,4歳未勝利,1800,芝,未勝利,o.未勝利
1997/09/27,3歳未勝利,1200,芝,未勝利,o.未勝利
1997/09/27,4歳未勝利,1200,ダ,未勝利,o.未勝利
1997/09/27,4歳未勝利,1200,ダ,未勝利,o.未勝利
1997/09/27,4歳未勝利,2000,芝,未勝利,o.未勝利
1997/09/27,障害4歳以上未勝利,2700,障,未勝利,o.未勝利
1997/09/27,3歳新馬,1200,ダ,新馬,o.未勝利
1997/09/27,3歳新馬,1600,芝,新馬,o.未勝利
1997/09/27,4歳以上500万下,1800,芝,500万,9.1勝
1997/09/27,里見特別(500万下),1600,芝,500万,9.1勝
1997/09/27,九十九里特別(900万下),2500,芝,900万,8.2勝
1997/09/27,ながつきS(OP),1800,ダ,OP,6.OP
1997/09/27,4歳以上500万下,1800,ダ,500万,9.1勝
1997/09/27,3歳未勝利,1400,ダ,未勝利,o.未勝利
1997/09/27,4歳未勝利,1800,ダ,未勝利,o.未勝利
1997/09/27,4歳未勝利,1800,ダ,未勝利,o.未勝利
1997/09/27,4歳未勝利,1200,ダ,未勝利,o.未勝利
1997/09/27,3歳新馬,1400,ダ,新馬,o.未勝利
1997/09/27,4歳以上500万下,1800,ダ,500万,9.1勝
1997/09/27,3歳新馬,1200,芝,新馬,o.未勝利
1997/09/27,4歳以上500万下,1400,芝,500万,9.1勝
1997/09/27,野路菊S(OP),1600,芝,OP,6.OP
1997/09/27,秋分特別(900万下),1600,芝,900万,8.2勝
1997/09/27,スカイブルーS(1600万下),2000,芝,1600万,7.3勝
1997/09/27,4歳以上500万下,1200,ダ,500万,9.1勝
1997/09/21,4歳未勝利,1700,ダ,未勝利,o.未勝利
1997/09/21,4歳未勝利,1000,ダ,未勝利,o.未勝利
1997/09/21,4歳未勝利,2000,芝,未勝利,o.未勝利
1997/09/21,3歳新馬,1200,芝,新馬,o.未勝利
1997/09/21,4歳以上500万下,1000,ダ,500万,9.1勝
1997/09/21,4歳以上500万下,1700,ダ,500万,9.1勝
1997/09/21,4歳以上500万下,1800,芝,500万,9.1勝
1997/09/21,4歳以上500万下,1700,ダ,500万,9.1勝
1997/09/21,すずらん賞(OP),1200,芝,OP,6.OP
1997/09/21,室蘭特別(900万下),1700,ダ,900万,8.2勝
1997/09/21,STV賞(900万下),1200,芝,900万,8.2勝
1997/09/21,4歳以上500万下,2000,芝,500万,9.1勝
1997/09/21,3歳未勝利,1800,芝,未勝利,o.未勝利
1997/09/21,4歳未勝利,1200,ダ,未勝利,o.未勝利
1997/09/21,4歳未勝利,1200,芝,未勝利,o.未勝利
1997/09/21,3歳新馬,1000,ダ,新馬,o.未勝利
1997/09/21,障害4歳以上OP,3200,障,OP,6.OP
1997/09/21,4歳以上500万下,1200,ダ,500万,9.1勝
1997/09/21,4歳以上500万下,1600,芝,500万,9.1勝
1997/09/21,4歳以上500万下,1600,芝,500万,9.1勝
1997/09/21,セプテンバーS(OP),2500,芝,OP,6.OP
1997/09/21,上総特別(900万下),1600,芝,900万,8.2勝
1997/09/21,セントライト記念(G2),2200,芝,G2,2.G2
1997/09/21,4歳以上500万下,1800,ダ,500万,9.1勝
1997/09/21,3歳未勝利,1200,芝,未勝利,o.未勝利
1997/09/21,4歳未勝利,1800,ダ,未勝利,o.未勝利
1997/09/21,4歳未勝利,1400,ダ,未勝利,o.未勝利
1997/09/21,4歳未勝利,1400,ダ,未勝利,o.未勝利
1997/09/21,4歳未勝利,1200,ダ,未勝利,o.未勝利
1997/09/21,3歳新馬,1200,ダ,新馬,o.未勝利
1997/09/21,4歳以上500万下,1800,ダ,500万,9.1勝
1997/09/21,4歳以上900万下,1400,芝,900万,8.2勝
1997/09/21,布引特別(500万下),2500,芝,500万,9.1勝
1997/09/21,瀬戸内海特別(900万下),1800,ダ,900万,8.2勝
1997/09/21,関西TVローズS(G2),2000,芝,G2,2.G2
1997/09/21,4歳以上500万下,1400,ダ,500万,9.1勝
1997/09/20,3歳未勝利,1800,芝,未勝利,o.未勝利
1997/09/20,4歳未勝利,1000,ダ,未勝利,o.未勝利
1997/09/20,4歳未勝利,1700,ダ,未勝利,o.未勝利
1997/09/20,4歳未勝利,1200,芝,未勝利,o.未勝利
1997/09/20,3歳新馬,1000,ダ,新馬,o.未勝利
1997/09/20,4歳以上500万下,1700,ダ,500万,9.1勝
1997/09/20,4歳以上500万下,1200,芝,500万,9.1勝
1997/09/20,4歳以上500万下,1200,芝,500万,9.1勝
1997/09/20,釧路特別(500万下),1000,ダ,500万,9.1勝
1997/09/20,道新スポーツ賞(900万下),2600,芝,900万,8.2勝
1997/09/20,札幌3歳S(G3),1800,芝,G3,3.G3
1997/09/20,4歳以上500万下,1700,ダ,500万,9.1勝
1997/09/20,3歳未勝利,1000,ダ,未勝利,o.未勝利
1997/09/20,4歳未勝利,1800,ダ,未勝利,o.未勝利
1997/09/20,4歳未勝利,1000,ダ,未勝利,o.未勝利
1997/09/20,4歳未勝利,1000,ダ,未勝利,o.未勝利
1997/09/20,4歳未勝利,1800,ダ,未勝利,o.未勝利
1997/09/20,3歳新馬,1200,芝,新馬,o.未勝利
1997/09/20,4歳以上500万下,1800,ダ,500万,9.1勝
1997/09/20,4歳以上500万下,1200,ダ,500万,9.1勝
1997/09/20,芙蓉S(OP),1600,芝,OP,6.OP
1997/09/20,習志野特別(900万下),1800,芝,900万,8.2勝
1997/09/20,外房S(1600万下),1200,芝,1600万,7.3勝
1997/09/20,4歳以上500万下,1200,ダ,500万,9.1勝
1997/09/20,3歳未勝利,1200,ダ,未勝利,o.未勝利
1997/09/20,4歳未勝利,1600,芝,未勝利,o.未勝利
1997/09/20,4歳未勝利,1600,芝,未勝利,o.未勝利
1997/09/20,4歳未勝利,1800,ダ,未勝利,o.未勝利
1997/09/20,障害4歳以上未勝利,3000,障,未勝利,o.未勝利
1997/09/20,3歳新馬,1400,芝,新馬,o.未勝利
1997/09/20,4歳以上500万下,1400,ダ,500万,9.1勝
1997/09/20,4歳以上500万下,1800,ダ,500万,9.1勝
1997/09/20,箕面特別(500万下),1200,芝,500万,9.1勝
1997/09/20,オークランドトロフィ(900万下),2500,芝,900万,8.2勝
1997/09/20,涼秋S(1600万下),1200,ダ,1600万,7.3勝
1997/09/20,4歳以上500万下,1200,ダ,500万,9.1勝
1997/09/14,3歳未勝利,1000,ダ,未勝利,o.未勝利
1997/09/14,4歳未勝利,1700,ダ,未勝利,o.未勝利
1997/09/14,4歳未勝利,1000,ダ,未勝利,o.未勝利
1997/09/14,4歳未勝利,1200,芝,未勝利,o.未勝利
1997/09/14,3歳新馬,1000,芝,新馬,o.未勝利
1997/09/14,4歳以上500万下,1700,ダ,500万,9.1勝
1997/09/14,4歳以上500万下,1000,ダ,500万,9.1勝
1997/09/14,4歳以上500万下,1000,芝,500万,9.1勝
1997/09/14,石狩特別(500万下),1800,芝,500万,9.1勝
1997/09/14,おおぞらS(900万下),1200,芝,900万,8.2勝
1997/09/14,タイムス杯(OP),2000,芝,OP,6.OP
1997/09/14,4歳以上500万下,1700,ダ,500万,9.1勝
1997/09/14,4歳未勝利,1000,ダ,未勝利,o.未勝利
1997/09/14,4歳未勝利,1800,ダ,未勝利,o.未勝利
1997/09/14,4歳未勝利,1600,芝,未勝利,o.未勝利
1997/09/14,4歳未勝利,1600,芝,未勝利,o.未勝利
1997/09/14,障害4歳以上未勝利,2700,障,未勝利,o.未勝利
1997/09/14,3歳新馬,1200,ダ,新馬,o.未勝利
1997/09/14,3歳新馬,1200,芝,新馬,o.未勝利
1997/09/14,4歳以上500万下,1800,芝,500万,9.1勝
1997/09/14,浦安特別(900万下),1600,芝,900万,8.2勝
1997/09/14,利根川特別(900万下),1800,ダ,900万,8.2勝
1997/09/14,産経賞オールカマー(G2),2200,芝,G2,2.G2
1997/09/14,4歳以上500万下,1800,ダ,500万,9.1勝
1997/09/14,3歳未勝利,1200,ダ,未勝利,o.未勝利
1997/09/14,4歳未勝利,1800,ダ,未勝利,o.未勝利
1997/09/14,4歳未勝利,1400,ダ,未勝利,o.未勝利
1997/09/14,4歳未勝利,1400,ダ,未勝利,o.未勝利
1997/09/14,4歳以上500万下,1800,ダ,500万,9.1勝
1997/09/14,3歳新馬,1400,ダ,新馬,o.未勝利
1997/09/14,3歳新馬,1600,芝,新馬,o.未勝利
1997/09/14,4歳以上500万下,1600,芝,500万,9.1勝
1997/09/14,ききょうS(OP),1400,芝,OP,6.OP
1997/09/14,仲秋S(1600万下),1200,芝,1600万,7.3勝
1997/09/14,神戸新聞杯(G2),2000,芝,G2,2.G2
1997/09/14,4歳以上900万下,1200,ダ,900万,8.2勝
1997/09/13,3歳未勝利,1200,芝,未勝利,o.未勝利
1997/09/13,4歳未勝利,1700,ダ,未勝利,o.未勝利
1997/09/13,4歳未勝利,1000,ダ,未勝利,o.未勝利
1997/09/13,4歳未勝利,1800,芝,未勝利,o.未勝利
1997/09/13,4歳未勝利,1800,芝,未勝利,o.未勝利
1997/09/13,3歳500万下,1000,ダ,500万,9.1勝
1997/09/13,4歳以上500万下,1000,ダ,500万,9.1勝
1997/09/13,4歳以上500万下,1700,ダ,500万,9.1勝
1997/09/13,礼文特別(500万下),1200,芝,500万,9.1勝
1997/09/13,大倉山特別(900万下),1800,芝,900万,8.2勝
1997/09/13,アカシヤS(900万下),1700,ダ,900万,8.2勝
1997/09/13,4歳以上500万下,2000,芝,500万,9.1勝
1997/09/13,3歳未勝利,1600,芝,未勝利,o.未勝利
1997/09/13,4歳未勝利,1800,ダ,未勝利,o.未勝利
1997/09/13,4歳未勝利,1200,ダ,未勝利,o.未勝利
1997/09/13,4歳未勝利,1200,ダ,未勝利,o.未勝利
1997/09/13,4歳未勝利,2000,芝,未勝利,o.未勝利
1997/09/13,3歳新馬,1000,ダ,新馬,o.未勝利
1997/09/13,3歳新馬,1800,芝,新馬,o.未勝利
1997/09/13,4歳以上500万下,1000,ダ,500万,9.1勝
1997/09/13,佐倉特別(500万下),2500,芝,500万,9.1勝
1997/09/13,犬吠埼特別(900万下),2000,芝,900万,8.2勝
1997/09/13,初風S(1600万下),1800,ダ,1600万,7.3勝
1997/09/13,4歳以上500万下,1200,芝,500万,9.1勝
1997/09/13,3歳新馬,1200,ダ,新馬,o.未勝利
1997/09/13,3歳未勝利,1600,芝,未勝利,o.未勝利
1997/09/13,4歳未勝利,1200,ダ,未勝利,o.未勝利
1997/09/13,4歳未勝利,2000,芝,未勝利,o.未勝利
1997/09/13,4歳未勝利,2000,芝,未勝利,o.未勝利
1997/09/13,4歳以上500万下,2000,芝,500万,9.1勝
1997/09/13,西脇特別(500万下),1800,ダ,500万,9.1勝
1997/09/13,4歳以上500万下,1400,ダ,500万,9.1勝
1997/09/13,阪神障害S(秋)(G),3150,障,(G),4.(G)
1997/09/13,蓬莱峡特別(900万下),1600,芝,900万,8.2勝
1997/09/13,ギャラクシーS(OP),1400,ダ,OP,6.OP
1997/09/13,4歳以上900万下,1800,ダ,900万,8.2勝
1997/09/07,3歳未勝利,1500,芝,未勝利,o.未勝利
1997/09/07,4歳未勝利,1000,ダ,未勝利,o.未勝利
1997/09/07,4歳未勝利,1700,ダ,未勝利,o.未勝利
1997/09/07,4歳未勝利,2000,芝,未勝利,o.未勝利
1997/09/07,3歳新馬,1000,芝,新馬,o.未勝利
1997/09/07,4歳以上500万下,1000,ダ,500万,9.1勝
1997/09/07,4歳以上500万下,1000,芝,500万,9.1勝
1997/09/07,4歳以上500万下,1700,ダ,500万,9.1勝
1997/09/07,恵庭岳特別(500万下),2000,芝,500万,9.1勝
1997/09/07,苫小牧特別(900万下),1700,ダ,900万,8.2勝
1997/09/07,HTB賞(900万下),1200,芝,900万,8.2勝
1997/09/07,4歳以上500万下,1700,ダ,500万,9.1勝
1997/09/07,3歳未勝利,1200,芝,未勝利,o.未勝利
1997/09/07,4歳未勝利,1800,ダ,未勝利,o.未勝利
1997/09/07,4歳未勝利,1200,ダ,未勝利,o.未勝利
1997/09/07,4歳未勝利,1800,芝,未勝利,o.未勝利
1997/09/07,4歳未勝利,1800,芝,未勝利,o.未勝利
1997/09/07,3歳新馬,1200,ダ,新馬,o.未勝利
1997/09/07,3歳新馬,1200,芝,新馬,o.未勝利
1997/09/07,4歳以上500万下,1600,芝,500万,9.1勝
1997/09/07,富里特別(500万下),2000,芝,500万,9.1勝
1997/09/07,下総特別(900万下),1200,芝,900万,8.2勝
1997/09/07,京王杯オータムH(G3),1600,芝,G3,3.G3
1997/09/07,4歳以上500万下,1200,ダ,500万,9.1勝
1997/09/07,3歳未勝利,1200,芝,未勝利,o.未勝利
1997/09/07,4歳未勝利,1400,ダ,未勝利,o.未勝利
1997/09/07,4歳未勝利,1800,ダ,未勝利,o.未勝利
1997/09/07,4歳未勝利,1400,ダ,未勝利,o.未勝利
1997/09/07,障害4歳以上未勝利,3000,障,未勝利,o.未勝利
1997/09/07,3歳新馬,1200,芝,新馬,o.未勝利
1997/09/07,3歳新馬,1400,芝,新馬,o.未勝利
1997/09/07,4歳以上500万下,1800,ダ,500万,9.1勝
1997/09/07,能勢特別(500万下),2200,芝,500万,9.1勝
1997/09/07,芦屋川特別(900万下),1200,芝,900万,8.2勝
1997/09/07,朝日チャレンジC(G3),2000,芝,G3,3.G3
1997/09/07,4歳以上500万下,1400,ダ,500万,9.1勝
1997/09/06,3歳未勝利,1000,ダ,未勝利,o.未勝利
1997/09/06,4歳未勝利,1700,ダ,未勝利,o.未勝利
1997/09/06,4歳未勝利,1000,ダ,未勝利,o.未勝利
1997/09/06,4歳未勝利,1200,芝,未勝利,o.未勝利
1997/09/06,4歳未勝利,1200,芝,未勝利,o.未勝利
1997/09/06,3歳新馬,1200,芝,新馬,o.未勝利
1997/09/06,3歳500万下,1200,芝,500万,9.1勝
1997/09/06,4歳以上500万下,1700,ダ,500万,9.1勝
1997/09/06,まりも特別(500万下),1200,芝,500万,9.1勝
1997/09/06,阿寒湖特別(900万下),2000,芝,900万,8.2勝
1997/09/06,エルムS(G3),1700,ダ,G3,3.G3
1997/09/06,4歳以上500万下,1000,ダ,500万,9.1勝
1997/09/06,4歳未勝利,1800,ダ,未勝利,o.未勝利
1997/09/06,4歳未勝利,1000,ダ,未勝利,o.未勝利
1997/09/06,4歳未勝利,1000,ダ,未勝利,o.未勝利
1997/09/06,4歳未勝利,1200,芝,未勝利,o.未勝利
1997/09/06,障害4歳以上400万下,3200,障,400万,9.1勝
1997/09/06,3歳新馬,1600,芝,新馬,o.未勝利
1997/09/06,3歳新馬,1200,芝,新馬,o.未勝利
1997/09/06,4歳以上500万下,2200,芝,500万,9.1勝
1997/09/06,葛飾特別(500万下),1200,芝,500万,9.1勝
1997/09/06,江戸川特別(900万下),1200,ダ,900万,8.2勝
1997/09/06,ニューマーケットC(1600万下),2000,芝,1600万,7.3勝
1997/09/06,4歳以上500万下,1800,ダ,500万,9.1勝
1997/09/06,4歳未勝利,1800,ダ,未勝利,o.未勝利
1997/09/06,4歳未勝利,1200,芝,未勝利,o.未勝利
1997/09/06,4歳未勝利,1200,芝,未勝利,o.未勝利
1997/09/06,3歳新馬,1200,ダ,新馬,o.未勝利
1997/09/06,3歳新馬,1400,ダ,新馬,o.未勝利
1997/09/06,3歳新馬,1600,芝,新馬,o.未勝利
1997/09/06,4歳以上500万下,1200,芝,500万,9.1勝
1997/09/06,4歳以上500万下,1200,ダ,500万,9.1勝
1997/09/06,新涼特別(900万下),1400,ダ,900万,8.2勝
1997/09/06,野分特別(900万下),2200,芝,900万,8.2勝
1997/09/06,ムーンライトH(1600万下),1600,芝,1600万,7.3勝
1997/09/06,4歳以上500万下,1800,ダ,500万,9.1勝
1997/08/31,3歳未勝利,1000,芝,未勝利,o.未勝利
1997/08/31,4歳未勝利,1700,ダ,未勝利,o.未勝利
1997/08/31,4歳未勝利,1000,ダ,未勝利,o.未勝利
1997/08/31,4歳未勝利,1800,芝,未勝利,o.未勝利
1997/08/31,3歳新馬,1200,芝,新馬,o.未勝利
1997/08/31,3歳500万下,1000,ダ,500万,9.1勝
1997/08/31,4歳以上500万下,1700,ダ,500万,9.1勝
1997/08/31,4歳以上500万下,1200,芝,500万,9.1勝
1997/08/31,積丹特別(500万下),2600,芝,500万,9.1勝
1997/08/31,白樺賞(900万下),1000,ダ,900万,8.2勝
1997/08/31,道新杯(OP),1800,芝,OP,6.OP
1997/08/31,4歳以上500万下,1200,芝,500万,9.1勝
1997/08/31,4歳未勝利,1200,ダ,未勝利,o.未勝利
1997/08/31,4歳未勝利,1200,ダ,未勝利,o.未勝利
1997/08/31,4歳未勝利,1700,ダ,未勝利,o.未勝利
1997/08/31,4歳未勝利,2000,芝,未勝利,o.未勝利
1997/08/31,4歳未勝利,1200,芝,未勝利,o.未勝利
1997/08/31,3歳新馬,1400,芝,新馬,o.未勝利
1997/08/31,4歳以上500万下,1700,ダ,500万,9.1勝
1997/08/31,4歳以上500万下,1200,ダ,500万,9.1勝
1997/08/31,春日山特別(500万下),1800,芝,500万,9.1勝
1997/08/31,弥彦特別(900万下),1600,芝,900万,8.2勝
1997/08/31,新潟3歳S(G3),1400,芝,G3,3.G3
1997/08/31,4歳以上500万下,1200,芝,500万,9.1勝
1997/08/31,3歳未勝利,1000,ダ,未勝利,o.未勝利
1997/08/31,4歳未勝利,1700,ダ,未勝利,o.未勝利
1997/08/31,4歳未勝利,1200,芝,未勝利,o.未勝利
1997/08/31,3歳新馬,1000,芝,新馬,o.未勝利
1997/08/31,障害4歳以上400万下,2950,障,400万,9.1勝
1997/08/31,4歳未勝利,2000,芝,未勝利,o.未勝利
1997/08/31,4歳未勝利,2000,芝,未勝利,o.未勝利
1997/08/31,4歳以上500万下,1000,ダ,500万,9.1勝
1997/08/31,青島特別(500万下),1800,芝,500万,9.1勝
1997/08/31,リメンバーH(900万下),1200,芝,900万,8.2勝
1997/08/31,小倉3歳S(G3),1200,芝,G3,3.G3
1997/08/31,4歳以上500万下,1200,芝,500万,9.1勝
1997/08/30,3歳未勝利,1000,ダ,未勝利,o.未勝利
1997/08/30,4歳未勝利,1700,ダ,未勝利,o.未勝利
1997/08/30,4歳未勝利,1700,ダ,未勝利,o.未勝利
1997/08/30,4歳未勝利,1200,芝,未勝利,o.未勝利
1997/08/30,3歳新馬,1000,ダ,新馬,o.未勝利
1997/08/30,3歳新馬,1800,芝,新馬,o.未勝利
1997/08/30,4歳以上500万下,1000,ダ,500万,9.1勝
1997/08/30,4歳以上500万下,1800,芝,500万,9.1勝
1997/08/30,コスモス賞(OP),1800,芝,OP,6.OP
1997/08/30,利尻特別(500万下),1700,ダ,500万,9.1勝
1997/08/30,ポプラS(900万下),1800,芝,900万,8.2勝
1997/08/30,4歳以上500万下,1000,ダ,500万,9.1勝
1997/08/30,3歳未勝利,1200,芝,未勝利,o.未勝利
1997/08/30,4歳未勝利,1800,芝,未勝利,o.未勝利
1997/08/30,4歳未勝利,1600,芝,未勝利,o.未勝利
1997/08/30,4歳未勝利,1700,ダ,未勝利,o.未勝利
1997/08/30,障害4歳以上未勝利,2800,障,未勝利,o.未勝利
1997/08/30,3歳新馬,1200,ダ,新馬,o.未勝利
1997/08/30,4歳以上500万下,2000,芝,500万,9.1勝
1997/08/30,4歳以上500万下,1400,芝,500万,9.1勝
1997/08/30,八海山特別(500万下),1700,ダ,500万,9.1勝
1997/08/30,三国特別(500万下),1600,芝,500万,9.1勝
1997/08/30,越後S(1600万下),1200,ダ,1600万,7.3勝
1997/08/30,4歳以上900万下,1700,ダ,900万,8.2勝
1997/08/30,3歳未勝利,1200,芝,未勝利,o.未勝利
1997/08/30,4歳未勝利,1000,ダ,未勝利,o.未勝利
1997/08/30,4歳未勝利,1700,ダ,未勝利,o.未勝利
1997/08/30,4歳未勝利,1000,芝,未勝利,o.未勝利
1997/08/30,3歳新馬,1200,芝,新馬,o.未勝利
1997/08/30,4歳以上500万下,2000,芝,500万,9.1勝
1997/08/30,4歳以上500万下,1700,ダ,500万,9.1勝
1997/08/30,4歳以上500万下,1200,芝,500万,9.1勝
1997/08/30,ひまわり賞(OP),1200,芝,OP,6.OP
1997/08/30,不知火特別(900万下),1800,芝,900万,8.2勝
1997/08/30,博多S(1600万下),2000,芝,1600万,7.3勝
1997/08/30,4歳以上500万下,1200,芝,500万,9.1勝
1997/08/24,3歳未勝利,1200,芝,未勝利,o.未勝利
1997/08/24,4歳未勝利,1000,ダ,未勝利,o.未勝利
1997/08/24,4歳未勝利,1700,ダ,未勝利,o.未勝利
1997/08/24,4歳未勝利,1000,ダ,未勝利,o.未勝利
1997/08/24,3歳新馬,1800,芝,新馬,o.未勝利
1997/08/24,4歳以上500万下,2000,芝,500万,9.1勝
1997/08/24,4歳以上500万下,1000,ダ,500万,9.1勝
1997/08/24,4歳以上500万下,1200,芝,500万,9.1勝
1997/08/24,千歳特別(500万下),1700,ダ,500万,9.1勝
1997/08/24,UHB賞(900万下),2600,芝,900万,8.2勝
1997/08/24,キーンランドC(OP),1000,芝,OP,6.OP
1997/08/24,4歳以上1600万下,1700,ダ,1600万,7.3勝
1997/08/24,4歳未勝利,1000,ダ,未勝利,o.未勝利
1997/08/24,4歳未勝利,1700,ダ,未勝利,o.未勝利
1997/08/24,4歳未勝利,1200,ダ,未勝利,o.未勝利
1997/08/24,4歳未勝利,1600,芝,未勝利,o.未勝利
1997/08/24,3歳新馬,1200,芝,新馬,o.未勝利
1997/08/24,4歳以上500万下,1000,ダ,500万,9.1勝
1997/08/24,4歳以上500万下,1000,ダ,500万,9.1勝
1997/08/24,4歳以上500万下,1800,芝,500万,9.1勝
1997/08/24,村上特別(500万下),1200,芝,500万,9.1勝
1997/08/24,三面川特別(900万下),2200,芝,900万,8.2勝
1997/08/24,新潟記念(G3),2000,芝,G3,3.G3
1997/08/24,4歳以上500万下,1400,芝,500万,9.1勝
1997/08/24,3歳未勝利,1800,芝,未勝利,o.未勝利
1997/08/24,4歳未勝利,1700,ダ,未勝利,o.未勝利
1997/08/24,4歳未勝利,1200,芝,未勝利,o.未勝利
1997/08/24,4歳未勝利,1200,芝,未勝利,o.未勝利
1997/08/24,障害4歳以上未勝利,2950,障,未勝利,o.未勝利
1997/08/24,4歳未勝利,2000,芝,未勝利,o.未勝利
1997/08/24,4歳以上500万下,1000,ダ,500万,9.1勝
1997/08/24,高千穂特別(500万下),2000,芝,500万,9.1勝
1997/08/24,4歳以上500万下,1000,芝,500万,9.1勝
1997/08/24,桜島特別(900万下),1700,ダ,900万,8.2勝
1997/08/24,小倉日経OP(OP),1200,芝,OP,6.OP
1997/08/24,4歳以上500万下,1800,芝,500万,9.1勝
1997/08/23,4歳未勝利,1000,ダ,未勝利,o.未勝利
1997/08/23,4歳未勝利,1000,ダ,未勝利,o.未勝利
1997/08/23,4歳未勝利,1700,ダ,未勝利,o.未勝利
1997/08/23,4歳未勝利,2000,芝,未勝利,o.未勝利
1997/08/23,3歳新馬,1200,芝,新馬,o.未勝利
1997/08/23,3歳500万下,1200,芝,500万,9.1勝
1997/08/23,4歳以上500万下,1700,ダ,500万,9.1勝
1997/08/23,十勝岳特別(500万下),1800,芝,500万,9.1勝
1997/08/23,藻岩山特別(900万下),1200,芝,900万,8.2勝
1997/08/23,オーロラ特別(900万下),1700,ダ,900万,8.2勝
1997/08/23,4歳以上500万下,1000,ダ,500万,9.1勝
1997/08/23,4歳未勝利,1200,ダ,未勝利,o.未勝利
1997/08/23,4歳未勝利,1000,芝,未勝利,o.未勝利
1997/08/23,4歳未勝利,1700,ダ,未勝利,o.未勝利
1997/08/23,4歳未勝利,1400,芝,未勝利,o.未勝利
1997/08/23,4歳未勝利,1400,芝,未勝利,o.未勝利
1997/08/23,4歳未勝利,2200,芝,未勝利,o.未勝利
1997/08/23,4歳以上500万下,1700,ダ,500万,9.1勝
1997/08/23,新潟障害S(OP),2800,障,OP,6.OP
1997/08/23,湯之谷特別(500万下),1200,ダ,500万,9.1勝
1997/08/23,新津特別(500万下),2000,芝,500万,9.1勝
1997/08/23,NST賞(900万下),1200,芝,900万,8.2勝
