開催日,レース名,距離,地肌,クラス,通時,適性
1993/10/10,錦秋特別(900万下),1600,ダ,900万,8.2勝,5.砂 マイル
1993/10/10,オクトーバーS(1500万下),2300,芝,1500万,7.3勝,3.芝 中以遠
1993/10/10,毎日王冠(G2),1800,芝,G2,2.G2,2.芝 マイル
1993/10/10,4歳以上900万下,1600,芝,900万,8.2勝,2.芝 マイル
1993/10/10,3歳未勝利,1400,芝,未勝利,o.未勝利,1.芝 短距離
1993/10/10,3歳新馬,1200,ダ,新馬,o.未勝利,4.砂 短距離
1993/10/10,3歳新馬,1400,芝,新馬,o.未勝利,1.芝 短距離
1993/10/10,4歳以上500万下,1800,ダ,500万,9.1勝,5.砂 マイル
1993/10/10,障害4歳以上未勝利,3000,障,未勝利,o.未勝利,7.障害
1993/10/10,4歳以上500万下,1400,ダ,500万,9.1勝,4.砂 短距離
1993/10/10,4歳以上500万下,1800,芝,500万,9.1勝,2.芝 マイル
1993/10/10,4歳以上500万下,1800,芝,500万,9.1勝,2.芝 マイル
1993/10/10,保津峡特別(900万下),1600,芝,900万,8.2勝,2.芝 マイル
1993/10/10,太秦S(1500万下),1800,ダ,1500万,7.3勝,5.砂 マイル
1993/10/10,京都大賞典(G2),2400,芝,G2,2.G2,3.芝 中以遠
1993/10/10,4歳以上900万下,1200,ダ,900万,8.2勝,4.砂 短距離
1993/10/09,3歳未勝利,1700,芝,未勝利,o.未勝利,2.芝 マイル
1993/10/09,4歳未勝利,1000,ダ,未勝利,o.未勝利,4.砂 短距離
1993/10/09,4歳未勝利,1700,ダ,未勝利,o.未勝利,5.砂 マイル
1993/10/09,4歳未勝利,1800,芝,未勝利,o.未勝利,2.芝 マイル
1993/10/09,4歳未勝利,1700,ダ,未勝利,o.未勝利,5.砂 マイル
1993/10/09,4歳未勝利,2000,芝,未勝利,o.未勝利,3.芝 中以遠
1993/10/09,4歳未勝利,1200,芝,未勝利,o.未勝利,1.芝 短距離
1993/10/09,保原S(OP),1000,ダ,OP,6.OP,4.砂 短距離
1993/10/09,4歳未勝利,1800,芝,未勝利,o.未勝利,2.芝 マイル
1993/10/09,岩谷特別(500万下),1000,芝,500万,9.1勝,1.芝 短距離
1993/10/09,文知摺特別(500万下),2000,芝,500万,9.1勝,3.芝 中以遠
1993/10/09,4歳未勝利,1200,芝,未勝利,o.未勝利,1.芝 短距離
1993/10/09,3歳未勝利,1200,ダ,未勝利,o.未勝利,4.砂 短距離
1993/10/09,3歳新馬,1800,芝,新馬,o.未勝利,2.芝 マイル
1993/10/09,3歳新馬,1400,芝,新馬,o.未勝利,1.芝 短距離
1993/10/09,4歳以上500万下,1600,芝,500万,9.1勝,2.芝 マイル
1993/10/09,障害4歳以上未勝利,3100,障,未勝利,o.未勝利,7.障害
1993/10/09,4歳以上500万下,1200,ダ,500万,9.1勝,4.砂 短距離
1993/10/09,4歳以上500万下,2300,芝,500万,9.1勝,3.芝 中以遠
1993/10/09,サフラン賞(500万下),1400,芝,500万,9.1勝,1.芝 短距離
1993/10/09,4歳以上500万下,1600,ダ,500万,9.1勝,5.砂 マイル
1993/10/09,赤富士賞(900万下),2000,芝,900万,8.2勝,3.芝 中以遠
1993/10/09,スタンド増築神無月S(OP),1600,ダ,OP,6.OP,5.砂 マイル
1993/10/09,4歳以上500万下,1600,芝,500万,9.1勝,2.芝 マイル
1993/10/09,3歳未勝利,1200,ダ,未勝利,o.未勝利,4.砂 短距離
1993/10/09,3歳新馬,1400,ダ,新馬,o.未勝利,4.砂 短距離
1993/10/09,3歳新馬,1800,芝,新馬,o.未勝利,2.芝 マイル
1993/10/09,4歳以上500万下,1800,ダ,500万,9.1勝,5.砂 マイル
1993/10/09,障害4歳以上OP,3290,障,OP,6.OP,7.障害
1993/10/09,4歳以上500万下,1400,ダ,500万,9.1勝,4.砂 短距離
1993/10/09,4歳以上500万下,1200,ダ,500万,9.1勝,4.砂 短距離
1993/10/09,4歳以上900万下,1800,ダ,900万,8.2勝,5.砂 マイル
1993/10/09,もみじS(OP),1600,芝,OP,6.OP,2.芝 マイル
1993/10/09,嵯峨野特別(900万下),2200,芝,900万,8.2勝,3.芝 中以遠
1993/10/09,夕刊フジ杯オパールS(OP),1200,芝,OP,6.OP,1.芝 短距離
1993/10/09,4歳以上900万下,1800,ダ,900万,8.2勝,5.砂 マイル
1993/10/03,3歳未勝利,1200,芝,未勝利,o.未勝利,1.芝 短距離
1993/10/03,3歳新馬,1000,芝,新馬,o.未勝利,1.芝 短距離
1993/10/03,4歳未勝利,1700,ダ,未勝利,o.未勝利,5.砂 マイル
1993/10/03,4歳未勝利,1200,芝,未勝利,o.未勝利,1.芝 短距離
1993/10/03,4歳未勝利,1800,芝,未勝利,o.未勝利,2.芝 マイル
1993/10/03,4歳未勝利,1000,ダ,未勝利,o.未勝利,4.砂 短距離
1993/10/03,4歳未勝利,1200,芝,未勝利,o.未勝利,1.芝 短距離
1993/10/03,アラブ3歳特別(400万下),1000,ダ,400万,9.1勝,4.砂 短距離
1993/10/03,4歳未勝利,2000,芝,未勝利,o.未勝利,3.芝 中以遠
1993/10/03,松川浦特別(500万下),2000,芝,500万,9.1勝,3.芝 中以遠
1993/10/03,福島中央テレビ杯(900万下),1800,芝,900万,8.2勝,2.芝 マイル
1993/10/03,4歳未勝利,1200,芝,未勝利,o.未勝利,1.芝 短距離
1993/10/03,3歳未勝利,1200,ダ,未勝利,o.未勝利,4.砂 短距離
1993/10/03,4歳未勝利,1800,ダ,未勝利,o.未勝利,5.砂 マイル
1993/10/03,4歳未勝利,1200,芝,未勝利,o.未勝利,1.芝 短距離
1993/10/03,4歳未勝利,1200,芝,未勝利,o.未勝利,1.芝 短距離
1993/10/03,3歳新馬,1200,芝,新馬,o.未勝利,1.芝 短距離
1993/10/03,3歳新馬,1600,芝,新馬,o.未勝利,2.芝 マイル
1993/10/03,4歳以上500万下,1200,ダ,500万,9.1勝,4.砂 短距離
1993/10/03,4歳以上500万下,1800,芝,500万,9.1勝,2.芝 マイル
1993/10/03,里見特別(500万下),1600,芝,500万,9.1勝,2.芝 マイル
1993/10/03,茨城新聞杯(900万下),1800,ダ,900万,8.2勝,5.砂 マイル
1993/10/03,クイーンS(G3),2000,芝,G3,3.G3,3.芝 中以遠
1993/10/03,4歳以上900万下,1600,芝,900万,8.2勝,2.芝 マイル
1993/10/03,3歳未勝利,1400,芝,未勝利,o.未勝利,1.芝 短距離
1993/10/03,4歳未勝利,1800,ダ,未勝利,o.未勝利,5.砂 マイル
1993/10/03,4歳未勝利,1800,ダ,未勝利,o.未勝利,5.砂 マイル
1993/10/03,3歳新馬,1400,ダ,新馬,o.未勝利,4.砂 短距離
1993/10/03,障害4歳以上400万下,3000,障,400万,9.1勝,7.障害
1993/10/03,3歳新馬,1200,芝,新馬,o.未勝利,1.芝 短距離
1993/10/03,4歳以上500万下,1800,ダ,500万,9.1勝,5.砂 マイル
1993/10/03,4歳以上500万下,1200,ダ,500万,9.1勝,4.砂 短距離
1993/10/03,布引特別(500万下),2500,芝,500万,9.1勝,3.芝 中以遠
1993/10/03,甲東特別(900万下),1400,芝,900万,8.2勝,1.芝 短距離
1993/10/03,サファイヤS(G3),2000,芝,G3,3.G3,3.芝 中以遠
1993/10/03,4歳以上900万下,1800,ダ,900万,8.2勝,5.砂 マイル
1993/10/02,3歳未勝利,1200,芝,未勝利,o.未勝利,1.芝 短距離
1993/10/02,4歳未勝利,1800,芝,未勝利,o.未勝利,2.芝 マイル
1993/10/02,4歳未勝利,1800,芝,未勝利,o.未勝利,2.芝 マイル
1993/10/02,4歳未勝利,1700,ダ,未勝利,o.未勝利,5.砂 マイル
1993/10/02,4歳未勝利,1000,ダ,未勝利,o.未勝利,4.砂 短距離
1993/10/02,4歳未勝利,1000,芝,未勝利,o.未勝利,1.芝 短距離
1993/10/02,4歳未勝利,2000,芝,未勝利,o.未勝利,3.芝 中以遠
1993/10/02,常葉S(OP),1700,芝,OP,6.OP,2.芝 マイル
1993/10/02,4歳未勝利,1800,芝,未勝利,o.未勝利,2.芝 マイル
1993/10/02,雄国沼特別(500万下),1000,ダ,500万,9.1勝,4.砂 短距離
1993/10/02,二本松特別(500万下),1800,芝,500万,9.1勝,2.芝 マイル
1993/10/02,4歳未勝利,1200,芝,未勝利,o.未勝利,1.芝 短距離
1993/10/02,3歳未勝利,1600,芝,未勝利,o.未勝利,2.芝 マイル
1993/10/02,4歳未勝利,1200,ダ,未勝利,o.未勝利,4.砂 短距離
1993/10/02,4歳未勝利,1200,ダ,未勝利,o.未勝利,4.砂 短距離
1993/10/02,4歳未勝利,1800,芝,未勝利,o.未勝利,2.芝 マイル
1993/10/02,障害4歳以上未勝利,2700,障,未勝利,o.未勝利,7.障害
1993/10/02,3歳新馬,1200,ダ,新馬,o.未勝利,4.砂 短距離
1993/10/02,3歳新馬,1600,芝,新馬,o.未勝利,2.芝 マイル
1993/10/02,4歳以上500万下,1800,ダ,500万,9.1勝,5.砂 マイル
1993/10/02,鹿島灘特別(500万下),2000,芝,500万,9.1勝,3.芝 中以遠
1993/10/02,九十九里特別(900万下),2500,芝,900万,8.2勝,3.芝 中以遠
1993/10/02,オータムスプリントS(OP),1200,芝,OP,6.OP,1.芝 短距離
1993/10/02,4歳以上500万下,1200,芝,500万,9.1勝,1.芝 短距離
1993/10/02,3歳未勝利,1200,ダ,未勝利,o.未勝利,4.砂 短距離
1993/10/02,3歳未勝利,1200,ダ,未勝利,o.未勝利,4.砂 短距離
1993/10/02,4歳未勝利,1600,芝,未勝利,o.未勝利,2.芝 マイル
1993/10/02,4歳未勝利,1600,芝,未勝利,o.未勝利,2.芝 マイル
1993/10/02,4歳未勝利,1200,ダ,未勝利,o.未勝利,4.砂 短距離
1993/10/02,3歳新馬,1600,芝,新馬,o.未勝利,2.芝 マイル
1993/10/02,4歳以上500万下,1200,ダ,500万,9.1勝,4.砂 短距離
1993/10/02,ききょうS(OP),1200,芝,OP,6.OP,1.芝 短距離
1993/10/02,4歳以上500万下,1800,ダ,500万,9.1勝,5.砂 マイル
1993/10/02,夕月特別(900万下),2000,芝,900万,8.2勝,3.芝 中以遠
1993/10/02,オークランドトロフィ(1500万下),2200,芝,1500万,7.3勝,3.芝 中以遠
1993/10/02,4歳以上500万下,1400,芝,500万,9.1勝,1.芝 短距離
1993/09/26,4歳未勝利,1700,ダ,未勝利,o.未勝利,5.砂 マイル
1993/09/26,4歳未勝利,1000,ダ,未勝利,o.未勝利,4.砂 短距離
1993/09/26,4歳未勝利,1200,芝,未勝利,o.未勝利,1.芝 短距離
1993/09/26,4歳未勝利,1200,芝,未勝利,o.未勝利,1.芝 短距離
1993/09/26,3歳新馬,1200,芝,新馬,o.未勝利,1.芝 短距離
1993/09/26,4歳未勝利,1800,芝,未勝利,o.未勝利,2.芝 マイル
1993/09/26,4歳以上500万下,1000,ダ,500万,9.1勝,4.砂 短距離
1993/09/26,十和田湖特別(500万下),1800,芝,500万,9.1勝,2.芝 マイル
1993/09/26,大沼S(900万下),2000,芝,900万,8.2勝,3.芝 中以遠
1993/09/26,函館3歳S(G3),1200,芝,G3,3.G3,1.芝 短距離
1993/09/26,4歳以上500万下,2000,芝,500万,9.1勝,3.芝 中以遠
1993/09/26,3歳未勝利,1200,ダ,未勝利,o.未勝利,4.砂 短距離
1993/09/26,3歳未勝利,1200,芝,未勝利,o.未勝利,1.芝 短距離
1993/09/26,4歳未勝利,1800,ダ,未勝利,o.未勝利,5.砂 マイル
1993/09/26,4歳未勝利,1200,芝,未勝利,o.未勝利,1.芝 短距離
1993/09/26,4歳未勝利,1200,芝,未勝利,o.未勝利,1.芝 短距離
1993/09/26,4歳未勝利,2000,芝,未勝利,o.未勝利,3.芝 中以遠
1993/09/26,3歳新馬,1600,芝,新馬,o.未勝利,2.芝 マイル
1993/09/26,4歳以上500万下,1200,ダ,500万,9.1勝,4.砂 短距離
1993/09/26,印旛沼特別(500万下),1800,芝,500万,9.1勝,2.芝 マイル
1993/09/26,上総特別(900万下),1200,芝,900万,8.2勝,1.芝 短距離
1993/09/26,セントライト記念(G2),2200,芝,G2,2.G2,3.芝 中以遠
1993/09/26,4歳以上500万下,1600,芝,500万,9.1勝,2.芝 マイル
1993/09/26,3歳OP,1200,ダ,OP,6.OP,4.砂 短距離
1993/09/26,3歳新馬,1200,ダ,新馬,o.未勝利,4.砂 短距離
1993/09/26,3歳未勝利,1200,芝,未勝利,o.未勝利,1.芝 短距離
1993/09/26,4歳未勝利,1800,ダ,未勝利,o.未勝利,5.砂 マイル
1993/09/26,障害4歳以上未勝利,3000,障,未勝利,o.未勝利,7.障害
1993/09/26,4歳未勝利,1200,ダ,未勝利,o.未勝利,4.砂 短距離
1993/09/26,4歳以上500万下,1200,ダ,500万,9.1勝,4.砂 短距離
1993/09/26,4歳以上500万下,1600,芝,500万,9.1勝,2.芝 マイル
1993/09/26,能勢特別(500万下),1800,ダ,500万,9.1勝,5.砂 マイル
1993/09/26,兵庫特別(900万下),2500,芝,900万,8.2勝,3.芝 中以遠
1993/09/26,神戸新聞杯(G2),2000,芝,G2,2.G2,3.芝 中以遠
1993/09/26,4歳以上500万下,1600,芝,500万,9.1勝,2.芝 マイル
1993/09/25,3歳未勝利,1000,芝,未勝利,o.未勝利,1.芝 短距離
1993/09/25,3歳新馬,1000,ダ,新馬,o.未勝利,4.砂 短距離
1993/09/25,4歳未勝利,1700,ダ,未勝利,o.未勝利,5.砂 マイル
1993/09/25,4歳未勝利,1000,芝,未勝利,o.未勝利,1.芝 短距離
1993/09/25,4歳未勝利,2000,芝,未勝利,o.未勝利,3.芝 中以遠
1993/09/25,4歳以上500万下,1700,ダ,500万,9.1勝,5.砂 マイル
1993/09/25,4歳以上500万下,1800,芝,500万,9.1勝,2.芝 マイル
1993/09/25,コスモス賞(OP),1700,芝,OP,6.OP,2.芝 マイル
1993/09/25,洞爺湖特別(500万下),1200,芝,500万,9.1勝,1.芝 短距離
1993/09/25,STV杯(900万下),1800,芝,900万,8.2勝,2.芝 マイル
1993/09/25,4歳以上500万下,1700,ダ,500万,9.1勝,5.砂 マイル
1993/09/25,3歳未勝利,1200,ダ,未勝利,o.未勝利,4.砂 短距離
1993/09/25,4歳未勝利,1800,ダ,未勝利,o.未勝利,5.砂 マイル
1993/09/25,4歳未勝利,1600,芝,未勝利,o.未勝利,2.芝 マイル
1993/09/25,4歳未勝利,1600,芝,未勝利,o.未勝利,2.芝 マイル
1993/09/25,障害4歳以上OP,3200,障,OP,6.OP,7.障害
1993/09/25,3歳新馬,1200,芝,新馬,o.未勝利,1.芝 短距離
1993/09/25,4歳以上500万下,1200,芝,500万,9.1勝,1.芝 短距離
1993/09/25,4歳以上500万下,1800,ダ,500万,9.1勝,5.砂 マイル
1993/09/25,芙蓉S(OP),1600,芝,OP,6.OP,2.芝 マイル
1993/09/25,犬吠埼特別(900万下),1800,芝,900万,8.2勝,2.芝 マイル
1993/09/25,セプテンバーS(1500万下),1800,芝,1500万,7.3勝,2.芝 マイル
1993/09/25,4歳以上500万下,2200,芝,500万,9.1勝,3.芝 中以遠
1993/09/25,3歳未勝利,1200,ダ,未勝利,o.未勝利,4.砂 短距離
1993/09/25,4歳未勝利,1800,ダ,未勝利,o.未勝利,5.砂 マイル
1993/09/25,4歳未勝利,1200,ダ,未勝利,o.未勝利,4.砂 短距離
1993/09/25,4歳未勝利,2000,芝,未勝利,o.未勝利,3.芝 中以遠
1993/09/25,4歳未勝利,2000,芝,未勝利,o.未勝利,3.芝 中以遠
1993/09/25,3歳新馬,1400,芝,新馬,o.未勝利,1.芝 短距離
1993/09/25,4歳以上500万下,1800,ダ,500万,9.1勝,5.砂 マイル
1993/09/25,4歳以上500万下,1200,ダ,500万,9.1勝,4.砂 短距離
1993/09/25,野路菊S(OP),1600,芝,OP,6.OP,2.芝 マイル
1993/09/25,西脇特別(500万下),2000,芝,500万,9.1勝,3.芝 中以遠
1993/09/25,瀬戸内海特別(900万下),1600,芝,900万,8.2勝,2.芝 マイル
1993/09/25,4歳以上900万下,1400,ダ,900万,8.2勝,4.砂 短距離
1993/09/19,4歳未勝利,2000,芝,未勝利,o.未勝利,3.芝 中以遠
1993/09/19,3歳未勝利,1200,芝,未勝利,o.未勝利,1.芝 短距離
1993/09/19,4歳未勝利,1000,ダ,未勝利,o.未勝利,4.砂 短距離
1993/09/19,4歳未勝利,1700,ダ,未勝利,o.未勝利,5.砂 マイル
1993/09/19,4歳未勝利,1200,芝,未勝利,o.未勝利,1.芝 短距離
1993/09/19,4歳以上500万下,1000,芝,500万,9.1勝,1.芝 短距離
1993/09/19,恵山特別(500万下),1700,ダ,500万,9.1勝,5.砂 マイル
1993/09/19,タマツバキ記念(G),2000,芝,(G),4.(G),3.芝 中以遠
1993/09/19,道新スポーツ杯(900万下),1200,芝,900万,8.2勝,1.芝 短距離
1993/09/19,4歳以上500万下,1800,芝,500万,9.1勝,2.芝 マイル
1993/09/19,3歳未勝利,1200,芝,未勝利,o.未勝利,1.芝 短距離
1993/09/19,4歳未勝利,1200,ダ,未勝利,o.未勝利,4.砂 短距離
1993/09/19,4歳未勝利,1200,ダ,未勝利,o.未勝利,4.砂 短距離
1993/09/19,4歳未勝利,1800,芝,未勝利,o.未勝利,2.芝 マイル
1993/09/19,障害4歳以上未勝利,2700,障,未勝利,o.未勝利,7.障害
1993/09/19,3歳新馬,1200,ダ,新馬,o.未勝利,4.砂 短距離
1993/09/19,3歳新馬,1200,芝,新馬,o.未勝利,1.芝 短距離
1993/09/19,佐倉特別(500万下),2500,芝,500万,9.1勝,3.芝 中以遠
1993/09/19,4歳以上500万下,1800,ダ,500万,9.1勝,5.砂 マイル
1993/09/19,江戸川特別(900万下),1800,ダ,900万,8.2勝,5.砂 マイル
1993/09/19,産經賞オールカマー(G3),2200,芝,G3,3.G3,3.芝 中以遠
1993/09/19,4歳以上500万下,1200,芝,500万,9.1勝,1.芝 短距離
1993/09/19,3歳新馬,1200,ダ,新馬,o.未勝利,4.砂 短距離
1993/09/19,3歳未勝利,1400,ダ,未勝利,o.未勝利,4.砂 短距離
1993/09/19,4歳未勝利,1800,ダ,未勝利,o.未勝利,5.砂 マイル
1993/09/19,4歳未勝利,1200,ダ,未勝利,o.未勝利,4.砂 短距離
1993/09/19,4歳未勝利,1600,芝,未勝利,o.未勝利,2.芝 マイル
1993/09/19,4歳未勝利,1600,芝,未勝利,o.未勝利,2.芝 マイル
1993/09/19,3歳新馬,1200,芝,新馬,o.未勝利,1.芝 短距離
1993/09/19,4歳以上500万下,1200,ダ,500万,9.1勝,4.砂 短距離
1993/09/19,川西特別(500万下),1200,芝,500万,9.1勝,1.芝 短距離
1993/09/19,新涼特別(900万下),1800,ダ,900万,8.2勝,5.砂 マイル
1993/09/19,朝日チャレンジC(G3),2000,芝,G3,3.G3,3.芝 中以遠
1993/09/19,4歳以上500万下,1800,ダ,500万,9.1勝,5.砂 マイル
1993/09/18,4歳未勝利,1700,ダ,未勝利,o.未勝利,5.砂 マイル
1993/09/18,3歳新馬,1700,芝,新馬,o.未勝利,2.芝 マイル
1993/09/18,3歳未勝利,1000,芝,未勝利,o.未勝利,1.芝 短距離
1993/09/18,4歳未勝利,1200,芝,未勝利,o.未勝利,1.芝 短距離
1993/09/18,4歳未勝利,1800,芝,未勝利,o.未勝利,2.芝 マイル
1993/09/18,4歳以上500万下,1000,ダ,500万,9.1勝,4.砂 短距離
1993/09/18,竜飛崎特別(500万下),2000,芝,500万,9.1勝,3.芝 中以遠
1993/09/18,長万部特別(900万下),1700,ダ,900万,8.2勝,5.砂 マイル
1993/09/18,HTB杯(900万下),1800,芝,900万,8.2勝,2.芝 マイル
1993/09/18,4歳以上500万下,1800,芝,500万,9.1勝,2.芝 マイル
1993/09/18,3歳OP,1200,ダ,OP,6.OP,4.砂 短距離
1993/09/18,3歳未勝利,1200,ダ,未勝利,o.未勝利,4.砂 短距離
1993/09/18,4歳未勝利,1600,芝,未勝利,o.未勝利,2.芝 マイル
1993/09/18,4歳未勝利,1600,芝,未勝利,o.未勝利,2.芝 マイル
1993/09/18,4歳未勝利,1800,ダ,未勝利,o.未勝利,5.砂 マイル
1993/09/18,4歳未勝利,2200,芝,未勝利,o.未勝利,3.芝 中以遠
1993/09/18,3歳新馬,1200,芝,新馬,o.未勝利,1.芝 短距離
1993/09/18,3歳新馬,1600,芝,新馬,o.未勝利,2.芝 マイル
1993/09/18,袖ケ浦特別(500万下),1200,ダ,500万,9.1勝,4.砂 短距離
1993/09/18,習志野特別(900万下),2000,芝,900万,8.2勝,3.芝 中以遠
1993/09/18,浦安特別(900万下),1600,芝,900万,8.2勝,2.芝 マイル
1993/09/18,4歳以上500万下,1800,芝,500万,9.1勝,2.芝 マイル
1993/09/18,3歳未勝利,1200,ダ,未勝利,o.未勝利,4.砂 短距離
1993/09/18,4歳未勝利,1800,ダ,未勝利,o.未勝利,5.砂 マイル
1993/09/18,4歳未勝利,1200,ダ,未勝利,o.未勝利,4.砂 短距離
1993/09/18,3歳新馬,1200,ダ,新馬,o.未勝利,4.砂 短距離
1993/09/18,3歳新馬,1600,芝,新馬,o.未勝利,2.芝 マイル
1993/09/18,4歳以上500万下,1200,ダ,500万,9.1勝,4.砂 短距離
1993/09/18,4歳以上500万下,1800,ダ,500万,9.1勝,5.砂 マイル
1993/09/18,4歳以上500万下,2000,芝,500万,9.1勝,3.芝 中以遠
1993/09/18,阪神障害S(秋)(G),3150,障,(G),4.(G),7.障害
1993/09/18,秋分特別(900万下),2000,芝,900万,8.2勝,3.芝 中以遠
1993/09/18,法70周年記念芦屋川(900万下),1200,芝,900万,8.2勝,1.芝 短距離
1993/09/18,4歳以上500万下,2000,芝,500万,9.1勝,3.芝 中以遠
1993/09/12,4歳未勝利,1700,ダ,未勝利,o.未勝利,5.砂 マイル
1993/09/12,4歳未勝利,1000,ダ,未勝利,o.未勝利,4.砂 短距離
1993/09/12,4歳未勝利,1000,芝,未勝利,o.未勝利,1.芝 短距離
1993/09/12,3歳新馬,1200,芝,新馬,o.未勝利,1.芝 短距離
1993/09/12,4歳未勝利,1800,芝,未勝利,o.未勝利,2.芝 マイル
1993/09/12,4歳以上500万下,1700,ダ,500万,9.1勝,5.砂 マイル
1993/09/12,木古内特別(500万下),2000,芝,500万,9.1勝,3.芝 中以遠
1993/09/12,みなみ北海道S(900万下),2500,芝,900万,8.2勝,3.芝 中以遠
1993/09/12,UHB杯(OP),1800,芝,OP,6.OP,2.芝 マイル
1993/09/12,4歳以上500万下,1000,芝,500万,9.1勝,1.芝 短距離
1993/09/12,4歳未勝利,1200,ダ,未勝利,o.未勝利,4.砂 短距離
1993/09/12,4歳未勝利,1600,芝,未勝利,o.未勝利,2.芝 マイル
1993/09/12,4歳未勝利,1600,芝,未勝利,o.未勝利,2.芝 マイル
1993/09/12,4歳未勝利,2000,芝,未勝利,o.未勝利,3.芝 中以遠
1993/09/12,障害4歳以上400万下,3200,障,400万,9.1勝,7.障害
1993/09/12,3歳新馬,1200,芝,新馬,o.未勝利,1.芝 短距離
1993/09/12,3歳新馬,1600,芝,新馬,o.未勝利,2.芝 マイル
1993/09/12,4歳以上500万下,1800,ダ,500万,9.1勝,5.砂 マイル
1993/09/12,富里特別(500万下),2000,芝,500万,9.1勝,3.芝 中以遠
1993/09/12,利根川特別(900万下),1200,ダ,900万,8.2勝,4.砂 短距離
1993/09/12,京王杯オータムH(G3),1600,芝,G3,3.G3,2.芝 マイル
1993/09/12,4歳以上500万下,2200,芝,500万,9.1勝,3.芝 中以遠
1993/09/12,3歳未勝利,1200,ダ,未勝利,o.未勝利,4.砂 短距離
1993/09/12,4歳未勝利,1800,ダ,未勝利,o.未勝利,5.砂 マイル
1993/09/12,4歳未勝利,2000,芝,未勝利,o.未勝利,3.芝 中以遠
1993/09/12,4歳未勝利,2000,芝,未勝利,o.未勝利,3.芝 中以遠
1993/09/12,3歳新馬,1200,芝,新馬,o.未勝利,1.芝 短距離
1993/09/12,3歳新馬,1600,芝,新馬,o.未勝利,2.芝 マイル
1993/09/12,4歳以上500万下,1800,ダ,500万,9.1勝,5.砂 マイル
1993/09/12,4歳以上500万下,1200,ダ,500万,9.1勝,4.砂 短距離
1993/09/12,豊中特別(500万下),2200,芝,500万,9.1勝,3.芝 中以遠
1993/09/12,蓬莱峡特別(900万下),1600,芝,900万,8.2勝,2.芝 マイル
1993/09/12,セントウルS(G3),1400,芝,G3,3.G3,1.芝 短距離
1993/09/12,4歳以上900万下,1200,ダ,900万,8.2勝,4.砂 短距離
1993/09/11,3歳未勝利,1700,芝,未勝利,o.未勝利,2.芝 マイル
1993/09/11,4歳未勝利,1700,ダ,未勝利,o.未勝利,5.砂 マイル
1993/09/11,4歳未勝利,2000,芝,未勝利,o.未勝利,3.芝 中以遠
1993/09/11,4歳未勝利,1200,芝,未勝利,o.未勝利,1.芝 短距離
1993/09/11,3歳新馬,1000,芝,新馬,o.未勝利,1.芝 短距離
1993/09/11,4歳未勝利,1200,芝,未勝利,o.未勝利,1.芝 短距離
1993/09/11,4歳以上500万下,1000,ダ,500万,9.1勝,4.砂 短距離
1993/09/11,横津岳特別(500万下),1800,芝,500万,9.1勝,2.芝 マイル
1993/09/11,湯浜特別(500万下),1200,芝,500万,9.1勝,1.芝 短距離
1993/09/11,八雲特別(900万下),1800,芝,900万,8.2勝,2.芝 マイル
1993/09/11,4歳以上500万下,1700,ダ,500万,9.1勝,5.砂 マイル
1993/09/11,3歳未勝利,1200,ダ,未勝利,o.未勝利,4.砂 短距離
1993/09/11,3歳未勝利,1600,芝,未勝利,o.未勝利,2.芝 マイル
1993/09/11,4歳未勝利,1800,ダ,未勝利,o.未勝利,5.砂 マイル
1993/09/11,4歳未勝利,1800,芝,未勝利,o.未勝利,2.芝 マイル
1993/09/11,4歳未勝利,1800,芝,未勝利,o.未勝利,2.芝 マイル
1993/09/11,3歳新馬,1200,ダ,新馬,o.未勝利,4.砂 短距離
1993/09/11,3歳新馬,1200,芝,新馬,o.未勝利,1.芝 短距離
1993/09/11,4歳以上500万下,1800,芝,500万,9.1勝,2.芝 マイル
1993/09/11,葛飾特別(500万下),1200,芝,500万,9.1勝,1.芝 短距離
1993/09/11,ながつき賞(900万下),2000,芝,900万,8.2勝,3.芝 中以遠
1993/09/11,初風S(1500万下),1800,ダ,1500万,7.3勝,5.砂 マイル
1993/09/11,4歳以上500万下,1600,芝,500万,9.1勝,2.芝 マイル
1993/09/11,3歳未勝利,1600,芝,未勝利,o.未勝利,2.芝 マイル
1993/09/11,4歳未勝利,1200,ダ,未勝利,o.未勝利,4.砂 短距離
1993/09/11,4歳未勝利,1200,ダ,未勝利,o.未勝利,4.砂 短距離
1993/09/11,3歳新馬,1400,芝,新馬,o.未勝利,1.芝 短距離
1993/09/11,障害4歳以上未勝利,3000,障,未勝利,o.未勝利,7.障害
1993/09/11,3歳新馬,1200,ダ,新馬,o.未勝利,4.砂 短距離
1993/09/11,3歳新馬,1400,芝,新馬,o.未勝利,1.芝 短距離
1993/09/11,4歳以上500万下,1800,ダ,500万,9.1勝,5.砂 マイル
1993/09/11,箕面特別(500万下),1600,芝,500万,9.1勝,2.芝 マイル
1993/09/11,野分特別(900万下),2200,芝,900万,8.2勝,3.芝 中以遠
1993/09/11,スカイブルーS(1500万下),1800,ダ,1500万,7.3勝,5.砂 マイル
1993/09/11,4歳以上500万下,1400,ダ,500万,9.1勝,4.砂 短距離
1993/09/06,3歳未勝利,1200,ダ,未勝利,o.未勝利,4.砂 短距離
1993/09/06,3歳未勝利,1200,芝,未勝利,o.未勝利,1.芝 短距離
1993/09/06,4歳未勝利,1700,ダ,未勝利,o.未勝利,5.砂 マイル
1993/09/06,4歳未勝利,1600,芝,未勝利,o.未勝利,2.芝 マイル
