開催日,レース名,距離,地肌,クラス,通時,適性
1988/10/15,喜多方特別(400万下),1800,芝,400万,9.1勝,2.芝 マイル
1988/10/15,4歳未勝利,2000,芝,未勝利,o.未勝利,3.芝 中以遠
1988/10/15,3歳未勝利,1600,芝,未勝利,o.未勝利,2.芝 マイル
1988/10/15,3歳新馬,1200,ダ,新馬,o.未勝利,4.砂 短距離
1988/10/15,3歳新馬,1400,芝,新馬,o.未勝利,1.芝 短距離
1988/10/15,4歳以上400万下,1700,ダ,400万,9.1勝,5.砂 マイル
1988/10/15,4歳以上400万下,1200,ダ,400万,9.1勝,4.砂 短距離
1988/10/15,4歳以上400万下,1800,芝,400万,9.1勝,2.芝 マイル
1988/10/15,4歳以上400万下,1600,芝,400万,9.1勝,2.芝 マイル
1988/10/15,東京障害特別(秋)(G),3300,障,(G),4.(G),7.障害
1988/10/15,多摩川特別(900万下),1400,芝,900万,8.2勝,1.芝 短距離
1988/10/15,神無月S(OP),1600,ダ,OP,6.OP,5.砂 マイル
1988/10/15,4歳以上900万下,1800,芝,900万,8.2勝,2.芝 マイル
1988/10/15,3歳未勝利,1200,ダ,未勝利,o.未勝利,4.砂 短距離
1988/10/15,3歳未勝利,1200,ダ,未勝利,o.未勝利,4.砂 短距離
1988/10/15,3歳新馬,1200,芝,新馬,o.未勝利,1.芝 短距離
1988/10/15,4歳以上400万下,1200,ダ,400万,9.1勝,4.砂 短距離
1988/10/15,障害4歳以上未勝利,3000,障,未勝利,o.未勝利,7.障害
1988/10/15,4歳以上400万下,1800,ダ,400万,9.1勝,5.砂 マイル
1988/10/15,4歳以上400万下,1200,ダ,400万,9.1勝,4.砂 短距離
1988/10/15,4歳以上400万下,2000,芝,400万,9.1勝,3.芝 中以遠
1988/10/15,萩S(OP),1200,芝,OP,6.OP,1.芝 短距離
1988/10/15,嵯峨野特別(900万下),2200,芝,900万,8.2勝,3.芝 中以遠
1988/10/15,嵐山S(1400万下),3000,芝,1400万,7.3勝,3.芝 中以遠
1988/10/15,4歳以上900万下,1400,ダ,900万,8.2勝,4.砂 短距離
1988/10/09,3歳未勝利,1700,芝,未勝利,o.未勝利,2.芝 マイル
1988/10/09,3歳新馬,1200,芝,新馬,o.未勝利,1.芝 短距離
1988/10/09,4歳未勝利,1700,ダ,未勝利,o.未勝利,5.砂 マイル
1988/10/09,4歳未勝利,1700,ダ,未勝利,o.未勝利,5.砂 マイル
1988/10/09,4歳未勝利,1800,芝,未勝利,o.未勝利,2.芝 マイル
1988/10/09,4歳未勝利,1000,ダ,未勝利,o.未勝利,4.砂 短距離
1988/10/09,4歳未勝利,1200,芝,未勝利,o.未勝利,1.芝 短距離
1988/10/09,檜原湖特別(400万下),1700,ダ,400万,9.1勝,5.砂 マイル
1988/10/09,勿来特別(400万下),1800,芝,400万,9.1勝,2.芝 マイル
1988/10/09,福島民報杯(OP),2000,芝,OP,6.OP,3.芝 中以遠
1988/10/09,4歳未勝利,1200,芝,未勝利,o.未勝利,1.芝 短距離
1988/10/09,3歳新馬,1200,ダ,新馬,o.未勝利,4.砂 短距離
1988/10/09,3歳未勝利,1400,芝,未勝利,o.未勝利,1.芝 短距離
1988/10/09,3歳新馬,1600,芝,新馬,o.未勝利,2.芝 マイル
1988/10/09,3歳新馬,1400,芝,新馬,o.未勝利,1.芝 短距離
1988/10/09,4歳以上400万下,1600,ダ,400万,9.1勝,5.砂 マイル
1988/10/09,4歳以上400万下,1200,ダ,400万,9.1勝,4.砂 短距離
1988/10/09,4歳以上900万下,1600,芝,900万,8.2勝,2.芝 マイル
1988/10/09,山中湖特別(400万下),1600,芝,400万,9.1勝,2.芝 マイル
1988/10/09,赤富士賞(900万下),2300,芝,900万,8.2勝,3.芝 中以遠
1988/10/09,毎日王冠(G2),1800,芝,G2,2.G2,2.芝 マイル
1988/10/09,4歳以上900万下,1700,ダ,900万,8.2勝,5.砂 マイル
1988/10/09,3歳未勝利,1400,芝,未勝利,o.未勝利,1.芝 短距離
1988/10/09,3歳新馬,1200,芝,新馬,o.未勝利,1.芝 短距離
1988/10/09,3歳新馬,1600,芝,新馬,o.未勝利,2.芝 マイル
1988/10/09,4歳以上400万下,1400,ダ,400万,9.1勝,4.砂 短距離
1988/10/09,障害4歳以上未勝利,3000,障,未勝利,o.未勝利,7.障害
1988/10/09,4歳以上400万下,1800,ダ,400万,9.1勝,5.砂 マイル
1988/10/09,4歳以上400万下,1400,芝,400万,9.1勝,1.芝 短距離
1988/10/09,4歳以上400万下,1400,芝,400万,9.1勝,1.芝 短距離
1988/10/09,保津峡特別(900万下),1600,芝,900万,8.2勝,2.芝 マイル
1988/10/09,太秦S(1400万下),1800,ダ,1400万,7.3勝,5.砂 マイル
1988/10/09,京都大賞典(G2),2400,芝,G2,2.G2,3.芝 中以遠
1988/10/09,4歳以上900万下,2000,芝,900万,8.2勝,3.芝 中以遠
1988/10/08,3歳未勝利,1700,芝,未勝利,o.未勝利,2.芝 マイル
1988/10/08,4歳未勝利,1700,ダ,未勝利,o.未勝利,5.砂 マイル
1988/10/08,4歳未勝利,1700,ダ,未勝利,o.未勝利,5.砂 マイル
1988/10/08,4歳未勝利,1000,ダ,未勝利,o.未勝利,4.砂 短距離
1988/10/08,4歳未勝利,2000,芝,未勝利,o.未勝利,3.芝 中以遠
1988/10/08,4歳未勝利,1000,ダ,未勝利,o.未勝利,4.砂 短距離
1988/10/08,保原S(OP),1000,ダ,OP,6.OP,4.砂 短距離
1988/10/08,文知摺特別(400万下),2000,芝,400万,9.1勝,3.芝 中以遠
1988/10/08,岩谷特別(400万下),1200,芝,400万,9.1勝,1.芝 短距離
1988/10/08,4歳未勝利,1800,芝,未勝利,o.未勝利,2.芝 マイル
1988/10/08,3歳未勝利,1200,ダ,未勝利,o.未勝利,4.砂 短距離
1988/10/08,3歳新馬,1600,芝,新馬,o.未勝利,2.芝 マイル
1988/10/08,3歳新馬,1400,芝,新馬,o.未勝利,1.芝 短距離
1988/10/08,障害4歳以上未勝利,3100,障,未勝利,o.未勝利,7.障害
1988/10/08,4歳以上400万下,1700,ダ,400万,9.1勝,5.砂 マイル
1988/10/08,4歳以上400万下,1400,ダ,400万,9.1勝,4.砂 短距離
1988/10/08,4歳以上400万下,1800,芝,400万,9.1勝,2.芝 マイル
1988/10/08,サフラン賞(400万下),1600,芝,400万,9.1勝,2.芝 マイル
1988/10/08,錦秋特別(900万下),1400,ダ,900万,8.2勝,4.砂 短距離
1988/10/08,オクトーバーS(1400万下),2300,芝,1400万,7.3勝,3.芝 中以遠
1988/10/08,4歳以上900万下,1800,芝,900万,8.2勝,2.芝 マイル
1988/10/08,3歳未勝利,1200,ダ,未勝利,o.未勝利,4.砂 短距離
1988/10/08,3歳未勝利,1400,ダ,未勝利,o.未勝利,4.砂 短距離
1988/10/08,3歳新馬,1200,ダ,新馬,o.未勝利,4.砂 短距離
1988/10/08,3歳新馬,1400,芝,新馬,o.未勝利,1.芝 短距離
1988/10/08,障害4歳以上OP,3290,障,OP,6.OP,7.障害
1988/10/08,4歳以上400万下,1800,ダ,400万,9.1勝,5.砂 マイル
1988/10/08,4歳以上400万下,2400,芝,400万,9.1勝,3.芝 中以遠
1988/10/08,4歳以上900万下,1800,ダ,900万,8.2勝,5.砂 マイル
1988/10/08,黄菊賞(400万下),1600,芝,400万,9.1勝,2.芝 マイル
1988/10/08,桂川特別(900万下),2000,芝,900万,8.2勝,3.芝 中以遠
1988/10/08,オパールS(OP),1200,芝,OP,6.OP,1.芝 短距離
1988/10/08,4歳以上900万下,1800,ダ,900万,8.2勝,5.砂 マイル
1988/10/02,3歳未勝利,1000,ダ,未勝利,o.未勝利,4.砂 短距離
1988/10/02,3歳新馬,1200,芝,新馬,o.未勝利,1.芝 短距離
1988/10/02,4歳未勝利,1700,ダ,未勝利,o.未勝利,5.砂 マイル
1988/10/02,4歳未勝利,1000,ダ,未勝利,o.未勝利,4.砂 短距離
1988/10/02,4歳未勝利,1200,芝,未勝利,o.未勝利,1.芝 短距離
1988/10/02,常葉S(OP),1700,芝,OP,6.OP,2.芝 マイル
1988/10/02,4歳未勝利,1800,芝,未勝利,o.未勝利,2.芝 マイル
1988/10/02,福島中央テレビ杯(900万下),1800,芝,900万,8.2勝,2.芝 マイル
1988/10/02,雄国沼特別(400万下),1700,ダ,400万,9.1勝,5.砂 マイル
1988/10/02,4歳未勝利,1200,芝,未勝利,o.未勝利,1.芝 短距離
1988/10/02,3歳新馬,1200,芝,新馬,o.未勝利,1.芝 短距離
1988/10/02,3歳新馬,1600,芝,新馬,o.未勝利,2.芝 マイル
1988/10/02,障害4歳以上400万下,2800,障,400万,9.1勝,7.障害
1988/10/02,4歳未勝利,1700,ダ,未勝利,o.未勝利,5.砂 マイル
1988/10/02,4歳以上400万下,2000,芝,400万,9.1勝,3.芝 中以遠
1988/10/02,4歳以上400万下,1400,芝,400万,9.1勝,1.芝 短距離
1988/10/02,妙高特別(400万下),1800,芝,400万,9.1勝,2.芝 マイル
1988/10/02,瀬波特別(900万下),1600,芝,900万,8.2勝,2.芝 マイル
1988/10/02,クイーンS(G3),2000,芝,G3,3.G3,3.芝 中以遠
1988/10/02,4歳以上400万下,1200,ダ,400万,9.1勝,4.砂 短距離
1988/10/02,3歳未勝利,1400,芝,未勝利,o.未勝利,1.芝 短距離
1988/10/02,4歳未勝利,1800,ダ,未勝利,o.未勝利,5.砂 マイル
1988/10/02,3歳新馬,1200,ダ,新馬,o.未勝利,4.砂 短距離
1988/10/02,3歳新馬,1600,芝,新馬,o.未勝利,2.芝 マイル
1988/10/02,障害4歳以上400万下,3000,障,400万,9.1勝,7.障害
1988/10/02,4歳以上400万下,1200,芝,400万,9.1勝,1.芝 短距離
1988/10/02,4歳以上400万下,2000,芝,400万,9.1勝,3.芝 中以遠
1988/10/02,4歳以上400万下,1200,芝,400万,9.1勝,1.芝 短距離
1988/10/02,川西特別(400万下),1800,ダ,400万,9.1勝,5.砂 マイル
1988/10/02,兵庫特別(900万下),2500,芝,900万,8.2勝,3.芝 中以遠
1988/10/02,サファイヤS(G3),1600,芝,G3,3.G3,2.芝 マイル
1988/10/02,4歳以上900万下,1700,ダ,900万,8.2勝,5.砂 マイル
1988/10/01,3歳未勝利,1200,芝,未勝利,o.未勝利,1.芝 短距離
1988/10/01,4歳未勝利,1700,ダ,未勝利,o.未勝利,5.砂 マイル
1988/10/01,4歳未勝利,1700,ダ,未勝利,o.未勝利,5.砂 マイル
1988/10/01,4歳未勝利,2000,芝,未勝利,o.未勝利,3.芝 中以遠
1988/10/01,4歳未勝利,1000,ダ,未勝利,o.未勝利,4.砂 短距離
1988/10/01,アラブ3歳S(OP),1700,ダ,OP,6.OP,5.砂 マイル
1988/10/01,松川浦特別(400万下),2000,芝,400万,9.1勝,3.芝 中以遠
1988/10/01,二本松特別(400万下),1200,芝,400万,9.1勝,1.芝 短距離
1988/10/01,4歳未勝利,1800,芝,未勝利,o.未勝利,2.芝 マイル
1988/10/01,3歳未勝利,1200,芝,未勝利,o.未勝利,1.芝 短距離
1988/10/01,3歳新馬,1400,芝,新馬,o.未勝利,1.芝 短距離
1988/10/01,4歳未勝利,1200,ダ,未勝利,o.未勝利,4.砂 短距離
1988/10/01,4歳未勝利,2000,芝,未勝利,o.未勝利,3.芝 中以遠
1988/10/01,4歳以上400万下,1700,ダ,400万,9.1勝,5.砂 マイル
1988/10/01,4歳以上400万下,1600,芝,400万,9.1勝,2.芝 マイル
1988/10/01,芙蓉特別(OP),1600,芝,OP,6.OP,2.芝 マイル
1988/10/01,日本海S(900万下),1800,芝,900万,8.2勝,2.芝 マイル
1988/10/01,オータムスプリントS(OP),1200,芝,OP,6.OP,1.芝 短距離
1988/10/01,4歳以上400万下,1800,芝,400万,9.1勝,2.芝 マイル
1988/10/01,3歳未勝利,1200,ダ,未勝利,o.未勝利,4.砂 短距離
1988/10/01,4歳未勝利,1800,ダ,未勝利,o.未勝利,5.砂 マイル
1988/10/01,4歳未勝利,1800,ダ,未勝利,o.未勝利,5.砂 マイル
1988/10/01,3歳新馬,1400,芝,新馬,o.未勝利,1.芝 短距離
1988/10/01,障害4歳以上未勝利,3000,障,未勝利,o.未勝利,7.障害
1988/10/01,4歳以上400万下,1800,ダ,400万,9.1勝,5.砂 マイル
1988/10/01,4歳以上400万下,1200,ダ,400万,9.1勝,4.砂 短距離
1988/10/01,4歳以上400万下,2000,芝,400万,9.1勝,3.芝 中以遠
1988/10/01,野路菊S(OP),1600,芝,OP,6.OP,2.芝 マイル
1988/10/01,瀬戸内海特別(900万下),1600,芝,900万,8.2勝,2.芝 マイル
1988/10/01,ムーンライトH(1400万下),2200,芝,1400万,7.3勝,3.芝 中以遠
1988/10/01,4歳以上900万下,1800,ダ,900万,8.2勝,5.砂 マイル
1988/09/25,3歳未勝利,1200,芝,未勝利,o.未勝利,1.芝 短距離
1988/09/25,4歳未勝利,1000,ダ,未勝利,o.未勝利,4.砂 短距離
1988/09/25,3歳新馬,1000,芝,新馬,o.未勝利,1.芝 短距離
1988/09/25,4歳未勝利,1800,芝,未勝利,o.未勝利,2.芝 マイル
1988/09/25,4歳未勝利,1800,芝,未勝利,o.未勝利,2.芝 マイル
1988/09/25,4歳以上400万下,1200,芝,400万,9.1勝,1.芝 短距離
1988/09/25,十和田湖特別(400万下),1800,芝,400万,9.1勝,2.芝 マイル
1988/09/25,大沼S(900万下),2000,芝,900万,8.2勝,3.芝 中以遠
1988/09/25,函館3歳S(G3),1200,芝,G3,3.G3,1.芝 短距離
1988/09/25,4歳以上400万下,1700,ダ,400万,9.1勝,5.砂 マイル
1988/09/25,3歳未勝利,1200,芝,未勝利,o.未勝利,1.芝 短距離
1988/09/25,3歳新馬,1200,芝,新馬,o.未勝利,1.芝 短距離
1988/09/25,4歳未勝利,1700,ダ,未勝利,o.未勝利,5.砂 マイル
1988/09/25,4歳未勝利,2000,芝,未勝利,o.未勝利,3.芝 中以遠
1988/09/25,4歳未勝利,1600,芝,未勝利,o.未勝利,2.芝 マイル
1988/09/25,4歳以上400万下,1400,芝,400万,9.1勝,1.芝 短距離
1988/09/25,4歳以上400万下,1400,芝,400万,9.1勝,1.芝 短距離
1988/09/25,村上特別(900万下),1200,ダ,900万,8.2勝,4.砂 短距離
1988/09/25,加治川特別(900万下),1400,芝,900万,8.2勝,1.芝 短距離
1988/09/25,セントライト記念(G2),2200,芝,G2,2.G2,3.芝 中以遠
1988/09/25,4歳以上400万下,1800,芝,400万,9.1勝,2.芝 マイル
1988/09/25,3歳OP,1200,ダ,OP,6.OP,4.砂 短距離
1988/09/25,3歳新馬,1400,芝,新馬,o.未勝利,1.芝 短距離
1988/09/25,4歳未勝利,1800,ダ,未勝利,o.未勝利,5.砂 マイル
1988/09/25,4歳未勝利,1800,ダ,未勝利,o.未勝利,5.砂 マイル
1988/09/25,3歳未勝利,1200,芝,未勝利,o.未勝利,1.芝 短距離
1988/09/25,4歳未勝利,1200,ダ,未勝利,o.未勝利,4.砂 短距離
1988/09/25,4歳未勝利,1200,ダ,未勝利,o.未勝利,4.砂 短距離
1988/09/25,4歳以上400万下,1800,ダ,400万,9.1勝,5.砂 マイル
1988/09/25,布引特別(400万下),2500,芝,400万,9.1勝,3.芝 中以遠
1988/09/25,甲東特別(900万下),1400,芝,900万,8.2勝,1.芝 短距離
1988/09/25,神戸新聞杯(G2),2000,芝,G2,2.G2,3.芝 中以遠
1988/09/25,4歳以上400万下,1600,芝,400万,9.1勝,2.芝 マイル
1988/09/24,4歳以上700万下,1700,芝,700万,8.2勝,2.芝 マイル
1988/09/24,3歳新馬,1200,芝,新馬,o.未勝利,1.芝 短距離
1988/09/24,4歳未勝利,1200,芝,未勝利,o.未勝利,1.芝 短距離
1988/09/24,4歳未勝利,1200,芝,未勝利,o.未勝利,1.芝 短距離
1988/09/24,コスモス賞(OP),1700,芝,OP,6.OP,2.芝 マイル
1988/09/24,4歳以上400万下,1000,ダ,400万,9.1勝,4.砂 短距離
1988/09/24,竜飛崎特別(400万下),2000,芝,400万,9.1勝,3.芝 中以遠
1988/09/24,STV杯(900万下),1800,芝,900万,8.2勝,2.芝 マイル
1988/09/24,4歳以上400万下,1800,芝,400万,9.1勝,2.芝 マイル
1988/09/24,3歳未勝利,1200,芝,未勝利,o.未勝利,1.芝 短距離
1988/09/24,4歳未勝利,1800,芝,未勝利,o.未勝利,2.芝 マイル
1988/09/24,障害4歳以上未勝利,2800,障,未勝利,o.未勝利,7.障害
1988/09/24,4歳未勝利,1200,ダ,未勝利,o.未勝利,4.砂 短距離
1988/09/24,4歳以上400万下,1700,ダ,400万,9.1勝,5.砂 マイル
1988/09/24,4歳以上400万下,1600,芝,400万,9.1勝,2.芝 マイル
1988/09/24,笹山特別(400万下),2000,芝,400万,9.1勝,3.芝 中以遠
1988/09/24,朱鷺S(900万下),2000,芝,900万,8.2勝,3.芝 中以遠
1988/09/24,セプテンバーS(1400万下),1800,芝,1400万,7.3勝,2.芝 マイル
1988/09/24,4歳以上900万下,1600,芝,900万,8.2勝,2.芝 マイル
1988/09/24,3歳未勝利,1700,ダ,未勝利,o.未勝利,5.砂 マイル
1988/09/24,3歳未勝利,1200,ダ,未勝利,o.未勝利,4.砂 短距離
1988/09/24,4歳未勝利,1800,ダ,未勝利,o.未勝利,5.砂 マイル
1988/09/24,4歳未勝利,1800,ダ,未勝利,o.未勝利,5.砂 マイル
1988/09/24,3歳新馬,1200,芝,新馬,o.未勝利,1.芝 短距離
1988/09/24,4歳未勝利,2000,芝,未勝利,o.未勝利,3.芝 中以遠
1988/09/24,4歳以上400万下,1200,ダ,400万,9.1勝,4.砂 短距離
1988/09/24,4歳以上400万下,1200,ダ,400万,9.1勝,4.砂 短距離
1988/09/24,吹田特別(400万下),1400,芝,400万,9.1勝,1.芝 短距離
1988/09/24,蓬莱峡特別(900万下),1800,ダ,900万,8.2勝,5.砂 マイル
1988/09/24,夕月特別(900万下),2000,芝,900万,8.2勝,3.芝 中以遠
1988/09/24,4歳以上400万下,2000,芝,400万,9.1勝,3.芝 中以遠
1988/09/18,3歳未勝利,1200,芝,未勝利,o.未勝利,1.芝 短距離
1988/09/18,4歳未勝利,1700,ダ,未勝利,o.未勝利,5.砂 マイル
1988/09/18,4歳未勝利,1700,ダ,未勝利,o.未勝利,5.砂 マイル
1988/09/18,3歳新馬,1000,芝,新馬,o.未勝利,1.芝 短距離
1988/09/18,4歳未勝利,1800,芝,未勝利,o.未勝利,2.芝 マイル
1988/09/18,4歳以上400万下,1200,芝,400万,9.1勝,1.芝 短距離
1988/09/18,木古内特別(400万下),1700,ダ,400万,9.1勝,5.砂 マイル
1988/09/18,タマツバキ記念(G),2000,芝,(G),4.(G),3.芝 中以遠
1988/09/18,道新スポーツ杯(900万下),1200,芝,900万,8.2勝,1.芝 短距離
1988/09/18,4歳以上400万下,2000,芝,400万,9.1勝,3.芝 中以遠
1988/09/18,3歳OP,1400,芝,OP,6.OP,1.芝 短距離
1988/09/18,4歳未勝利,2000,芝,未勝利,o.未勝利,3.芝 中以遠
1988/09/18,3歳新馬,1600,芝,新馬,o.未勝利,2.芝 マイル
1988/09/18,4歳未勝利,1400,芝,未勝利,o.未勝利,1.芝 短距離
1988/09/18,障害4歳以上OP,2800,障,OP,6.OP,7.障害
1988/09/18,4歳未勝利,1200,ダ,未勝利,o.未勝利,4.砂 短距離
1988/09/18,4歳未勝利,1400,芝,未勝利,o.未勝利,1.芝 短距離
1988/09/18,4歳以上400万下,1600,芝,400万,9.1勝,2.芝 マイル
1988/09/18,鳥海山特別(400万下),1700,ダ,400万,9.1勝,5.砂 マイル
1988/09/18,NST賞(900万下),1800,芝,900万,8.2勝,2.芝 マイル
1988/09/18,サンケイオールカマー(G3),2200,芝,G3,3.G3,3.芝 中以遠
1988/09/18,4歳以上400万下,1800,芝,400万,9.1勝,2.芝 マイル
1988/09/18,3歳未勝利,1200,ダ,未勝利,o.未勝利,4.砂 短距離
1988/09/18,4歳未勝利,1800,ダ,未勝利,o.未勝利,5.砂 マイル
1988/09/18,4歳未勝利,1800,ダ,未勝利,o.未勝利,5.砂 マイル
1988/09/18,3歳新馬,1200,芝,新馬,o.未勝利,1.芝 短距離
1988/09/18,障害4歳以上未勝利,3000,障,未勝利,o.未勝利,7.障害
1988/09/18,4歳以上400万下,2000,芝,400万,9.1勝,3.芝 中以遠
1988/09/18,4歳以上400万下,1600,芝,400万,9.1勝,2.芝 マイル
1988/09/18,4歳以上400万下,1600,芝,400万,9.1勝,2.芝 マイル
1988/09/18,ききょうS(OP),1200,芝,OP,6.OP,1.芝 短距離
1988/09/18,西脇特別(900万下),1200,ダ,900万,8.2勝,4.砂 短距離
1988/09/18,朝日チャレンジC(G3),2000,芝,G3,3.G3,3.芝 中以遠
1988/09/18,4歳以上900万下,2200,芝,900万,8.2勝,3.芝 中以遠
1988/09/17,3歳未勝利,1000,芝,未勝利,o.未勝利,1.芝 短距離
1988/09/17,4歳未勝利,1800,芝,未勝利,o.未勝利,2.芝 マイル
1988/09/17,4歳未勝利,2000,芝,未勝利,o.未勝利,3.芝 中以遠
1988/09/17,4歳以上400万下,1000,ダ,400万,9.1勝,4.砂 短距離
1988/09/17,横津岳特別(400万下),1800,芝,400万,9.1勝,2.芝 マイル
1988/09/17,シーサイドS(900万下),1700,ダ,900万,8.2勝,5.砂 マイル
1988/09/17,恵山特別(900万下),1700,芝,900万,8.2勝,2.芝 マイル
1988/09/17,4歳以上400万下,1800,芝,400万,9.1勝,2.芝 マイル
1988/09/17,3歳未勝利,1200,ダ,未勝利,o.未勝利,4.砂 短距離
1988/09/17,3歳新馬,1400,芝,新馬,o.未勝利,1.芝 短距離
1988/09/17,3歳未勝利,1200,芝,未勝利,o.未勝利,1.芝 短距離
1988/09/17,4歳未勝利,1700,ダ,未勝利,o.未勝利,5.砂 マイル
1988/09/17,4歳未勝利,1800,芝,未勝利,o.未勝利,2.芝 マイル
1988/09/17,4歳以上400万下,1800,芝,400万,9.1勝,2.芝 マイル
1988/09/17,おけさ特別(400万下),1200,芝,400万,9.1勝,1.芝 短距離
1988/09/17,天の川S(900万下),2200,芝,900万,8.2勝,3.芝 中以遠
1988/09/17,弥彦特別(900万下),1600,芝,900万,8.2勝,2.芝 マイル
1988/09/17,4歳以上400万下,2000,芝,400万,9.1勝,3.芝 中以遠
1988/09/17,3歳未勝利,1200,ダ,未勝利,o.未勝利,4.砂 短距離
1988/09/17,4歳未勝利,1800,ダ,未勝利,o.未勝利,5.砂 マイル
1988/09/17,4歳未勝利,1200,ダ,未勝利,o.未勝利,4.砂 短距離
1988/09/17,4歳未勝利,1200,ダ,未勝利,o.未勝利,4.砂 短距離
1988/09/17,4歳未勝利,2000,芝,未勝利,o.未勝利,3.芝 中以遠
1988/09/17,3歳新馬,1400,芝,新馬,o.未勝利,1.芝 短距離
1988/09/17,3歳新馬,1200,ダ,新馬,o.未勝利,4.砂 短距離
1988/09/17,4歳以上400万下,1200,ダ,400万,9.1勝,4.砂 短距離
1988/09/17,阪神障害S(秋)(G),3200,障,(G),4.(G),7.障害
1988/09/17,能勢特別(400万下),1800,ダ,400万,9.1勝,5.砂 マイル
1988/09/17,秋分特別(900万下),1600,芝,900万,8.2勝,2.芝 マイル
1988/09/17,4歳以上400万下,2200,芝,400万,9.1勝,3.芝 中以遠
1988/09/11,3歳未勝利,1200,芝,未勝利,o.未勝利,1.芝 短距離
1988/09/11,4歳未勝利,1800,芝,未勝利,o.未勝利,2.芝 マイル
1988/09/11,4歳未勝利,1800,芝,未勝利,o.未勝利,2.芝 マイル
1988/09/11,3歳新馬,1000,芝,新馬,o.未勝利,1.芝 短距離
1988/09/11,4歳未勝利,1200,芝,未勝利,o.未勝利,1.芝 短距離
1988/09/11,4歳以上400万下,1000,ダ,400万,9.1勝,4.砂 短距離
1988/09/11,仁山特別(400万下),1700,芝,400万,9.1勝,2.芝 マイル
1988/09/11,みなみ北海道S(900万下),2500,芝,900万,8.2勝,3.芝 中以遠
1988/09/11,UHB杯(OP),1800,芝,OP,6.OP,2.芝 マイル
1988/09/11,4歳以上400万下,1800,芝,400万,9.1勝,2.芝 マイル
1988/09/11,3歳未勝利,1200,芝,未勝利,o.未勝利,1.芝 短距離
1988/09/11,3歳新馬,1000,芝,新馬,o.未勝利,1.芝 短距離
1988/09/11,4歳未勝利,1700,ダ,未勝利,o.未勝利,5.砂 マイル
1988/09/11,4歳未勝利,1700,ダ,未勝利,o.未勝利,5.砂 マイル
1988/09/11,3歳新馬,1600,芝,新馬,o.未勝利,2.芝 マイル
1988/09/11,4歳未勝利,2000,芝,未勝利,o.未勝利,3.芝 中以遠
1988/09/11,4歳以上400万下,1200,ダ,400万,9.1勝,4.砂 短距離
1988/09/11,4歳以上400万下,1400,芝,400万,9.1勝,1.芝 短距離
1988/09/11,瓢湖特別(400万下),2200,芝,400万,9.1勝,3.芝 中以遠
1988/09/11,五頭連峰特別(900万下),1200,芝,900万,8.2勝,1.芝 短距離
1988/09/11,京王杯オータムH(G3),1600,芝,G3,3.G3,2.芝 マイル
1988/09/11,4歳以上900万下,1800,芝,900万,8.2勝,2.芝 マイル
1988/09/11,3歳未勝利,1200,ダ,未勝利,o.未勝利,4.砂 短距離
1988/09/11,3歳未勝利,1600,芝,未勝利,o.未勝利,2.芝 マイル
1988/09/11,4歳未勝利,1800,ダ,未勝利,o.未勝利,5.砂 マイル
1988/09/11,4歳未勝利,1600,芝,未勝利,o.未勝利,2.芝 マイル
1988/09/11,3歳新馬,1200,芝,新馬,o.未勝利,1.芝 短距離
1988/09/11,4歳以上400万下,1200,ダ,400万,9.1勝,4.砂 短距離
1988/09/11,4歳以上400万下,1800,ダ,400万,9.1勝,5.砂 マイル
1988/09/11,4歳以上400万下,1200,ダ,400万,9.1勝,4.砂 短距離
1988/09/11,豊中特別(400万下),2000,芝,400万,9.1勝,3.芝 中以遠
1988/09/11,新涼特別(900万下),1800,ダ,900万,8.2勝,5.砂 マイル
1988/09/11,セントウルS(G3),1400,芝,G3,3.G3,1.芝 短距離
1988/09/11,4歳以上900万下,1200,芝,900万,8.2勝,1.芝 短距離
1988/09/10,4歳以上700万下,1200,芝,700万,8.2勝,1.芝 短距離
1988/09/10,3歳新馬,1200,芝,新馬,o.未勝利,1.芝 短距離
1988/09/10,4歳未勝利,1000,ダ,未勝利,o.未勝利,4.砂 短距離
1988/09/10,4歳未勝利,1800,芝,未勝利,o.未勝利,2.芝 マイル
1988/09/10,4歳以上400万下,1700,ダ,400万,9.1勝,5.砂 マイル
1988/09/10,湯浜特別(400万下),2000,芝,400万,9.1勝,3.芝 中以遠
1988/09/10,洞爺湖特別(400万下),1200,芝,400万,9.1勝,1.芝 短距離
1988/09/10,八雲特別(900万下),1800,芝,900万,8.2勝,2.芝 マイル
1988/09/10,4歳以上400万下,1700,ダ,400万,9.1勝,5.砂 マイル
1988/09/10,3歳新馬,1200,芝,新馬,o.未勝利,1.芝 短距離
1988/09/10,3歳未勝利,1200,芝,未勝利,o.未勝利,1.芝 短距離
1988/09/10,3歳新馬,1200,芝,新馬,o.未勝利,1.芝 短距離
1988/09/10,障害4歳以上未勝利,2800,障,未勝利,o.未勝利,7.障害
1988/09/10,4歳未勝利,1200,ダ,未勝利,o.未勝利,4.砂 短距離
1988/09/10,4歳未勝利,1600,芝,未勝利,o.未勝利,2.芝 マイル
1988/09/10,4歳未勝利,1600,芝,未勝利,o.未勝利,2.芝 マイル
1988/09/10,阿賀野川特別(900万下),2000,芝,900万,8.2勝,3.芝 中以遠
1988/09/10,相川特別(400万下),1600,芝,400万,9.1勝,2.芝 マイル
1988/09/10,麒麟山特別(900万下),1700,ダ,900万,8.2勝,5.砂 マイル
