開催日,レース名,距離,地肌,クラス,通時,適性
2017/09/24,2歳未勝利,1200,ダ,未勝利,o.未勝利,4.砂 短距離
2017/09/24,2歳未勝利,1600,芝,未勝利,o.未勝利,2.芝 マイル
2017/09/24,3歳未勝利,1800,ダ,未勝利,o.未勝利,5.砂 マイル
2017/09/24,2歳新馬,1200,ダ,新馬,o.未勝利,4.砂 短距離
2017/09/24,2歳新馬,2000,芝,新馬,o.未勝利,3.芝 中以遠
2017/09/24,3歳以上500万下,1800,ダ,500万,9.1勝,5.砂 マイル
2017/09/24,3歳以上500万下,1200,芝,500万,9.1勝,1.芝 短距離
2017/09/24,3歳以上500万下,1800,ダ,500万,9.1勝,5.砂 マイル
2017/09/24,芙蓉S(OP),2000,芝,OP,6.OP,3.芝 中以遠
2017/09/24,外房特別(1000万下),1600,芝,1000万,8.2勝,2.芝 マイル
2017/09/24,産経賞オールカマー(G2),2200,芝,G2,2.G2,3.芝 中以遠
2017/09/24,3歳以上500万下,1200,ダ,500万,9.1勝,4.砂 短距離
2017/09/24,2歳未勝利,1200,ダ,未勝利,o.未勝利,4.砂 短距離
2017/09/24,2歳未勝利,1400,芝,未勝利,o.未勝利,1.芝 短距離
2017/09/24,3歳未勝利,1800,ダ,未勝利,o.未勝利,5.砂 マイル
2017/09/24,障害3歳以上未勝利,2970,障,未勝利,o.未勝利,7.障害
2017/09/24,2歳新馬,2000,芝,新馬,o.未勝利,3.芝 中以遠
2017/09/24,2歳新馬,1400,ダ,新馬,o.未勝利,4.砂 短距離
2017/09/24,3歳以上500万下,1600,芝,500万,9.1勝,2.芝 マイル
2017/09/24,3歳以上500万下,1800,ダ,500万,9.1勝,5.砂 マイル
2017/09/24,甲東特別(1000万下),1600,芝,1000万,8.2勝,2.芝 マイル
2017/09/24,ムーンライトH(1600万下),2000,芝,1600万,7.3勝,3.芝 中以遠
2017/09/24,神戸新聞杯(G2),2400,芝,G2,2.G2,3.芝 中以遠
2017/09/24,3歳以上1000万下,1400,ダ,1000万,8.2勝,4.砂 短距離
2017/09/23,2歳未勝利,1800,ダ,未勝利,o.未勝利,5.砂 マイル
2017/09/23,2歳未勝利,1200,芝,未勝利,o.未勝利,1.芝 短距離
2017/09/23,2歳未勝利,1800,芝,未勝利,o.未勝利,2.芝 マイル
2017/09/23,3歳未勝利,1200,ダ,未勝利,o.未勝利,4.砂 短距離
2017/09/23,2歳新馬,1600,芝,新馬,o.未勝利,2.芝 マイル
2017/09/23,3歳未勝利,1800,ダ,未勝利,o.未勝利,5.砂 マイル
2017/09/23,3歳以上500万下,1200,ダ,500万,9.1勝,4.砂 短距離
2017/09/23,清秋ジャンプS(OP),3210,障,OP,6.OP,7.障害
2017/09/23,九十九里特別(1000万下),2500,芝,1000万,8.2勝,3.芝 中以遠
2017/09/23,茨城新聞杯(1000万下),1800,ダ,1000万,8.2勝,5.砂 マイル
2017/09/23,セプテンバーS(1600万下),1200,芝,1600万,7.3勝,1.芝 短距離
2017/09/23,3歳以上500万下,2000,芝,500万,9.1勝,3.芝 中以遠
2017/09/23,2歳未勝利,1800,ダ,未勝利,o.未勝利,5.砂 マイル
2017/09/23,2歳未勝利,1600,芝,未勝利,o.未勝利,2.芝 マイル
2017/09/23,2歳未勝利,1800,芝,未勝利,o.未勝利,2.芝 マイル
2017/09/23,3歳未勝利,1200,ダ,未勝利,o.未勝利,4.砂 短距離
2017/09/23,2歳新馬,1200,芝,新馬,o.未勝利,1.芝 短距離
2017/09/23,3歳未勝利,1800,ダ,未勝利,o.未勝利,5.砂 マイル
2017/09/23,3歳以上500万下,1400,ダ,500万,9.1勝,4.砂 短距離
2017/09/23,3歳以上500万下,2000,ダ,500万,9.1勝,6.砂 中以遠
2017/09/23,ききょうS(OP),1400,芝,OP,6.OP,1.芝 短距離
2017/09/23,夕月特別(1000万下),1800,芝,1000万,8.2勝,2.芝 マイル
2017/09/23,大阪スポーツ杯(1600万下),1400,ダ,1600万,7.3勝,4.砂 短距離
2017/09/23,3歳以上500万下,2000,芝,500万,9.1勝,3.芝 中以遠
2017/09/18,2歳未勝利,1800,ダ,未勝利,o.未勝利,5.砂 マイル
2017/09/18,2歳未勝利,1600,芝,未勝利,o.未勝利,2.芝 マイル
2017/09/18,2歳未勝利,2000,芝,未勝利,o.未勝利,3.芝 中以遠
2017/09/18,障害3歳以上未勝利,2880,障,未勝利,o.未勝利,7.障害
2017/09/18,2歳新馬,1200,芝,新馬,o.未勝利,1.芝 短距離
2017/09/18,3歳未勝利,1800,ダ,未勝利,o.未勝利,5.砂 マイル
2017/09/18,3歳以上500万下,2400,ダ,500万,9.1勝,6.砂 中以遠
2017/09/18,3歳以上500万下,1200,ダ,500万,9.1勝,4.砂 短距離
2017/09/18,白井特別(1000万下),1800,芝,1000万,8.2勝,2.芝 マイル
2017/09/18,浦安特別(1000万下),1200,ダ,1000万,8.2勝,4.砂 短距離
2017/09/18,朝日セントライト記念(G2),2200,芝,G2,2.G2,3.芝 中以遠
2017/09/18,3歳以上500万下,1800,芝,500万,9.1勝,2.芝 マイル
2017/09/18,2歳未勝利,1400,ダ,未勝利,o.未勝利,4.砂 短距離
2017/09/18,2歳未勝利,2000,芝,未勝利,o.未勝利,3.芝 中以遠
2017/09/18,3歳未勝利,1200,ダ,未勝利,o.未勝利,4.砂 短距離
2017/09/18,3歳未勝利,1800,芝,未勝利,o.未勝利,2.芝 マイル
2017/09/18,2歳新馬,1600,芝,新馬,o.未勝利,2.芝 マイル
2017/09/18,2歳新馬,1800,ダ,新馬,o.未勝利,5.砂 マイル
2017/09/18,3歳以上500万下,1400,ダ,500万,9.1勝,4.砂 短距離
2017/09/18,3歳以上500万下,1200,芝,500万,9.1勝,1.芝 短距離
2017/09/18,甲武特別(500万下),2400,芝,500万,9.1勝,3.芝 中以遠
2017/09/18,吹田特別(1000万下),1800,ダ,1000万,8.2勝,5.砂 マイル
2017/09/18,仲秋S(1600万下),1400,芝,1600万,7.3勝,1.芝 短距離
2017/09/18,3歳以上500万下,1800,ダ,500万,9.1勝,5.砂 マイル
2017/09/17,2歳未勝利,1200,ダ,未勝利,o.未勝利,4.砂 短距離
2017/09/17,2歳未勝利,1600,芝,未勝利,o.未勝利,2.芝 マイル
2017/09/17,2歳未勝利,1800,芝,未勝利,o.未勝利,2.芝 マイル
2017/09/17,3歳未勝利,1200,ダ,未勝利,o.未勝利,4.砂 短距離
2017/09/17,2歳新馬,1600,芝,新馬,o.未勝利,2.芝 マイル
2017/09/17,3歳未勝利,1800,ダ,未勝利,o.未勝利,5.砂 マイル
2017/09/17,3歳以上500万下,2500,芝,500万,9.1勝,3.芝 中以遠
2017/09/17,3歳以上500万下,1800,ダ,500万,9.1勝,5.砂 マイル
2017/09/17,汐留特別(500万下),2000,芝,500万,9.1勝,3.芝 中以遠
2017/09/17,初風特別(1000万下),1200,芝,1000万,8.2勝,1.芝 短距離
2017/09/17,ラジオ日本賞(OP),1800,ダ,OP,6.OP,5.砂 マイル
2017/09/17,3歳以上500万下,1200,ダ,500万,9.1勝,4.砂 短距離
2017/09/17,2歳未勝利,1400,ダ,未勝利,o.未勝利,4.砂 短距離
2017/09/17,2歳未勝利,1800,ダ,未勝利,o.未勝利,5.砂 マイル
2017/09/17,2歳未勝利,1200,芝,未勝利,o.未勝利,1.芝 短距離
2017/09/17,3歳未勝利,1800,ダ,未勝利,o.未勝利,5.砂 マイル
2017/09/17,2歳新馬,1800,芝,新馬,o.未勝利,2.芝 マイル
2017/09/17,3歳以上500万下,1200,ダ,500万,9.1勝,4.砂 短距離
2017/09/17,3歳以上500万下,1800,ダ,500万,9.1勝,5.砂 マイル
2017/09/17,3歳以上500万下,1800,芝,500万,9.1勝,2.芝 マイル
2017/09/17,夙川特別(1000万下),1200,ダ,1000万,8.2勝,4.砂 短距離
2017/09/17,能勢特別(1000万下),2000,芝,1000万,8.2勝,3.芝 中以遠
2017/09/17,関西TVローズS(G2),1800,芝,G2,2.G2,2.芝 マイル
2017/09/17,3歳以上500万下,1400,芝,500万,9.1勝,1.芝 短距離
2017/09/16,2歳未勝利,1200,ダ,未勝利,o.未勝利,4.砂 短距離
2017/09/16,2歳未勝利,1800,ダ,未勝利,o.未勝利,5.砂 マイル
2017/09/16,2歳未勝利,1200,芝,未勝利,o.未勝利,1.芝 短距離
2017/09/16,3歳未勝利,1200,ダ,未勝利,o.未勝利,4.砂 短距離
2017/09/16,2歳新馬,1800,芝,新馬,o.未勝利,2.芝 マイル
2017/09/16,2歳新馬,1200,ダ,新馬,o.未勝利,4.砂 短距離
2017/09/16,3歳未勝利,2000,芝,未勝利,o.未勝利,3.芝 中以遠
2017/09/16,3歳以上500万下,1200,ダ,500万,9.1勝,4.砂 短距離
2017/09/16,古作特別(500万下),1600,芝,500万,9.1勝,2.芝 マイル
2017/09/16,松戸特別(1000万下),2400,ダ,1000万,8.2勝,6.砂 中以遠
2017/09/16,レインボーS(1600万下),2000,芝,1600万,7.3勝,3.芝 中以遠
2017/09/16,3歳以上500万下,1800,ダ,500万,9.1勝,5.砂 マイル
2017/09/16,2歳未勝利,1200,ダ,未勝利,o.未勝利,4.砂 短距離
2017/09/16,2歳未勝利,1800,芝,未勝利,o.未勝利,2.芝 マイル
2017/09/16,3歳未勝利,1800,ダ,未勝利,o.未勝利,5.砂 マイル
2017/09/16,3歳未勝利,1400,ダ,未勝利,o.未勝利,4.砂 短距離
2017/09/16,2歳新馬,1400,芝,新馬,o.未勝利,1.芝 短距離
2017/09/16,3歳以上500万下,1800,ダ,500万,9.1勝,5.砂 マイル
2017/09/16,3歳以上500万下,1400,ダ,500万,9.1勝,4.砂 短距離
2017/09/16,阪神ジャンプS(J.G3),3140,障,G3,3.G3,7.障害
2017/09/16,野路菊S(OP),1800,芝,OP,6.OP,2.芝 マイル
2017/09/16,瀬戸内海特別(1000万下),1400,芝,1000万,8.2勝,1.芝 短距離
2017/09/16,オークランドRCT(1600万下),1800,ダ,1600万,7.3勝,5.砂 マイル
2017/09/16,3歳以上500万下,2000,芝,500万,9.1勝,3.芝 中以遠
2017/09/10,2歳未勝利,1200,芝,未勝利,o.未勝利,1.芝 短距離
2017/09/10,2歳未勝利,2000,芝,未勝利,o.未勝利,3.芝 中以遠
2017/09/10,3歳未勝利,1800,ダ,未勝利,o.未勝利,5.砂 マイル
2017/09/10,2歳新馬,1800,ダ,新馬,o.未勝利,5.砂 マイル
2017/09/10,2歳新馬,1600,芝,新馬,o.未勝利,2.芝 マイル
2017/09/10,3歳以上500万下,1800,ダ,500万,9.1勝,5.砂 マイル
2017/09/10,3歳以上500万下,1200,ダ,500万,9.1勝,4.砂 短距離
2017/09/10,3歳以上500万下,1800,芝,500万,9.1勝,2.芝 マイル
2017/09/10,木更津特別(1000万下),1600,芝,1000万,8.2勝,2.芝 マイル
2017/09/10,ながつきS(1600万下),1200,ダ,1600万,7.3勝,4.砂 短距離
2017/09/10,京成杯オータムH(G3),1600,芝,G3,3.G3,2.芝 マイル
2017/09/10,3歳以上1000万下,1200,ダ,1000万,8.2勝,4.砂 短距離
2017/09/10,2歳未勝利,1400,ダ,未勝利,o.未勝利,4.砂 短距離
2017/09/10,2歳未勝利,1600,芝,未勝利,o.未勝利,2.芝 マイル
2017/09/10,3歳未勝利,1800,ダ,未勝利,o.未勝利,5.砂 マイル
2017/09/10,障害3歳以上未勝利,2970,障,未勝利,o.未勝利,7.障害
2017/09/10,2歳新馬,2000,芝,新馬,o.未勝利,3.芝 中以遠
2017/09/10,2歳新馬,1400,芝,新馬,o.未勝利,1.芝 短距離
2017/09/10,3歳以上500万下,1200,ダ,500万,9.1勝,4.砂 短距離
2017/09/10,3歳以上500万下,2000,ダ,500万,9.1勝,6.砂 中以遠
2017/09/10,新涼特別(1000万下),1400,ダ,1000万,8.2勝,4.砂 短距離
2017/09/10,西宮S(1600万下),1800,芝,1600万,7.3勝,2.芝 マイル
2017/09/10,産経賞セントウルS(G2),1200,芝,G2,2.G2,1.芝 短距離
2017/09/10,3歳以上500万下,1600,芝,500万,9.1勝,2.芝 マイル
2017/09/09,2歳未勝利,1200,ダ,未勝利,o.未勝利,4.砂 短距離
2017/09/09,2歳未勝利,1600,芝,未勝利,o.未勝利,2.芝 マイル
2017/09/09,3歳未勝利,1200,ダ,未勝利,o.未勝利,4.砂 短距離
2017/09/09,障害3歳以上未勝利,2880,障,未勝利,o.未勝利,7.障害
2017/09/09,2歳新馬,2000,芝,新馬,o.未勝利,3.芝 中以遠
2017/09/09,3歳未勝利,1600,芝,未勝利,o.未勝利,2.芝 マイル
2017/09/09,3歳以上500万下,1800,ダ,500万,9.1勝,5.砂 マイル
2017/09/09,3歳以上500万下,1200,ダ,500万,9.1勝,4.砂 短距離
2017/09/09,アスター賞(500万下),1600,芝,500万,9.1勝,2.芝 マイル
2017/09/09,鋸山特別(1000万下),1800,ダ,1000万,8.2勝,5.砂 マイル
2017/09/09,紫苑S(G3),2000,芝,G3,3.G3,3.芝 中以遠
2017/09/09,3歳以上500万下,1200,芝,500万,9.1勝,1.芝 短距離
2017/09/09,2歳未勝利,1800,ダ,未勝利,o.未勝利,5.砂 マイル
2017/09/09,2歳未勝利,1400,芝,未勝利,o.未勝利,1.芝 短距離
2017/09/09,2歳未勝利,1800,芝,未勝利,o.未勝利,2.芝 マイル
2017/09/09,3歳未勝利,1400,ダ,未勝利,o.未勝利,4.砂 短距離
2017/09/09,2歳新馬,1600,芝,新馬,o.未勝利,2.芝 マイル
2017/09/09,3歳未勝利,1600,芝,未勝利,o.未勝利,2.芝 マイル
2017/09/09,3歳以上500万下,1800,ダ,500万,9.1勝,5.砂 マイル
2017/09/09,3歳以上500万下,1400,ダ,500万,9.1勝,4.砂 短距離
2017/09/09,鳥取特別(1000万下),2000,ダ,1000万,8.2勝,6.砂 中以遠
2017/09/09,野分特別(1000万下),1800,芝,1000万,8.2勝,2.芝 マイル
2017/09/09,エニフS(OP),1400,ダ,OP,6.OP,4.砂 短距離
2017/09/09,3歳以上500万下,2000,芝,500万,9.1勝,3.芝 中以遠
2017/09/03,2歳未勝利,1500,芝,未勝利,o.未勝利,1.芝 短距離
2017/09/03,2歳未勝利,1200,芝,未勝利,o.未勝利,1.芝 短距離
2017/09/03,3歳未勝利,1000,ダ,未勝利,o.未勝利,4.砂 短距離
2017/09/03,3歳未勝利,1700,ダ,未勝利,o.未勝利,5.砂 マイル
2017/09/03,3歳未勝利,2000,芝,未勝利,o.未勝利,3.芝 中以遠
2017/09/03,3歳以上500万下,1000,ダ,500万,9.1勝,4.砂 短距離
2017/09/03,3歳以上500万下,1200,芝,500万,9.1勝,1.芝 短距離
2017/09/03,3歳以上500万下,1700,ダ,500万,9.1勝,5.砂 マイル
2017/09/03,3歳以上500万下,1800,芝,500万,9.1勝,2.芝 マイル
2017/09/03,すずらん賞(OP),1200,芝,OP,6.OP,1.芝 短距離
2017/09/03,丹頂S(OP),2600,芝,OP,6.OP,3.芝 中以遠
2017/09/03,釧路湿原特別(1000万下),1700,ダ,1000万,8.2勝,5.砂 マイル
2017/09/03,2歳未勝利,1600,芝,未勝利,o.未勝利,2.芝 マイル
2017/09/03,3歳未勝利,1200,ダ,未勝利,o.未勝利,4.砂 短距離
2017/09/03,3歳未勝利,1800,ダ,未勝利,o.未勝利,5.砂 マイル
2017/09/03,障害3歳以上未勝利,2850,障,未勝利,o.未勝利,7.障害
2017/09/03,2歳新馬,1800,芝,新馬,o.未勝利,2.芝 マイル
2017/09/03,2歳新馬,1200,ダ,新馬,o.未勝利,4.砂 短距離
2017/09/03,3歳未勝利,2000,芝,未勝利,o.未勝利,3.芝 中以遠
2017/09/03,3歳以上500万下,1400,芝,500万,9.1勝,1.芝 短距離
2017/09/03,両津湾特別(500万下),1800,ダ,500万,9.1勝,5.砂 マイル
2017/09/03,飯豊特別(1000万下),1200,芝,1000万,8.2勝,1.芝 短距離
2017/09/03,新潟記念(G3),2000,芝,G3,3.G3,3.芝 中以遠
2017/09/03,雷光特別(500万下),1000,芝,500万,9.1勝,1.芝 短距離
2017/09/03,2歳未勝利,1200,芝,未勝利,o.未勝利,1.芝 短距離
2017/09/03,3歳未勝利,1000,ダ,未勝利,o.未勝利,4.砂 短距離
2017/09/03,3歳未勝利,1700,ダ,未勝利,o.未勝利,5.砂 マイル
2017/09/03,3歳未勝利,1200,芝,未勝利,o.未勝利,1.芝 短距離
2017/09/03,2歳新馬,1800,芝,新馬,o.未勝利,2.芝 マイル
2017/09/03,3歳未勝利,2000,芝,未勝利,o.未勝利,3.芝 中以遠
2017/09/03,3歳以上500万下,1700,ダ,500万,9.1勝,5.砂 マイル
2017/09/03,3歳以上500万下,1200,芝,500万,9.1勝,1.芝 短距離
2017/09/03,若戸大橋特別(500万下),1800,芝,500万,9.1勝,2.芝 マイル
2017/09/03,西日本スポーツ杯(1000万下),1700,ダ,1000万,8.2勝,5.砂 マイル
2017/09/03,小倉2歳S(G3),1200,芝,G3,3.G3,1.芝 短距離
2017/09/03,3歳以上500万下,2600,芝,500万,9.1勝,3.芝 中以遠
2017/09/02,2歳未勝利,1700,ダ,未勝利,o.未勝利,5.砂 マイル
2017/09/02,2歳未勝利,2000,芝,未勝利,o.未勝利,3.芝 中以遠
2017/09/02,3歳未勝利,1700,ダ,未勝利,o.未勝利,5.砂 マイル
2017/09/02,3歳未勝利,1200,芝,未勝利,o.未勝利,1.芝 短距離
2017/09/02,2歳新馬,1500,芝,新馬,o.未勝利,1.芝 短距離
2017/09/02,3歳以上500万下,1000,ダ,500万,9.1勝,4.砂 短距離
2017/09/02,3歳以上500万下,1700,ダ,500万,9.1勝,5.砂 マイル
2017/09/02,3歳以上500万下,2000,芝,500万,9.1勝,3.芝 中以遠
2017/09/02,3歳以上500万下,1700,ダ,500万,9.1勝,5.砂 マイル
2017/09/02,札幌スポニチ賞(1000万下),1200,芝,1000万,8.2勝,1.芝 短距離
2017/09/02,札幌2歳S(G3),1800,芝,G3,3.G3,2.芝 マイル
2017/09/02,日高特別(1000万下),2000,芝,1000万,8.2勝,3.芝 中以遠
2017/09/02,2歳未勝利,1800,ダ,未勝利,o.未勝利,5.砂 マイル
2017/09/02,2歳未勝利,2000,芝,未勝利,o.未勝利,3.芝 中以遠
2017/09/02,3歳未勝利,1200,ダ,未勝利,o.未勝利,4.砂 短距離
2017/09/02,3歳未勝利,1800,ダ,未勝利,o.未勝利,5.砂 マイル
2017/09/02,2歳新馬,1400,芝,新馬,o.未勝利,1.芝 短距離
2017/09/02,3歳未勝利,1600,芝,未勝利,o.未勝利,2.芝 マイル
2017/09/02,3歳未勝利,1000,芝,未勝利,o.未勝利,1.芝 短距離
2017/09/02,3歳以上500万下,1800,ダ,500万,9.1勝,5.砂 マイル
2017/09/02,燕特別(500万下),2200,芝,500万,9.1勝,3.芝 中以遠
2017/09/02,弥彦特別(1000万下),1800,芝,1000万,8.2勝,2.芝 マイル
2017/09/02,長岡S(1600万下),1600,芝,1600万,7.3勝,2.芝 マイル
2017/09/02,3歳以上500万下,1200,ダ,500万,9.1勝,4.砂 短距離
2017/09/02,障害3歳以上OP,2860,障,OP,6.OP,7.障害
2017/09/02,2歳未勝利,2000,芝,未勝利,o.未勝利,3.芝 中以遠
2017/09/02,2歳未勝利,1000,ダ,未勝利,o.未勝利,4.砂 短距離
2017/09/02,障害3歳以上未勝利,2860,障,未勝利,o.未勝利,7.障害
2017/09/02,3歳未勝利,1700,ダ,未勝利,o.未勝利,5.砂 マイル
2017/09/02,3歳未勝利,2000,芝,未勝利,o.未勝利,3.芝 中以遠
2017/09/02,3歳未勝利,1800,芝,未勝利,o.未勝利,2.芝 マイル
2017/09/02,3歳以上500万下,1700,ダ,500万,9.1勝,5.砂 マイル
2017/09/02,八幡特別(500万下),1200,芝,500万,9.1勝,1.芝 短距離
2017/09/02,玄海特別(1000万下),2000,芝,1000万,8.2勝,3.芝 中以遠
2017/09/02,北九州短距離S(1600万下),1200,芝,1600万,7.3勝,1.芝 短距離
2017/09/02,3歳以上500万下,1000,ダ,500万,9.1勝,4.砂 短距離
2017/08/27,2歳未勝利,1800,芝,未勝利,o.未勝利,2.芝 マイル
2017/08/27,3歳未勝利,1700,ダ,未勝利,o.未勝利,5.砂 マイル
2017/08/27,3歳未勝利,1000,ダ,未勝利,o.未勝利,4.砂 短距離
2017/08/27,3歳未勝利,1700,ダ,未勝利,o.未勝利,5.砂 マイル
2017/08/27,2歳新馬,1200,芝,新馬,o.未勝利,1.芝 短距離
2017/08/27,3歳未勝利,2600,芝,未勝利,o.未勝利,3.芝 中以遠
2017/08/27,3歳以上500万下,1700,ダ,500万,9.1勝,5.砂 マイル
2017/08/27,3歳以上500万下,2000,芝,500万,9.1勝,3.芝 中以遠
2017/08/27,千歳特別(500万下),1500,芝,500万,9.1勝,1.芝 短距離
2017/08/27,オールスターJ第3戦(1000万下),1700,ダ,1000万,8.2勝,5.砂 マイル
2017/08/27,キーンランドC(G3),1200,芝,G3,3.G3,1.芝 短距離
2017/08/27,オールスターJ第4戦(1000万下),1800,芝,1000万,8.2勝,2.芝 マイル
2017/08/27,2歳未勝利,1200,ダ,未勝利,o.未勝利,4.砂 短距離
2017/08/27,2歳未勝利,1000,芝,未勝利,o.未勝利,1.芝 短距離
2017/08/27,3歳未勝利,1800,ダ,未勝利,o.未勝利,5.砂 マイル
2017/08/27,3歳未勝利,1200,ダ,未勝利,o.未勝利,4.砂 短距離
2017/08/27,2歳新馬,1200,芝,新馬,o.未勝利,1.芝 短距離
2017/08/27,3歳以上500万下,1800,芝,500万,9.1勝,2.芝 マイル
2017/08/27,3歳以上500万下,2000,芝,500万,9.1勝,3.芝 中以遠
2017/08/27,3歳以上500万下,1200,ダ,500万,9.1勝,4.砂 短距離
2017/08/27,五頭連峰特別(1000万下),1600,芝,1000万,8.2勝,2.芝 マイル
2017/08/27,朱鷺S(OP),1400,芝,OP,6.OP,1.芝 短距離
2017/08/27,新潟2歳S(G3),1600,芝,G3,3.G3,2.芝 マイル
2017/08/27,3歳以上500万下,1200,ダ,500万,9.1勝,4.砂 短距離
2017/08/27,2歳未勝利,1200,芝,未勝利,o.未勝利,1.芝 短距離
2017/08/27,3歳未勝利,1700,ダ,未勝利,o.未勝利,5.砂 マイル
2017/08/27,3歳未勝利,1200,芝,未勝利,o.未勝利,1.芝 短距離
2017/08/27,障害3歳以上未勝利,2860,障,未勝利,o.未勝利,7.障害
2017/08/27,2歳新馬,2000,芝,新馬,o.未勝利,3.芝 中以遠
2017/08/27,3歳未勝利,1700,ダ,未勝利,o.未勝利,5.砂 マイル
2017/08/27,3歳以上500万下,1800,芝,500万,9.1勝,2.芝 マイル
2017/08/27,3歳以上500万下,1000,ダ,500万,9.1勝,4.砂 短距離
2017/08/27,鳥栖特別(500万下),2000,芝,500万,9.1勝,3.芝 中以遠
2017/08/27,別府特別(1000万下),1200,芝,1000万,8.2勝,1.芝 短距離
2017/08/27,小倉日経OP(OP),1800,芝,OP,6.OP,2.芝 マイル
2017/08/27,3歳以上500万下,1700,ダ,500万,9.1勝,5.砂 マイル
2017/08/26,2歳未勝利,1000,ダ,未勝利,o.未勝利,4.砂 短距離
2017/08/26,2歳未勝利,1500,芝,未勝利,o.未勝利,1.芝 短距離
2017/08/26,3歳未勝利,1700,ダ,未勝利,o.未勝利,5.砂 マイル
2017/08/26,3歳未勝利,1500,芝,未勝利,o.未勝利,1.芝 短距離
2017/08/26,2歳新馬,1700,ダ,新馬,o.未勝利,5.砂 マイル
2017/08/26,3歳未勝利,2000,芝,未勝利,o.未勝利,3.芝 中以遠
2017/08/26,3歳以上500万下,1200,芝,500万,9.1勝,1.芝 短距離
2017/08/26,3歳以上500万下,1000,ダ,500万,9.1勝,4.砂 短距離
2017/08/26,積丹特別(500万下),2600,芝,500万,9.1勝,3.芝 中以遠
2017/08/26,オールスターJ第1戦(1000万下),1200,芝,1000万,8.2勝,1.芝 短距離
2017/08/26,オールスターJ第2戦(1600万下),2000,芝,1600万,7.3勝,3.芝 中以遠
2017/08/26,ニセコ特別(500万下),1700,ダ,500万,9.1勝,5.砂 マイル
2017/08/26,2歳未勝利,1800,芝,未勝利,o.未勝利,2.芝 マイル
2017/08/26,3歳未勝利,1200,芝,未勝利,o.未勝利,1.芝 短距離
2017/08/26,3歳未勝利,1800,ダ,未勝利,o.未勝利,5.砂 マイル
2017/08/26,障害3歳以上未勝利,2850,障,未勝利,o.未勝利,7.障害
2017/08/26,2歳新馬,1600,芝,新馬,o.未勝利,2.芝 マイル
2017/08/26,3歳未勝利,1800,芝,未勝利,o.未勝利,2.芝 マイル
2017/08/26,3歳以上500万下,1800,ダ,500万,9.1勝,5.砂 マイル
2017/08/26,新潟ジャンプS(J.G3),3250,障,G3,3.G3,7.障害
2017/08/26,瀬波温泉特別(1000万下),1800,ダ,1000万,8.2勝,5.砂 マイル
2017/08/26,稲妻S(1600万下),1000,芝,1600万,7.3勝,1.芝 短距離
2017/08/26,BSN賞(OP),1800,ダ,OP,6.OP,5.砂 マイル
2017/08/26,3歳以上500万下,1200,芝,500万,9.1勝,1.芝 短距離
2017/08/26,2歳未勝利,1200,芝,未勝利,o.未勝利,1.芝 短距離
2017/08/26,2歳未勝利,1800,芝,未勝利,o.未勝利,2.芝 マイル
2017/08/26,3歳未勝利,2600,芝,未勝利,o.未勝利,3.芝 中以遠
2017/08/26,3歳未勝利,1000,ダ,未勝利,o.未勝利,4.砂 短距離
2017/08/26,2歳新馬,1200,芝,新馬,o.未勝利,1.芝 短距離
2017/08/26,3歳未勝利,1700,ダ,未勝利,o.未勝利,5.砂 マイル
2017/08/26,3歳未勝利,2000,芝,未勝利,o.未勝利,3.芝 中以遠
2017/08/26,3歳以上500万下,1700,ダ,500万,9.1勝,5.砂 マイル
2017/08/26,ひまわり賞(OP),1200,芝,OP,6.OP,1.芝 短距離
2017/08/26,西海賞(1000万下),2000,芝,1000万,8.2勝,3.芝 中以遠
2017/08/26,釜山S(1600万下),1700,ダ,1600万,7.3勝,5.砂 マイル
2017/08/26,3歳以上500万下,1200,芝,500万,9.1勝,1.芝 短距離
2017/08/20,2歳未勝利,1500,芝,未勝利,o.未勝利,1.芝 短距離
2017/08/20,3歳未勝利,2400,ダ,未勝利,o.未勝利,6.砂 中以遠
2017/08/20,3歳未勝利,1700,ダ,未勝利,o.未勝利,5.砂 マイル
2017/08/20,3歳未勝利,1200,芝,未勝利,o.未勝利,1.芝 短距離
2017/08/20,2歳新馬,1800,芝,新馬,o.未勝利,2.芝 マイル
2017/08/20,3歳以上500万下,1000,ダ,500万,9.1勝,4.砂 短距離
2017/08/20,3歳以上500万下,1700,ダ,500万,9.1勝,5.砂 マイル
2017/08/20,3歳以上500万下,2000,芝,500万,9.1勝,3.芝 中以遠
2017/08/20,クローバー賞(OP),1500,芝,OP,6.OP,1.芝 短距離
2017/08/20,おおぞら特別(1000万下),1000,ダ,1000万,8.2勝,4.砂 短距離
2017/08/20,札幌記念(G2),2000,芝,G2,2.G2,3.芝 中以遠
2017/08/20,小樽特別(500万下),1200,芝,500万,9.1勝,1.芝 短距離
2017/08/20,2歳未勝利,1400,芝,未勝利,o.未勝利,1.芝 短距離
2017/08/20,3歳未勝利,1200,ダ,未勝利,o.未勝利,4.砂 短距離
2017/08/20,3歳未勝利,1800,ダ,未勝利,o.未勝利,5.砂 マイル
2017/08/20,障害3歳以上未勝利,2850,障,未勝利,o.未勝利,7.障害
2017/08/20,2歳新馬,1600,芝,新馬,o.未勝利,2.芝 マイル
2017/08/20,3歳未勝利,2400,芝,未勝利,o.未勝利,3.芝 中以遠
2017/08/20,3歳以上500万下,1800,ダ,500万,9.1勝,5.砂 マイル
2017/08/20,3歳以上500万下,1800,芝,500万,9.1勝,2.芝 マイル
