開催日,レース名,距離,地肌,クラス,通時
1995/10/01,障害4歳以上400万下,3170,障,400万,9.1勝
1995/10/01,4歳以上500万下,1800,ダ,500万,9.1勝
1995/10/01,4歳以上500万下,1400,ダ,500万,9.1勝
1995/10/01,4歳以上900万下,1200,ダ,900万,8.2勝
1995/10/01,樟葉特別(500万下),2400,芝,500万,9.1勝
1995/10/01,夕月特別(900万下),2000,芝,900万,8.2勝
1995/10/01,セントウルS(G3),1400,芝,G3,3.G3
1995/10/01,4歳以上900万下,1200,ダ,900万,8.2勝
1995/09/30,3歳未勝利,1200,芝,未勝利,o.未勝利
1995/09/30,4歳未勝利,1700,ダ,未勝利,o.未勝利
1995/09/30,4歳未勝利,1700,ダ,未勝利,o.未勝利
1995/09/30,4歳未勝利,1200,ダ,未勝利,o.未勝利
1995/09/30,4歳未勝利,1200,芝,未勝利,o.未勝利
1995/09/30,4歳未勝利,1200,芝,未勝利,o.未勝利
1995/09/30,4歳未勝利,1400,芝,未勝利,o.未勝利
1995/09/30,常葉S(OP),2000,芝,OP,6.OP
1995/09/30,4歳未勝利,1600,芝,未勝利,o.未勝利
1995/09/30,火打山特別(500万下),1200,ダ,500万,9.1勝
1995/09/30,赤倉特別(500万下),2000,芝,500万,9.1勝
1995/09/30,4歳未勝利,2200,芝,未勝利,o.未勝利
1995/09/30,3歳未勝利,1600,芝,未勝利,o.未勝利
1995/09/30,4歳未勝利,1200,ダ,未勝利,o.未勝利
1995/09/30,4歳未勝利,1800,芝,未勝利,o.未勝利
1995/09/30,4歳未勝利,1600,芝,未勝利,o.未勝利
1995/09/30,障害4歳以上未勝利,2700,障,未勝利,o.未勝利
1995/09/30,4歳未勝利,1600,芝,未勝利,o.未勝利
1995/09/30,3歳新馬,1600,芝,新馬,o.未勝利
1995/09/30,3歳新馬,1200,ダ,新馬,o.未勝利
1995/09/30,九十九里特別(900万下),2500,芝,900万,8.2勝
1995/09/30,鹿島灘特別(500万下),1800,ダ,500万,9.1勝
1995/09/30,オータムスプリントS(OP),1200,芝,OP,6.OP
1995/09/30,4歳以上500万下,2000,芝,500万,9.1勝
1995/09/30,3歳未勝利,1200,ダ,未勝利,o.未勝利
1995/09/30,4歳未勝利,1800,ダ,未勝利,o.未勝利
1995/09/30,4歳未勝利,1400,ダ,未勝利,o.未勝利
1995/09/30,4歳未勝利,1400,ダ,未勝利,o.未勝利
1995/09/30,3歳新馬,1200,ダ,新馬,o.未勝利
1995/09/30,3歳新馬,1400,芝,新馬,o.未勝利
1995/09/30,4歳以上500万下,1800,ダ,500万,9.1勝
1995/09/30,4歳以上500万下,1800,ダ,500万,9.1勝
1995/09/30,ききょうS(OP),1200,芝,OP,6.OP
1995/09/30,新涼特別(900万下),1800,ダ,900万,8.2勝
1995/09/30,ムーンライトH(1500万下),2200,芝,1500万,7.3勝
1995/09/30,4歳以上500万下,1200,ダ,500万,9.1勝
1995/09/24,4歳未勝利,1700,ダ,未勝利,o.未勝利
1995/09/24,4歳未勝利,1700,ダ,未勝利,o.未勝利
1995/09/24,4歳未勝利,1000,ダ,未勝利,o.未勝利
1995/09/24,4歳未勝利,1000,ダ,未勝利,o.未勝利
1995/09/24,3歳新馬,1200,芝,新馬,o.未勝利
1995/09/24,4歳以上500万下,1700,ダ,500万,9.1勝
1995/09/24,4歳以上500万下,1000,ダ,500万,9.1勝
1995/09/24,3歳OP,1800,芝,OP,6.OP
1995/09/24,檜山特別(500万下),2000,芝,500万,9.1勝
1995/09/24,八雲特別(900万下),1800,芝,900万,8.2勝
1995/09/24,函館3歳S(G3),1200,芝,G3,3.G3
1995/09/24,4歳以上500万下,1700,ダ,500万,9.1勝
1995/09/24,3歳未勝利,1200,芝,未勝利,o.未勝利
1995/09/24,4歳未勝利,1800,ダ,未勝利,o.未勝利
1995/09/24,4歳未勝利,1200,ダ,未勝利,o.未勝利
1995/09/24,4歳未勝利,1200,ダ,未勝利,o.未勝利
1995/09/24,障害4歳以上OP,3200,障,OP,6.OP
1995/09/24,4歳未勝利,2000,芝,未勝利,o.未勝利
1995/09/24,3歳新馬,1200,芝,新馬,o.未勝利
1995/09/24,4歳以上500万下,1600,芝,500万,9.1勝
1995/09/24,印旛沼特別(500万下),1800,芝,500万,9.1勝
1995/09/24,上総特別(900万下),1200,芝,900万,8.2勝
1995/09/24,セントライト記念(G2),2200,芝,G2,2.G2
1995/09/24,4歳以上500万下,1200,ダ,500万,9.1勝
1995/09/24,3歳未勝利,1200,ダ,未勝利,o.未勝利
1995/09/24,4歳未勝利,1200,ダ,未勝利,o.未勝利
1995/09/24,4歳未勝利,1400,ダ,未勝利,o.未勝利
1995/09/24,4歳未勝利,1600,芝,未勝利,o.未勝利
1995/09/24,4歳未勝利,1600,芝,未勝利,o.未勝利
1995/09/24,3歳新馬,1200,芝,新馬,o.未勝利
1995/09/24,4歳以上500万下,1800,ダ,500万,9.1勝
1995/09/24,4歳以上500万下,1400,ダ,500万,9.1勝
1995/09/24,秋分特別(900万下),2400,芝,900万,8.2勝
1995/09/24,乙訓特別(900万下),1600,芝,900万,8.2勝
1995/09/24,涼秋S(1500万下),1200,ダ,1500万,7.3勝
1995/09/24,4歳以上500万下,1200,ダ,500万,9.1勝
1995/09/23,4歳未勝利,1700,ダ,未勝利,o.未勝利
1995/09/23,4歳未勝利,1700,ダ,未勝利,o.未勝利
1995/09/23,4歳未勝利,1000,ダ,未勝利,o.未勝利
1995/09/23,3歳未勝利,1200,芝,未勝利,o.未勝利
1995/09/23,3歳新馬,1000,ダ,新馬,o.未勝利
1995/09/23,4歳以上500万下,1000,ダ,500万,9.1勝
1995/09/23,4歳以上500万下,1700,ダ,500万,9.1勝
1995/09/23,4歳以上500万下,1000,ダ,500万,9.1勝
1995/09/23,洞爺湖特別(500万下),1200,芝,500万,9.1勝
1995/09/23,噴火湾特別(900万下),1700,ダ,900万,8.2勝
1995/09/23,STV杯(900万下),2000,芝,900万,8.2勝
1995/09/23,4歳以上500万下,1700,ダ,500万,9.1勝
1995/09/23,3歳未勝利,1200,ダ,未勝利,o.未勝利
1995/09/23,4歳未勝利,1800,芝,未勝利,o.未勝利
1995/09/23,4歳未勝利,1800,ダ,未勝利,o.未勝利
1995/09/23,4歳未勝利,1200,芝,未勝利,o.未勝利
1995/09/23,4歳未勝利,1200,芝,未勝利,o.未勝利
1995/09/23,3歳新馬,1600,芝,新馬,o.未勝利
1995/09/23,4歳以上500万下,1200,芝,500万,9.1勝
1995/09/23,4歳以上500万下,2200,芝,500万,9.1勝
1995/09/23,芙蓉S(OP),1600,芝,OP,6.OP
1995/09/23,犬吠埼特別(900万下),1800,芝,900万,8.2勝
1995/09/23,セプテンバーS(1500万下),1800,芝,1500万,7.3勝
1995/09/23,4歳以上500万下,1800,ダ,500万,9.1勝
1995/09/23,3歳未勝利,1600,芝,未勝利,o.未勝利
1995/09/23,3歳未勝利,1600,芝,未勝利,o.未勝利
1995/09/23,4歳未勝利,1800,ダ,未勝利,o.未勝利
1995/09/23,4歳未勝利,1400,ダ,未勝利,o.未勝利
1995/09/23,障害4歳以上未勝利,2910,障,未勝利,o.未勝利
1995/09/23,4歳未勝利,1200,ダ,未勝利,o.未勝利
1995/09/23,3歳新馬,1400,ダ,新馬,o.未勝利
1995/09/23,4歳以上500万下,1800,ダ,500万,9.1勝
1995/09/23,深草特別(500万下),1200,芝,500万,9.1勝
1995/09/23,河原町特別(900万下),1400,ダ,900万,8.2勝
1995/09/23,サファイヤS(G3),2000,芝,G3,3.G3
1995/09/23,4歳以上500万下,1400,ダ,500万,9.1勝
1995/09/18,4歳未勝利,1800,ダ,未勝利,o.未勝利
1995/09/18,4歳未勝利,1200,芝,未勝利,o.未勝利
1995/09/18,4歳未勝利,1200,芝,未勝利,o.未勝利
1995/09/18,4歳未勝利,1800,芝,未勝利,o.未勝利
1995/09/18,障害4歳以上未勝利,2700,障,未勝利,o.未勝利
1995/09/18,3歳新馬,1200,ダ,新馬,o.未勝利
1995/09/18,3歳新馬,1200,芝,新馬,o.未勝利
1995/09/18,4歳以上500万下,1600,芝,500万,9.1勝
1995/09/18,佐倉特別(500万下),2500,芝,500万,9.1勝
1995/09/18,江戸川特別(900万下),1800,ダ,900万,8.2勝
1995/09/18,産経賞オールカマー(G2),2200,芝,G2,2.G2
1995/09/18,4歳以上500万下,1800,ダ,500万,9.1勝
1995/09/17,3歳未勝利,1800,芝,未勝利,o.未勝利
1995/09/17,3歳未勝利,1800,芝,未勝利,o.未勝利
1995/09/17,4歳未勝利,1700,ダ,未勝利,o.未勝利
1995/09/17,4歳未勝利,1000,ダ,未勝利,o.未勝利
1995/09/17,4歳未勝利,1700,ダ,未勝利,o.未勝利
1995/09/17,4歳以上500万下,1700,ダ,500万,9.1勝
1995/09/17,4歳以上500万下,1000,ダ,500万,9.1勝
1995/09/17,十和田湖特別(500万下),1800,芝,500万,9.1勝
1995/09/17,タマツバキ記念(G),2000,芝,(G),4.(G)
1995/09/17,道新スポーツ杯(900万下),1200,芝,900万,8.2勝
1995/09/17,4歳以上500万下,1700,ダ,500万,9.1勝
1995/09/17,3歳未勝利,1400,ダ,未勝利,o.未勝利
1995/09/17,4歳未勝利,1800,ダ,未勝利,o.未勝利
1995/09/17,4歳未勝利,1200,ダ,未勝利,o.未勝利
1995/09/17,4歳未勝利,1200,ダ,未勝利,o.未勝利
1995/09/17,3歳新馬,1200,ダ,新馬,o.未勝利
1995/09/17,3歳新馬,1400,芝,新馬,o.未勝利
1995/09/17,4歳以上500万下,1800,ダ,500万,9.1勝
1995/09/17,4歳以上500万下,1400,ダ,500万,9.1勝
1995/09/17,円山特別(500万下),2000,芝,500万,9.1勝
1995/09/17,桃山特別(900万下),1200,芝,900万,8.2勝
1995/09/17,神戸新聞杯(G2),2000,芝,G2,2.G2
1995/09/17,4歳以上900万下,1800,ダ,900万,8.2勝
1995/09/16,3歳未勝利,1000,ダ,未勝利,o.未勝利
1995/09/16,4歳未勝利,1700,ダ,未勝利,o.未勝利
1995/09/16,4歳未勝利,1000,ダ,未勝利,o.未勝利
1995/09/16,4歳未勝利,1700,ダ,未勝利,o.未勝利
1995/09/16,4歳未勝利,1000,ダ,未勝利,o.未勝利
1995/09/16,3歳新馬,1000,芝,新馬,o.未勝利
1995/09/16,4歳以上500万下,1700,ダ,500万,9.1勝
1995/09/16,木古内特別(500万下),1000,ダ,500万,9.1勝
1995/09/16,横津岳特別(500万下),2600,芝,500万,9.1勝
1995/09/16,HTB杯(900万下),1800,芝,900万,8.2勝
1995/09/16,4歳以上500万下,1700,ダ,500万,9.1勝
1995/09/16,3歳未勝利,1200,芝,未勝利,o.未勝利
1995/09/16,4歳未勝利,1200,ダ,未勝利,o.未勝利
1995/09/16,4歳未勝利,1600,芝,未勝利,o.未勝利
1995/09/16,4歳未勝利,1600,芝,未勝利,o.未勝利
1995/09/16,3歳新馬,1600,芝,新馬,o.未勝利
1995/09/16,3歳新馬,1200,芝,新馬,o.未勝利
1995/09/16,4歳以上500万下,1800,芝,500万,9.1勝
1995/09/16,4歳以上500万下,1200,芝,500万,9.1勝
1995/09/16,習志野特別(900万下),2000,芝,900万,8.2勝
1995/09/16,浦安特別(900万下),1600,芝,900万,8.2勝
1995/09/16,初風S(1500万下),1800,ダ,1500万,7.3勝
1995/09/16,4歳以上500万下,1200,ダ,500万,9.1勝
1995/09/16,4歳未勝利,1800,ダ,未勝利,o.未勝利
1995/09/16,4歳未勝利,1400,ダ,未勝利,o.未勝利
1995/09/16,3歳新馬,1400,ダ,新馬,o.未勝利
1995/09/16,3歳新馬,1200,芝,新馬,o.未勝利
1995/09/16,4歳未勝利,1400,ダ,未勝利,o.未勝利
1995/09/16,4歳以上500万下,1800,ダ,500万,9.1勝
1995/09/16,野路菊S(OP),1600,芝,OP,6.OP
1995/09/16,4歳以上500万下,1200,ダ,500万,9.1勝
1995/09/16,4歳以上500万下,1800,ダ,500万,9.1勝
1995/09/16,京都障害S(秋)(G),3170,障,(G),4.(G)
1995/09/16,都大路S(1500万下),1600,芝,1500万,7.3勝
1995/09/16,4歳以上900万下,1800,芝,900万,8.2勝
1995/09/10,4歳未勝利,1000,ダ,未勝利,o.未勝利
1995/09/10,4歳未勝利,1700,ダ,未勝利,o.未勝利
1995/09/10,4歳未勝利,1000,ダ,未勝利,o.未勝利
1995/09/10,4歳未勝利,1700,ダ,未勝利,o.未勝利
1995/09/10,3歳未勝利,1200,芝,未勝利,o.未勝利
1995/09/10,3歳新馬,1000,芝,新馬,o.未勝利
1995/09/10,4歳以上500万下,1000,ダ,500万,9.1勝
1995/09/10,4歳以上500万下,1700,ダ,500万,9.1勝
1995/09/10,恵山特別(500万下),1700,ダ,500万,9.1勝
1995/09/10,みなみ北海道S(900万下),2600,芝,900万,8.2勝
1995/09/10,UHB杯(OP),1800,芝,OP,6.OP
1995/09/10,4歳以上500万下,1000,ダ,500万,9.1勝
1995/09/10,4歳未勝利,1200,ダ,未勝利,o.未勝利
1995/09/10,4歳未勝利,2000,芝,未勝利,o.未勝利
1995/09/10,4歳未勝利,1600,芝,未勝利,o.未勝利
1995/09/10,4歳未勝利,1600,芝,未勝利,o.未勝利
1995/09/10,障害4歳以上400万下,3200,障,400万,9.1勝
1995/09/10,3歳新馬,1200,芝,新馬,o.未勝利
1995/09/10,3歳新馬,1600,芝,新馬,o.未勝利
1995/09/10,4歳以上500万下,1800,芝,500万,9.1勝
1995/09/10,富里特別(500万下),2000,芝,500万,9.1勝
1995/09/10,利根川特別(900万下),1200,ダ,900万,8.2勝
1995/09/10,京王杯オータムH(G3),1600,芝,G3,3.G3
1995/09/10,4歳以上500万下,1200,ダ,500万,9.1勝
1995/09/10,3歳未勝利,1200,芝,未勝利,o.未勝利
1995/09/10,4歳未勝利,1800,ダ,未勝利,o.未勝利
1995/09/10,4歳未勝利,1400,芝,未勝利,o.未勝利
1995/09/10,3歳新馬,1400,ダ,新馬,o.未勝利
1995/09/10,4歳未勝利,1400,芝,未勝利,o.未勝利
1995/09/10,3歳新馬,1200,芝,新馬,o.未勝利
1995/09/10,4歳以上500万下,1800,ダ,500万,9.1勝
1995/09/10,4歳以上500万下,1400,ダ,500万,9.1勝
1995/09/10,スカイブルーS(1500万下),1800,ダ,1500万,7.3勝
1995/09/10,五条坂特別(900万下),1200,ダ,900万,8.2勝
1995/09/10,朝日チャレンジC(G3),2000,芝,G3,3.G3
1995/09/10,4歳以上500万下,1200,ダ,500万,9.1勝
1995/09/09,3歳未勝利,1000,ダ,未勝利,o.未勝利
1995/09/09,4歳未勝利,1000,ダ,未勝利,o.未勝利
1995/09/09,4歳未勝利,1700,ダ,未勝利,o.未勝利
1995/09/09,4歳未勝利,1000,ダ,未勝利,o.未勝利
1995/09/09,4歳未勝利,1000,ダ,未勝利,o.未勝利
1995/09/09,3歳新馬,1200,芝,新馬,o.未勝利
1995/09/09,4歳以上500万下,1000,ダ,500万,9.1勝
1995/09/09,湯浜特別(500万下),1200,芝,500万,9.1勝
1995/09/09,長万部特別(900万下),1700,ダ,900万,8.2勝
1995/09/09,漁火特別(900万下),1800,芝,900万,8.2勝
1995/09/09,4歳以上500万下,1700,ダ,500万,9.1勝
1995/09/09,3歳未勝利,1600,芝,未勝利,o.未勝利
1995/09/09,4歳未勝利,1800,ダ,未勝利,o.未勝利
1995/09/09,4歳未勝利,1800,芝,未勝利,o.未勝利
1995/09/09,4歳未勝利,1200,芝,未勝利,o.未勝利
1995/09/09,4歳未勝利,1200,芝,未勝利,o.未勝利
1995/09/09,3歳新馬,1200,ダ,新馬,o.未勝利
1995/09/09,3歳新馬,1200,芝,新馬,o.未勝利
1995/09/09,4歳以上500万下,2200,芝,500万,9.1勝
1995/09/09,葛飾特別(500万下),1200,芝,500万,9.1勝
1995/09/09,袖ケ浦特別(900万下),2000,芝,900万,8.2勝
1995/09/09,ながつきS(1500万下),2000,芝,1500万,7.3勝
1995/09/09,4歳以上500万下,1800,ダ,500万,9.1勝
1995/09/09,4歳未勝利,1200,ダ,未勝利,o.未勝利
1995/09/09,4歳未勝利,1200,ダ,未勝利,o.未勝利
1995/09/09,4歳未勝利,1800,ダ,未勝利,o.未勝利
1995/09/09,3歳新馬,1200,ダ,新馬,o.未勝利
1995/09/09,障害4歳以上未勝利,2910,障,未勝利,o.未勝利
1995/09/09,3歳新馬,1600,芝,新馬,o.未勝利
1995/09/09,4歳以上500万下,1200,ダ,500万,9.1勝
1995/09/09,4歳以上500万下,1800,ダ,500万,9.1勝
1995/09/09,聖護院特別(500万下),1800,芝,500万,9.1勝
1995/09/09,野分特別(900万下),2200,芝,900万,8.2勝
1995/09/09,ギャラクシーS(OP),1400,ダ,OP,6.OP
1995/09/09,4歳以上900万下,1800,ダ,900万,8.2勝
1995/09/03,4歳未勝利,1700,ダ,未勝利,o.未勝利
1995/09/03,4歳未勝利,1700,ダ,未勝利,o.未勝利
1995/09/03,4歳未勝利,1000,ダ,未勝利,o.未勝利
1995/09/03,3歳新馬,1000,ダ,新馬,o.未勝利
1995/09/03,3歳新馬,1200,芝,新馬,o.未勝利
1995/09/03,4歳以上500万下,1700,ダ,500万,9.1勝
1995/09/03,4歳以上500万下,1700,ダ,500万,9.1勝
1995/09/03,4歳以上500万下,1000,ダ,500万,9.1勝
1995/09/03,大沼S(900万下),2000,芝,900万,8.2勝
1995/09/03,コスモス賞(OP),1800,芝,OP,6.OP
1995/09/03,青函S(OP),1200,芝,OP,6.OP
1995/09/03,4歳以上500万下,1700,ダ,500万,9.1勝
1995/09/03,4歳未勝利,1700,ダ,未勝利,o.未勝利
1995/09/03,4歳未勝利,1200,芝,未勝利,o.未勝利
1995/09/03,4歳未勝利,1000,ダ,未勝利,o.未勝利
1995/09/03,3歳新馬,1200,芝,新馬,o.未勝利
1995/09/03,障害4歳以上未勝利,2800,障,未勝利,o.未勝利
1995/09/03,3歳新馬,1200,芝,新馬,o.未勝利
1995/09/03,4歳未勝利,1800,芝,未勝利,o.未勝利
1995/09/03,4歳以上500万下,1200,ダ,500万,9.1勝
1995/09/03,三国特別(500万下),1600,芝,500万,9.1勝
1995/09/03,佐渡S(900万下),2000,芝,900万,8.2勝
1995/09/03,新潟3歳S(G3),1200,芝,G3,3.G3
1995/09/03,4歳以上500万下,1800,芝,500万,9.1勝
1995/09/03,3歳未勝利,1000,ダ,未勝利,o.未勝利
1995/09/03,4歳未勝利,1000,ダ,未勝利,o.未勝利
1995/09/03,4歳未勝利,1200,芝,未勝利,o.未勝利
1995/09/03,4歳未勝利,2000,芝,未勝利,o.未勝利
1995/09/03,3歳新馬,1200,芝,新馬,o.未勝利
1995/09/03,4歳未勝利,1200,芝,未勝利,o.未勝利
1995/09/03,4歳以上500万下,1800,芝,500万,9.1勝
1995/09/03,4歳以上500万下,2000,芝,500万,9.1勝
1995/09/03,九重特別(500万下),1200,芝,500万,9.1勝
1995/09/03,日南特別(900万下),2000,芝,900万,8.2勝
1995/09/03,小倉3歳S(G3),1200,芝,G3,3.G3
1995/09/03,4歳以上500万下,1700,ダ,500万,9.1勝
1995/09/02,4歳以上OP,1700,ダ,OP,6.OP
1995/09/02,3歳未勝利,1000,芝,未勝利,o.未勝利
1995/09/02,4歳未勝利,1700,ダ,未勝利,o.未勝利
1995/09/02,4歳未勝利,1700,ダ,未勝利,o.未勝利
1995/09/02,4歳未勝利,1700,ダ,未勝利,o.未勝利
1995/09/02,4歳未勝利,1000,ダ,未勝利,o.未勝利
1995/09/02,3歳新馬,1800,芝,新馬,o.未勝利
1995/09/02,渡島特別(500万下),1700,ダ,500万,9.1勝
1995/09/02,仁山特別(500万下),1800,芝,500万,9.1勝
1995/09/02,臥牛山特別(900万下),1200,芝,900万,8.2勝
1995/09/02,4歳以上500万下,1000,ダ,500万,9.1勝
1995/09/02,4歳未勝利,1700,ダ,未勝利,o.未勝利
1995/09/02,4歳未勝利,1700,ダ,未勝利,o.未勝利
1995/09/02,3歳未勝利,1000,芝,未勝利,o.未勝利
1995/09/02,4歳未勝利,1000,芝,未勝利,o.未勝利
1995/09/02,4歳未勝利,1600,芝,未勝利,o.未勝利
1995/09/02,3歳新馬,1000,ダ,新馬,o.未勝利
1995/09/02,4歳未勝利,2200,芝,未勝利,o.未勝利
1995/09/02,4歳以上500万下,1400,芝,500万,9.1勝
1995/09/02,八海山特別(500万下),1700,ダ,500万,9.1勝
1995/09/02,羽黒山特別(500万下),2000,芝,500万,9.1勝
1995/09/02,新潟日報賞(1500万下),1600,芝,1500万,7.3勝
1995/09/02,4歳以上500万下,1200,芝,500万,9.1勝
1995/09/02,3歳未勝利,1200,芝,未勝利,o.未勝利
1995/09/02,4歳未勝利,1000,ダ,未勝利,o.未勝利
1995/09/02,4歳未勝利,1700,ダ,未勝利,o.未勝利
1995/09/02,4歳未勝利,1800,芝,未勝利,o.未勝利
1995/09/02,障害4歳以上400万下,2950,障,400万,9.1勝
1995/09/02,3歳新馬,1000,芝,新馬,o.未勝利
1995/09/02,4歳未勝利,1800,芝,未勝利,o.未勝利
1995/09/02,4歳以上500万下,1000,ダ,500万,9.1勝
1995/09/02,青島特別(500万下),1800,芝,500万,9.1勝
1995/09/02,耶馬渓特別(900万下),1200,芝,900万,8.2勝
1995/09/02,博多S(1500万下),2000,芝,1500万,7.3勝
1995/09/02,4歳以上500万下,1700,芝,500万,9.1勝
1995/08/27,4歳未勝利,1700,ダ,未勝利,o.未勝利
1995/08/27,4歳未勝利,1000,ダ,未勝利,o.未勝利
1995/08/27,4歳未勝利,1700,ダ,未勝利,o.未勝利
1995/08/27,3歳新馬,1000,ダ,新馬,o.未勝利
1995/08/27,3歳新馬,1200,芝,新馬,o.未勝利
1995/08/27,3歳新馬,1200,芝,新馬,o.未勝利
1995/08/27,4歳以上500万下,1700,ダ,500万,9.1勝
1995/08/27,4歳以上500万下,1000,ダ,500万,9.1勝
1995/08/27,奥尻特別(500万下),2000,芝,500万,9.1勝
1995/08/27,竜飛崎特別(900万下),1700,ダ,900万,8.2勝
1995/08/27,津軽海峡特別(900万下),1200,芝,900万,8.2勝
1995/08/27,4歳以上500万下,1700,ダ,500万,9.1勝
1995/08/27,4歳未勝利,1200,ダ,未勝利,o.未勝利
1995/08/27,4歳未勝利,1700,ダ,未勝利,o.未勝利
1995/08/27,4歳未勝利,1600,芝,未勝利,o.未勝利
1995/08/27,4歳未勝利,1600,芝,未勝利,o.未勝利
1995/08/27,4歳未勝利,2000,芝,未勝利,o.未勝利
1995/08/27,3歳新馬,1000,芝,新馬,o.未勝利
1995/08/27,4歳以上500万下,1000,芝,500万,9.1勝
1995/08/27,4歳以上500万下,1200,芝,500万,9.1勝
1995/08/27,春日山特別(500万下),1800,芝,500万,9.1勝
1995/08/27,苗場特別(900万下),1200,芝,900万,8.2勝
1995/08/27,新潟記念(G3),2000,芝,G3,3.G3
1995/08/27,中ノ岳特別(500万下),1200,ダ,500万,9.1勝
1995/08/27,3歳未勝利,1200,芝,未勝利,o.未勝利
1995/08/27,4歳未勝利,1000,ダ,未勝利,o.未勝利
1995/08/27,4歳未勝利,1700,ダ,未勝利,o.未勝利
1995/08/27,4歳未勝利,1700,芝,未勝利,o.未勝利
1995/08/27,障害4歳以上未勝利,2950,障,未勝利,o.未勝利
1995/08/27,4歳未勝利,1700,芝,未勝利,o.未勝利
1995/08/27,4歳未勝利,1000,芝,未勝利,o.未勝利
1995/08/27,4歳以上500万下,1800,芝,500万,9.1勝
1995/08/27,高千穂特別(500万下),2000,芝,500万,9.1勝
1995/08/27,桜島特別(900万下),1700,ダ,900万,8.2勝
1995/08/27,小倉日経OP(OP),1700,芝,OP,6.OP
1995/08/27,4歳以上500万下,1200,芝,500万,9.1勝
1995/08/26,3歳未勝利,1200,芝,未勝利,o.未勝利
1995/08/26,4歳未勝利,1700,ダ,未勝利,o.未勝利
1995/08/26,4歳未勝利,1000,ダ,未勝利,o.未勝利
1995/08/26,4歳未勝利,1700,ダ,未勝利,o.未勝利
1995/08/26,4歳未勝利,1000,ダ,未勝利,o.未勝利
1995/08/26,4歳未勝利,1000,ダ,未勝利,o.未勝利
1995/08/26,3歳新馬,1000,芝,新馬,o.未勝利
1995/08/26,4歳以上500万下,1700,ダ,500万,9.1勝
1995/08/26,下北半島特別(500万下),1200,芝,500万,9.1勝
1995/08/26,五稜郭特別(900万下),2000,芝,900万,8.2勝
1995/08/26,シーサイドOP(OP),1700,ダ,OP,6.OP
1995/08/26,4歳以上500万下,1000,ダ,500万,9.1勝
1995/08/26,4歳未勝利,1200,ダ,未勝利,o.未勝利
1995/08/26,4歳未勝利,1200,ダ,未勝利,o.未勝利
1995/08/26,4歳未勝利,1700,ダ,未勝利,o.未勝利
1995/08/26,4歳未勝利,1200,芝,未勝利,o.未勝利
1995/08/26,4歳未勝利,1400,芝,未勝利,o.未勝利
1995/08/26,4歳未勝利,1400,芝,未勝利,o.未勝利
1995/08/26,4歳未勝利,1800,芝,未勝利,o.未勝利
1995/08/26,4歳以上500万下,1700,ダ,500万,9.1勝
1995/08/26,4歳以上500万下,1600,芝,500万,9.1勝
1995/08/26,飯豊特別(500万下),1400,芝,500万,9.1勝
1995/08/26,豊栄特別(900万下),1800,芝,900万,8.2勝
1995/08/26,4歳以上500万下,2000,芝,500万,9.1勝
1995/08/26,3歳未勝利,1000,芝,未勝利,o.未勝利
1995/08/26,4歳未勝利,1700,ダ,未勝利,o.未勝利
1995/08/26,4歳未勝利,1200,芝,未勝利,o.未勝利
1995/08/26,3歳新馬,1200,芝,新馬,o.未勝利
1995/08/26,4歳未勝利,2000,芝,未勝利,o.未勝利
1995/08/26,4歳未勝利,1200,芝,未勝利,o.未勝利
1995/08/26,4歳以上500万下,1000,ダ,500万,9.1勝
1995/08/26,4歳以上500万下,1700,芝,500万,9.1勝
1995/08/26,ひまわり賞(OP),1200,芝,OP,6.OP
1995/08/26,唐津特別(500万下),1700,ダ,500万,9.1勝
1995/08/26,読売杯西海賞(900万下),1800,芝,900万,8.2勝
1995/08/26,4歳以上500万下,1000,芝,500万,9.1勝
1995/08/20,4歳未勝利,1700,ダ,未勝利,o.未勝利
1995/08/20,3歳未勝利,1000,ダ,未勝利,o.未勝利
1995/08/20,4歳未勝利,1000,ダ,未勝利,o.未勝利
1995/08/20,4歳未勝利,1700,ダ,未勝利,o.未勝利
1995/08/20,4歳以上500万下,1000,ダ,500万,9.1勝
1995/08/20,4歳以上500万下,1700,ダ,500万,9.1勝
1995/08/20,クローバー賞(OP),1200,芝,OP,6.OP
1995/08/20,4歳以上900万下,1700,ダ,900万,8.2勝
1995/08/20,4歳以上900万下,1700,ダ,900万,8.2勝
1995/08/20,北洋特別(500万下),1800,芝,500万,9.1勝
1995/08/20,函館記念(G3),2000,芝,G3,3.G3
1995/08/20,松前特別(900万下),2600,芝,900万,8.2勝
1995/08/20,4歳未勝利,1700,ダ,未勝利,o.未勝利
1995/08/20,4歳未勝利,1700,ダ,未勝利,o.未勝利
1995/08/20,3歳未勝利,1200,芝,未勝利,o.未勝利
1995/08/20,4歳未勝利,2200,芝,未勝利,o.未勝利
1995/08/20,4歳未勝利,1600,芝,未勝利,o.未勝利
1995/08/20,4歳以上500万下,1000,ダ,500万,9.1勝
1995/08/20,3歳新馬,1200,芝,新馬,o.未勝利
1995/08/20,4歳以上500万下,1400,芝,500万,9.1勝
1995/08/20,石打特別(500万下),1600,芝,500万,9.1勝
1995/08/20,日本海S(900万下),2200,芝,900万,8.2勝
1995/08/20,関越S(OP),1700,ダ,OP,6.OP
1995/08/20,4歳以上500万下,1800,芝,500万,9.1勝
1995/08/20,3歳未勝利,1200,芝,未勝利,o.未勝利
1995/08/20,4歳未勝利,1000,ダ,未勝利,o.未勝利
1995/08/20,4歳未勝利,1000,ダ,未勝利,o.未勝利
