開催日,レース名,距離,地肌,クラス,通時
1994/07/10,4歳未勝利,2000,芝,未勝利,o.未勝利
1994/07/10,4歳未勝利,2000,芝,未勝利,o.未勝利
1994/07/10,4歳500万下,1200,芝,500万,9.1勝
1994/07/10,べにばな賞(500万下),1800,芝,500万,9.1勝
1994/07/10,彦星賞(900万下),1700,ダ,900万,8.2勝
1994/07/10,さくらんぼS(900万下),2000,芝,900万,8.2勝
1994/07/10,七夕賞(G3),2000,芝,G3,3.G3
1994/07/10,4歳以上500万下,1800,芝,500万,9.1勝
1994/07/10,4歳未勝利,1000,ダ,未勝利,o.未勝利
1994/07/10,4歳未勝利,1000,ダ,未勝利,o.未勝利
1994/07/10,4歳未勝利,2000,芝,未勝利,o.未勝利
1994/07/10,4歳未勝利,1700,ダ,未勝利,o.未勝利
1994/07/10,障害4歳以上400万下,2800,障,400万,9.1勝
1994/07/10,4歳500万下,1000,ダ,500万,9.1勝
1994/07/10,4歳以上900万下,1200,芝,900万,8.2勝
1994/07/10,サルビア賞(500万下),1200,芝,500万,9.1勝
1994/07/10,やまゆりS(900万下),1800,芝,900万,8.2勝
1994/07/10,三河特別(900万下),1700,ダ,900万,8.2勝
1994/07/10,高松宮杯(G2),2000,芝,G2,2.G2
1994/07/10,4歳以上500万下,1700,ダ,500万,9.1勝
1994/07/09,4歳以上OP,1700,ダ,OP,6.OP
1994/07/09,4歳未勝利,1000,ダ,未勝利,o.未勝利
1994/07/09,4歳未勝利,1000,ダ,未勝利,o.未勝利
1994/07/09,4歳未勝利,1700,ダ,未勝利,o.未勝利
1994/07/09,3歳新馬,1000,芝,新馬,o.未勝利
1994/07/09,3歳新馬,1200,芝,新馬,o.未勝利
1994/07/09,4歳以上500万下,1700,ダ,500万,9.1勝
1994/07/09,4歳以上500万下,1000,ダ,500万,9.1勝
1994/07/09,礼文特別(500万下),1800,芝,500万,9.1勝
1994/07/09,室蘭特別(900万下),1000,ダ,900万,8.2勝
1994/07/09,ポプラS(900万下),2000,芝,900万,8.2勝
1994/07/09,4歳以上500万下,1700,ダ,500万,9.1勝
1994/07/09,3歳未勝利,1000,芝,未勝利,o.未勝利
1994/07/09,4歳未勝利,1000,芝,未勝利,o.未勝利
1994/07/09,4歳未勝利,1700,ダ,未勝利,o.未勝利
1994/07/09,4歳未勝利,1700,ダ,未勝利,o.未勝利
1994/07/09,障害4歳以上未勝利,2750,障,未勝利,o.未勝利
1994/07/09,4歳未勝利,1800,芝,未勝利,o.未勝利
1994/07/09,4歳500万下,1700,ダ,500万,9.1勝
1994/07/09,4歳以上500万下,1700,ダ,500万,9.1勝
1994/07/09,織姫賞(900万下),2000,芝,900万,8.2勝
1994/07/09,ほおずき賞(500万下),2000,芝,500万,9.1勝
1994/07/09,安達太良S(1500万下),1800,芝,1500万,7.3勝
1994/07/09,4歳以上500万下,1200,芝,500万,9.1勝
1994/07/09,3歳未勝利,1000,ダ,未勝利,o.未勝利
1994/07/09,4歳未勝利,1700,ダ,未勝利,o.未勝利
1994/07/09,4歳未勝利,1200,芝,未勝利,o.未勝利
1994/07/09,4歳未勝利,1600,ダ,未勝利,o.未勝利
1994/07/09,4歳未勝利,1200,芝,未勝利,o.未勝利
1994/07/09,4歳未勝利,1700,芝,未勝利,o.未勝利
1994/07/09,4歳500万下,1700,ダ,500万,9.1勝
1994/07/09,4歳以上500万下,1000,ダ,500万,9.1勝
1994/07/09,すいれん賞(500万下),2000,芝,500万,9.1勝
1994/07/09,穂高特別(900万下),1800,芝,900万,8.2勝
1994/07/09,ジュライS(1500万下),1200,芝,1500万,7.3勝
1994/07/09,4歳以上500万下,2000,芝,500万,9.1勝
1994/07/03,4歳未勝利,1000,ダ,未勝利,o.未勝利
1994/07/03,4歳未勝利,1700,ダ,未勝利,o.未勝利
1994/07/03,4歳未勝利,1000,ダ,未勝利,o.未勝利
1994/07/03,4歳未勝利,1700,ダ,未勝利,o.未勝利
1994/07/03,3歳新馬,1000,芝,新馬,o.未勝利
1994/07/03,4歳以上500万下,1000,ダ,500万,9.1勝
1994/07/03,4歳以上500万下,1700,ダ,500万,9.1勝
1994/07/03,4歳以上500万下,1700,ダ,500万,9.1勝
1994/07/03,まりも特別(500万下),1000,芝,500万,9.1勝
1994/07/03,羊蹄山特別(900万下),1700,ダ,900万,8.2勝
1994/07/03,札幌記念(G3),2000,芝,G3,3.G3
1994/07/03,4歳以上500万下,1800,芝,500万,9.1勝
1994/07/03,4歳未勝利,1800,芝,未勝利,o.未勝利
1994/07/03,4歳未勝利,1200,芝,未勝利,o.未勝利
1994/07/03,4歳未勝利,1200,芝,未勝利,o.未勝利
1994/07/03,4歳未勝利,1700,ダ,未勝利,o.未勝利
1994/07/03,障害4歳以上OP,2750,障,OP,6.OP
1994/07/03,4歳未勝利,2000,芝,未勝利,o.未勝利
1994/07/03,4歳500万下,1000,ダ,500万,9.1勝
1994/07/03,4歳以上500万下,1700,ダ,500万,9.1勝
1994/07/03,尾瀬特別(900万下),1200,芝,900万,8.2勝
1994/07/03,あさがお賞(500万下),1700,芝,500万,9.1勝
1994/07/03,ラジオたんぱ賞(G3),1800,芝,G3,3.G3
1994/07/03,4歳以上500万下,2000,芝,500万,9.1勝
1994/07/03,3歳未勝利,1200,芝,未勝利,o.未勝利
1994/07/03,4歳未勝利,1200,芝,未勝利,o.未勝利
1994/07/03,4歳未勝利,1200,芝,未勝利,o.未勝利
1994/07/03,4歳未勝利,1700,ダ,未勝利,o.未勝利
1994/07/03,障害4歳以上未勝利,2800,障,未勝利,o.未勝利
1994/07/03,4歳未勝利,1800,芝,未勝利,o.未勝利
1994/07/03,4歳500万下,1600,ダ,500万,9.1勝
1994/07/03,4歳以上500万下,1200,芝,500万,9.1勝
1994/07/03,なでしこ賞(500万下),1800,芝,500万,9.1勝
1994/07/03,浜名湖特別(900万下),2000,芝,900万,8.2勝
1994/07/03,東海S(OP),1700,ダ,OP,6.OP
1994/07/03,4歳以上900万下,1600,ダ,900万,8.2勝
1994/07/02,4歳未勝利,1000,ダ,未勝利,o.未勝利
1994/07/02,4歳未勝利,1700,ダ,未勝利,o.未勝利
1994/07/02,4歳未勝利,1000,ダ,未勝利,o.未勝利
1994/07/02,4歳未勝利,1700,ダ,未勝利,o.未勝利
1994/07/02,4歳未勝利,1700,ダ,未勝利,o.未勝利
1994/07/02,3歳新馬,1000,ダ,新馬,o.未勝利
1994/07/02,3歳新馬,1200,芝,新馬,o.未勝利
1994/07/02,4歳以上500万下,1000,ダ,500万,9.1勝
1994/07/02,苫小牧特別(500万下),1700,ダ,500万,9.1勝
1994/07/02,積丹特別(500万下),2000,芝,500万,9.1勝
1994/07/02,HBC杯(900万下),1800,芝,900万,8.2勝
1994/07/02,4歳以上500万下,1000,ダ,500万,9.1勝
1994/07/02,3歳未勝利,1200,芝,未勝利,o.未勝利
1994/07/02,4歳未勝利,1000,ダ,未勝利,o.未勝利
1994/07/02,4歳未勝利,1700,芝,未勝利,o.未勝利
1994/07/02,4歳未勝利,1700,芝,未勝利,o.未勝利
1994/07/02,4歳未勝利,1700,ダ,未勝利,o.未勝利
1994/07/02,4歳未勝利,1000,芝,未勝利,o.未勝利
1994/07/02,4歳500万下,1800,芝,500万,9.1勝
1994/07/02,4歳以上500万下,1000,ダ,500万,9.1勝
1994/07/02,ローズマリー賞(500万下),1200,芝,500万,9.1勝
1994/07/02,信夫山特別(900万下),2600,芝,900万,8.2勝
1994/07/02,TUF杯(1500万下),1200,芝,1500万,7.3勝
1994/07/02,4歳以上500万下,1800,芝,500万,9.1勝
1994/07/02,3歳未勝利,1000,ダ,未勝利,o.未勝利
1994/07/02,4歳未勝利,2000,芝,未勝利,o.未勝利
1994/07/02,4歳未勝利,1700,ダ,未勝利,o.未勝利
1994/07/02,4歳未勝利,2000,芝,未勝利,o.未勝利
1994/07/02,4歳未勝利,1000,ダ,未勝利,o.未勝利
1994/07/02,4歳500万下,1700,芝,500万,9.1勝
1994/07/02,4歳以上500万下,1600,ダ,500万,9.1勝
1994/07/02,4歳以上900万下,1000,ダ,900万,8.2勝
1994/07/02,えのき賞(500万下),1200,芝,500万,9.1勝
1994/07/02,関ケ原S(1500万下),1800,芝,1500万,7.3勝
1994/07/02,中日スポーツ賞4歳S(G3),1800,芝,G3,3.G3
1994/07/02,4歳以上500万下,2500,芝,500万,9.1勝
1994/06/26,4歳未勝利,1700,ダ,未勝利,o.未勝利
1994/06/26,4歳未勝利,1700,ダ,未勝利,o.未勝利
1994/06/26,4歳未勝利,1000,ダ,未勝利,o.未勝利
1994/06/26,4歳未勝利,1000,ダ,未勝利,o.未勝利
1994/06/26,3歳新馬,1000,芝,新馬,o.未勝利
1994/06/26,4歳以上500万下,1700,ダ,500万,9.1勝
1994/06/26,4歳以上500万下,1000,ダ,500万,9.1勝
1994/06/26,道新スポーツ賞(900万下),2600,芝,900万,8.2勝
1994/06/26,小樽特別(500万下),1200,芝,500万,9.1勝
1994/06/26,白樺賞(OP),1000,芝,OP,6.OP
1994/06/26,4歳以上500万下,1700,ダ,500万,9.1勝
1994/06/26,3歳未勝利,1000,芝,未勝利,o.未勝利
1994/06/26,4歳未勝利,1700,ダ,未勝利,o.未勝利
1994/06/26,4歳未勝利,1800,芝,未勝利,o.未勝利
1994/06/26,4歳未勝利,1200,芝,未勝利,o.未勝利
1994/06/26,4歳500万下,1700,芝,500万,9.1勝
1994/06/26,4歳未勝利,1200,芝,未勝利,o.未勝利
1994/06/26,4歳未勝利,2000,芝,未勝利,o.未勝利
1994/06/26,4歳以上500万下,1000,ダ,500万,9.1勝
1994/06/26,しゃくなげS(900万下),1700,芝,900万,8.2勝
1994/06/26,猪苗代特別(900万下),1700,ダ,900万,8.2勝
1994/06/26,吾妻小富士OP(OP),1800,芝,OP,6.OP
1994/06/26,4歳以上500万下,2000,芝,500万,9.1勝
1994/06/26,4歳未勝利,1600,ダ,未勝利,o.未勝利
1994/06/26,4歳未勝利,1000,芝,未勝利,o.未勝利
1994/06/26,4歳未勝利,1000,芝,未勝利,o.未勝利
1994/06/26,4歳未勝利,1700,ダ,未勝利,o.未勝利
1994/06/26,障害4歳以上OP,2800,障,OP,6.OP
1994/06/26,4歳未勝利,2000,芝,未勝利,o.未勝利
1994/06/26,4歳500万下,1700,ダ,500万,9.1勝
1994/06/26,4歳以上500万下,1000,ダ,500万,9.1勝
1994/06/26,ぶっぽうそう特別(500万下),2000,芝,500万,9.1勝
1994/06/26,桶狭間S(1500万下),2500,芝,1500万,7.3勝
1994/06/26,CBC賞(G2),1200,芝,G2,2.G2
1994/06/26,4歳以上900万下,1700,芝,900万,8.2勝
1994/06/25,4歳未勝利,1000,ダ,未勝利,o.未勝利
1994/06/25,4歳未勝利,1700,ダ,未勝利,o.未勝利
1994/06/25,4歳以上OP,1000,ダ,OP,6.OP
1994/06/25,4歳未勝利,1700,ダ,未勝利,o.未勝利
1994/06/25,4歳未勝利,1000,ダ,未勝利,o.未勝利
1994/06/25,4歳未勝利,1700,ダ,未勝利,o.未勝利
1994/06/25,4歳以上500万下,1700,ダ,500万,9.1勝
1994/06/25,4歳以上500万下,1500,芝,500万,9.1勝
1994/06/25,羊ケ丘特別(500万下),1000,ダ,500万,9.1勝
1994/06/25,十勝岳特別(500万下),1800,芝,500万,9.1勝
1994/06/25,藻岩山特別(900万下),1200,芝,900万,8.2勝
1994/06/25,4歳以上500万下,1500,芝,500万,9.1勝
1994/06/25,3歳未勝利,1200,芝,未勝利,o.未勝利
1994/06/25,4歳未勝利,1700,芝,未勝利,o.未勝利
1994/06/25,4歳未勝利,1800,芝,未勝利,o.未勝利
1994/06/25,4歳未勝利,1000,ダ,未勝利,o.未勝利
1994/06/25,障害4歳以上未勝利,2750,障,未勝利,o.未勝利
1994/06/25,4歳500万下,1700,ダ,500万,9.1勝
1994/06/25,4歳未勝利,1800,芝,未勝利,o.未勝利
1994/06/25,4歳未勝利,1000,芝,未勝利,o.未勝利
1994/06/25,アマリリス賞(500万下),2000,芝,500万,9.1勝
1994/06/25,松島特別(900万下),1800,芝,900万,8.2勝
1994/06/25,阿武隈S(1500万下),1700,ダ,1500万,7.3勝
1994/06/25,4歳以上500万下,1200,芝,500万,9.1勝
1994/06/25,3歳未勝利,1000,ダ,未勝利,o.未勝利
1994/06/25,4歳未勝利,1700,ダ,未勝利,o.未勝利
1994/06/25,4歳未勝利,1700,芝,未勝利,o.未勝利
1994/06/25,4歳未勝利,1000,ダ,未勝利,o.未勝利
1994/06/25,障害4歳以上未勝利,2800,障,未勝利,o.未勝利
1994/06/25,4歳未勝利,1700,芝,未勝利,o.未勝利
1994/06/25,4歳500万下,1000,芝,500万,9.1勝
1994/06/25,4歳以上500万下,1800,芝,500万,9.1勝
1994/06/25,ゆうすげS(900万下),1200,芝,900万,8.2勝
1994/06/25,木曽川特別(900万下),2500,芝,900万,8.2勝
1994/06/25,テレビ愛知OP(OP),2000,芝,OP,6.OP
1994/06/25,4歳以上900万下,1700,ダ,900万,8.2勝
1994/06/19,4歳未勝利,1700,ダ,未勝利,o.未勝利
1994/06/19,4歳未勝利,1000,ダ,未勝利,o.未勝利
1994/06/19,4歳未勝利,1700,ダ,未勝利,o.未勝利
1994/06/19,3歳新馬,1000,ダ,新馬,o.未勝利
1994/06/19,3歳新馬,1200,芝,新馬,o.未勝利
1994/06/19,4歳以上500万下,2600,芝,500万,9.1勝
1994/06/19,4歳以上500万下,1700,ダ,500万,9.1勝
1994/06/19,恵庭岳特別(500万下),2000,芝,500万,9.1勝
1994/06/19,大倉山特別(900万下),1500,芝,900万,8.2勝
1994/06/19,エルムS(1500万下),1700,ダ,1500万,7.3勝
1994/06/19,4歳以上500万下,1000,ダ,500万,9.1勝
1994/06/19,4歳未勝利,1200,芝,未勝利,o.未勝利
1994/06/19,4歳未勝利,1200,芝,未勝利,o.未勝利
1994/06/19,4歳未勝利,1800,芝,未勝利,o.未勝利
1994/06/19,4歳未勝利,1700,ダ,未勝利,o.未勝利
1994/06/19,障害4歳以上未勝利,2750,障,未勝利,o.未勝利
1994/06/19,4歳未勝利,1700,ダ,未勝利,o.未勝利
1994/06/19,4歳未勝利,1700,芝,未勝利,o.未勝利
1994/06/19,4歳以上500万下,1700,ダ,500万,9.1勝
1994/06/19,グラジオラス賞(500万下),1800,芝,500万,9.1勝
1994/06/19,白河特別(900万下),1200,芝,900万,8.2勝
1994/06/19,福島テレビ杯(1500万下),2000,芝,1500万,7.3勝
1994/06/19,4歳以上500万下,1800,芝,500万,9.1勝
1994/06/19,3歳未勝利,1000,芝,未勝利,o.未勝利
1994/06/19,4歳未勝利,1600,ダ,未勝利,o.未勝利
1994/06/19,4歳未勝利,1800,芝,未勝利,o.未勝利
1994/06/19,4歳未勝利,1700,ダ,未勝利,o.未勝利
1994/06/19,4歳500万下,2000,芝,500万,9.1勝
1994/06/19,4歳未勝利,1200,芝,未勝利,o.未勝利
1994/06/19,4歳未勝利,1200,芝,未勝利,o.未勝利
1994/06/19,4歳500万下,1000,ダ,500万,9.1勝
1994/06/19,ロイヤル香港JCT(900万下),2000,芝,900万,8.2勝
1994/06/19,フィリピンT(900万下),1200,芝,900万,8.2勝
1994/06/19,東海テレビ杯金鯱賞(G3),1800,芝,G3,3.G3
1994/06/19,4歳以上500万下,1600,ダ,500万,9.1勝
1994/06/18,4歳以上OP,1500,芝,OP,6.OP
1994/06/18,4歳未勝利,1000,ダ,未勝利,o.未勝利
1994/06/18,4歳未勝利,1700,ダ,未勝利,o.未勝利
1994/06/18,4歳未勝利,1700,ダ,未勝利,o.未勝利
1994/06/18,4歳未勝利,1000,ダ,未勝利,o.未勝利
1994/06/18,4歳未勝利,1700,ダ,未勝利,o.未勝利
1994/06/18,3歳新馬,1000,芝,新馬,o.未勝利
1994/06/18,4歳以上500万下,1700,ダ,500万,9.1勝
1994/06/18,千歳特別(500万下),1700,ダ,500万,9.1勝
1994/06/18,手稲山特別(500万下),1500,芝,500万,9.1勝
1994/06/18,HTB賞(900万下),1800,芝,900万,8.2勝
1994/06/18,4歳以上500万下,1000,ダ,500万,9.1勝
1994/06/18,3歳未勝利,1000,芝,未勝利,o.未勝利
1994/06/18,4歳未勝利,1000,芝,未勝利,o.未勝利
1994/06/18,4歳未勝利,1000,芝,未勝利,o.未勝利
1994/06/18,4歳未勝利,1700,ダ,未勝利,o.未勝利
1994/06/18,障害4歳以上400万下,2750,障,400万,9.1勝
1994/06/18,4歳未勝利,1000,ダ,未勝利,o.未勝利
1994/06/18,4歳未勝利,2000,芝,未勝利,o.未勝利
1994/06/18,4歳以上500万下,2600,芝,500万,9.1勝
1994/06/18,アベリア賞(500万下),1700,ダ,500万,9.1勝
1994/06/18,クレマチス賞(500万下),1200,芝,500万,9.1勝
1994/06/18,栗子特別(900万下),2000,芝,900万,8.2勝
1994/06/18,4歳以上500万下,1200,芝,500万,9.1勝
1994/06/18,3歳未勝利,1000,ダ,未勝利,o.未勝利
1994/06/18,4歳未勝利,1000,ダ,未勝利,o.未勝利
1994/06/18,4歳未勝利,1000,ダ,未勝利,o.未勝利
1994/06/18,4歳未勝利,1700,ダ,未勝利,o.未勝利
1994/06/18,障害4歳以上未勝利,2800,障,未勝利,o.未勝利
1994/06/18,4歳未勝利,2000,芝,未勝利,o.未勝利
1994/06/18,4歳500万下,1200,芝,500万,9.1勝
1994/06/18,4歳以上500万下,1700,ダ,500万,9.1勝
1994/06/18,マカオJCT(500万下),1800,芝,500万,9.1勝
1994/06/18,インディアT(900万下),2000,芝,900万,8.2勝
1994/06/18,マラヤンRAT(1500万下),1700,ダ,1500万,7.3勝
1994/06/18,4歳以上500万下,1200,芝,500万,9.1勝
1994/06/12,4歳未勝利,1700,ダ,未勝利,o.未勝利
1994/06/12,4歳未勝利,1700,ダ,未勝利,o.未勝利
1994/06/12,4歳未勝利,1700,ダ,未勝利,o.未勝利
1994/06/12,4歳未勝利,1000,ダ,未勝利,o.未勝利
1994/06/12,3歳新馬,1000,ダ,新馬,o.未勝利
1994/06/12,3歳新馬,1000,芝,新馬,o.未勝利
1994/06/12,4歳以上500万下,1700,ダ,500万,9.1勝
1994/06/12,支笏湖特別(900万下),2000,芝,900万,8.2勝
1994/06/12,4歳以上500万下,1000,ダ,500万,9.1勝
1994/06/12,石狩特別(500万下),1200,芝,500万,9.1勝
1994/06/12,札幌日経OP(OP),1800,芝,OP,6.OP
1994/06/12,4歳以上500万下,1700,ダ,500万,9.1勝
1994/06/12,4歳未勝利,1400,芝,未勝利,o.未勝利
1994/06/12,4歳未勝利,1600,ダ,未勝利,o.未勝利
1994/06/12,4歳未勝利,1800,芝,未勝利,o.未勝利
1994/06/12,4歳未勝利,1800,芝,未勝利,o.未勝利
1994/06/12,障害4歳以上未勝利,3100,障,未勝利,o.未勝利
1994/06/12,4歳未勝利,1600,芝,未勝利,o.未勝利
1994/06/12,4歳500万下,1600,芝,500万,9.1勝
1994/06/12,4歳以上500万下,1400,ダ,500万,9.1勝
1994/06/12,くちなし賞(500万下),2400,芝,500万,9.1勝
1994/06/12,日吉特別(900万下),1600,ダ,900万,8.2勝
1994/06/12,フリーウェイS(1500万下),1400,芝,1500万,7.3勝
1994/06/12,4歳以上900万下,1800,芝,900万,8.2勝
1994/06/12,4歳未勝利,1400,ダ,未勝利,o.未勝利
1994/06/12,4歳未勝利,1800,ダ,未勝利,o.未勝利
1994/06/12,4歳未勝利,1200,ダ,未勝利,o.未勝利
1994/06/12,4歳未勝利,2200,芝,未勝利,o.未勝利
1994/06/12,4歳500万下,1200,ダ,500万,9.1勝
1994/06/12,胡蝶蘭賞(500万下),2000,芝,500万,9.1勝
1994/06/12,菩提樹S(OP),1200,芝,OP,6.OP
1994/06/12,水無月S(1500万下),1600,芝,1500万,7.3勝
1994/06/12,鷹取特別(900万下),1200,ダ,900万,8.2勝
1994/06/12,宝塚記念(G1),2200,芝,G1,1.G1
1994/06/12,4歳以上500万下,1800,ダ,500万,9.1勝
1994/06/11,4歳以上OP,1700,ダ,OP,6.OP
1994/06/11,4歳未勝利,1700,ダ,未勝利,o.未勝利
1994/06/11,4歳未勝利,1700,ダ,未勝利,o.未勝利
1994/06/11,4歳未勝利,1000,ダ,未勝利,o.未勝利
1994/06/11,4歳未勝利,1000,ダ,未勝利,o.未勝利
1994/06/11,3歳新馬,1200,芝,新馬,o.未勝利
1994/06/11,3歳新馬,1000,芝,新馬,o.未勝利
1994/06/11,4歳以上500万下,1000,ダ,500万,9.1勝
1994/06/11,北斗賞(900万下),1700,ダ,900万,8.2勝
1994/06/11,ニセコ特別(500万下),1800,芝,500万,9.1勝
1994/06/11,TVh賞(900万下),1200,芝,900万,8.2勝
1994/06/11,4歳以上500万下,1700,ダ,500万,9.1勝
1994/06/11,4歳未勝利,1200,ダ,未勝利,o.未勝利
1994/06/11,4歳未勝利,1600,ダ,未勝利,o.未勝利
1994/06/11,4歳未勝利,2000,芝,未勝利,o.未勝利
1994/06/11,4歳未勝利,1400,芝,未勝利,o.未勝利
1994/06/11,4歳500万下,2000,芝,500万,9.1勝
1994/06/11,4歳未勝利,1400,芝,未勝利,o.未勝利
1994/06/11,4歳500万下,1600,ダ,500万,9.1勝
1994/06/11,4歳以上500万下,1800,芝,500万,9.1勝
1994/06/11,ジューンS(1500万下),2400,芝,1500万,7.3勝
1994/06/11,エーデルワイスS(900万下),1600,芝,900万,8.2勝
1994/06/11,エプソムC(G3),1800,芝,G3,3.G3
1994/06/11,4歳以上900万下,1600,芝,900万,8.2勝
1994/06/11,4歳未勝利,1800,ダ,未勝利,o.未勝利
1994/06/11,4歳未勝利,1800,ダ,未勝利,o.未勝利
1994/06/11,4歳未勝利,1200,ダ,未勝利,o.未勝利
1994/06/11,4歳500万下,1800,ダ,500万,9.1勝
1994/06/11,障害4歳以上400万下,3000,障,400万,9.1勝
1994/06/11,4歳未勝利,1400,芝,未勝利,o.未勝利
1994/06/11,4歳以上900万下,1800,ダ,900万,8.2勝
1994/06/11,4歳未勝利,1400,芝,未勝利,o.未勝利
1994/06/11,あじさい賞(500万下),1400,芝,500万,9.1勝
1994/06/11,生田特別(900万下),2500,芝,900万,8.2勝
1994/06/11,グリーンS(1500万下),2000,芝,1500万,7.3勝
1994/06/11,4歳以上500万下,1200,ダ,500万,9.1勝
1994/06/05,4歳未勝利,1400,ダ,未勝利,o.未勝利
1994/06/05,4歳未勝利,1400,ダ,未勝利,o.未勝利
1994/06/05,4歳未勝利,1800,芝,未勝利,o.未勝利
1994/06/05,4歳未勝利,1400,芝,未勝利,o.未勝利
1994/06/05,障害4歳以上OP,3300,障,OP,6.OP
1994/06/05,4歳500万下,1600,芝,500万,9.1勝
1994/06/05,4歳500万下,1200,ダ,500万,9.1勝
1994/06/05,4歳以上500万下,2000,芝,500万,9.1勝
1994/06/05,石和特別(900万下),1400,芝,900万,8.2勝
1994/06/05,麦秋S(1500万下),1200,ダ,1500万,7.3勝
1994/06/05,NZT4歳S(G2),1600,芝,G2,2.G2
1994/06/05,4歳以上900万下,1400,ダ,900万,8.2勝
1994/06/05,4歳未勝利,1800,ダ,未勝利,o.未勝利
1994/06/05,4歳未勝利,1400,ダ,未勝利,o.未勝利
1994/06/05,4歳未勝利,1200,ダ,未勝利,o.未勝利
1994/06/05,4歳未勝利,1200,ダ,未勝利,o.未勝利
1994/06/05,4歳500万下,1800,ダ,500万,9.1勝
1994/06/05,4歳500万下,1200,ダ,500万,9.1勝
1994/06/05,4歳以上900万下,2000,芝,900万,8.2勝
1994/06/05,4歳以上500万下,1800,ダ,500万,9.1勝
1994/06/05,白藤S(900万下),1600,芝,900万,8.2勝
1994/06/05,灘S(1500万下),2500,芝,1500万,7.3勝
1994/06/05,阪急杯(G3),1400,芝,G3,3.G3
1994/06/05,4歳以上900万下,1200,ダ,900万,8.2勝
1994/06/04,4歳未勝利,1600,ダ,未勝利,o.未勝利
1994/06/04,4歳未勝利,2000,芝,未勝利,o.未勝利
1994/06/04,4歳未勝利,1800,芝,未勝利,o.未勝利
1994/06/04,4歳未勝利,1600,芝,未勝利,o.未勝利
1994/06/04,障害4歳以上未勝利,3100,障,未勝利,o.未勝利
1994/06/04,4歳未勝利,1600,芝,未勝利,o.未勝利
1994/06/04,4歳500万下,1400,芝,500万,9.1勝
1994/06/04,4歳以上500万下,1600,芝,500万,9.1勝
1994/06/04,ロベリア賞(500万下),1800,芝,500万,9.1勝
1994/06/04,秋川特別(900万下),2000,芝,900万,8.2勝
1994/06/04,パラダイスS(OP),1400,芝,OP,6.OP
1994/06/04,4歳以上500万下,1600,ダ,500万,9.1勝
1994/06/04,4歳未勝利,1800,ダ,未勝利,o.未勝利
1994/06/04,4歳未勝利,1200,ダ,未勝利,o.未勝利
1994/06/04,4歳未勝利,1800,ダ,未勝利,o.未勝利
1994/06/04,4歳未勝利,2200,芝,未勝利,o.未勝利
1994/06/04,障害4歳以上未勝利,3000,障,未勝利,o.未勝利
1994/06/04,4歳未勝利,2200,芝,未勝利,o.未勝利
1994/06/04,4歳以上900万下,1800,ダ,900万,8.2勝
1994/06/04,4歳500万下,1600,芝,500万,9.1勝
1994/06/04,かきつばた賞(500万下),2500,芝,500万,9.1勝
1994/06/04,小野特別(900万下),1400,芝,900万,8.2勝
1994/06/04,安芸S(1500万下),1400,ダ,1500万,7.3勝
1994/06/04,4歳以上500万下,1200,ダ,500万,9.1勝
1994/05/29,4歳未勝利,1600,ダ,未勝利,o.未勝利
1994/05/29,4歳未勝利,1200,ダ,未勝利,o.未勝利
1994/05/29,4歳500万下,1600,ダ,500万,9.1勝
1994/05/29,4歳500万下,1800,芝,500万,9.1勝
1994/05/29,駒草賞(900万下),2000,芝,900万,8.2勝
1994/05/29,青嵐賞(900万下),2400,芝,900万,8.2勝
1994/05/29,富嶽賞(900万下),1600,芝,900万,8.2勝
1994/05/29,むらさき賞(1500万下),1800,芝,1500万,7.3勝
1994/05/29,東京優駿(G1),2400,芝,G1,1.G1
1994/05/29,4歳以上500万下,1800,芝,500万,9.1勝
1994/05/29,4歳未勝利,1400,ダ,未勝利,o.未勝利
1994/05/29,4歳未勝利,1400,ダ,未勝利,o.未勝利
1994/05/29,4歳未勝利,1800,ダ,未勝利,o.未勝利
1994/05/29,4歳500万下,1800,ダ,500万,9.1勝
1994/05/29,障害4歳以上OP,3150,障,OP,6.OP
1994/05/29,4歳未勝利,1200,ダ,未勝利,o.未勝利
1994/05/29,4歳以上500万下,2500,芝,500万,9.1勝
1994/05/29,4歳以上500万下,1800,ダ,500万,9.1勝
1994/05/29,こでまり賞(500万下),1200,芝,500万,9.1勝
1994/05/29,加古川特別(900万下),1800,ダ,900万,8.2勝
1994/05/29,垂水S(1500万下),1400,芝,1500万,7.3勝
1994/05/29,4歳以上900万下,1200,芝,900万,8.2勝
1994/05/28,4歳未勝利,1400,ダ,未勝利,o.未勝利
1994/05/28,4歳未勝利,2100,ダ,未勝利,o.未勝利
1994/05/28,4歳未勝利,1600,ダ,未勝利,o.未勝利
1994/05/28,4歳未勝利,2000,芝,未勝利,o.未勝利
1994/05/28,障害4歳以上未勝利,3100,障,未勝利,o.未勝利
1994/05/28,4歳未勝利,1600,芝,未勝利,o.未勝利
1994/05/28,4歳未勝利,1600,芝,未勝利,o.未勝利
1994/05/28,4歳以上500万下,1400,芝,500万,9.1勝
1994/05/28,桐花賞(500万下),1400,芝,500万,9.1勝
1994/05/28,是政特別(900万下),1800,芝,900万,8.2勝
1994/05/28,メイS(OP),2400,芝,OP,6.OP
1994/05/28,4歳以上500万下,1400,ダ,500万,9.1勝
1994/05/28,4歳未勝利,1800,ダ,未勝利,o.未勝利
1994/05/28,4歳未勝利,1200,ダ,未勝利,o.未勝利
1994/05/28,4歳未勝利,1800,ダ,未勝利,o.未勝利
