開催日,レース名,距離,地肌,クラス,通時
2008/09/28,産経賞オールカマー(G2),2200,芝,G2,2.G2
2008/09/28,3歳以上500万下,2000,芝,500万,9.1勝
2008/09/28,2歳未勝利,1200,ダ,未勝利,o.未勝利
2008/09/28,2歳未勝利,1200,芝,未勝利,o.未勝利
2008/09/28,2歳新馬,1800,芝,新馬,o.未勝利
2008/09/28,2歳新馬,1400,ダ,新馬,o.未勝利
2008/09/28,3歳未勝利,1800,芝,未勝利,o.未勝利
2008/09/28,3歳以上500万下,2000,ダ,500万,9.1勝
2008/09/28,3歳以上500万下,1400,ダ,500万,9.1勝
2008/09/28,3歳以上500万下,2000,芝,500万,9.1勝
2008/09/28,ムーンライトH(1000万下),1600,芝,1000万,8.2勝
2008/09/28,神戸新聞杯(G2),2400,芝,G2,2.G2
2008/09/28,摩耶S(1600万下),1400,ダ,1600万,7.3勝
2008/09/28,3歳以上500万下,1200,ダ,500万,9.1勝
2008/09/27,2歳未勝利,1700,ダ,未勝利,o.未勝利
2008/09/27,2歳未勝利,1200,芝,未勝利,o.未勝利
2008/09/27,3歳未勝利,1000,ダ,未勝利,o.未勝利
2008/09/27,3歳未勝利,1700,ダ,未勝利,o.未勝利
2008/09/27,3歳未勝利,2000,芝,未勝利,o.未勝利
2008/09/27,3歳以上500万下,1000,ダ,500万,9.1勝
2008/09/27,3歳以上500万下,1700,ダ,500万,9.1勝
2008/09/27,3歳以上500万下,1800,芝,500万,9.1勝
2008/09/27,3歳以上500万下,1700,ダ,500万,9.1勝
2008/09/27,恵庭岳特別(500万下),2000,芝,500万,9.1勝
2008/09/27,TVh賞(1000万下),1200,芝,1000万,8.2勝
2008/09/27,十勝岳特別(500万下),1800,芝,500万,9.1勝
2008/09/27,2歳未勝利,1200,芝,未勝利,o.未勝利
2008/09/27,2歳未勝利,1600,芝,未勝利,o.未勝利
2008/09/27,3歳未勝利,1200,ダ,未勝利,o.未勝利
2008/09/27,3歳未勝利,1800,ダ,未勝利,o.未勝利
2008/09/27,障害3歳以上OP,3210,障,OP,6.OP
2008/09/27,2歳新馬,1600,芝,新馬,o.未勝利
2008/09/27,3歳以上500万下,1200,ダ,500万,9.1勝
2008/09/27,3歳以上500万下,1800,ダ,500万,9.1勝
2008/09/27,汐留特別(500万下),1600,芝,500万,9.1勝
2008/09/27,九十九里特別(1000万下),2500,芝,1000万,8.2勝
2008/09/27,ながつきS(1600万下),1800,ダ,1600万,7.3勝
2008/09/27,3歳以上500万下,2000,芝,500万,9.1勝
2008/09/27,2歳未勝利,1400,芝,未勝利,o.未勝利
2008/09/27,2歳未勝利,1600,芝,未勝利,o.未勝利
2008/09/27,障害3歳以上未勝利,2970,障,未勝利,o.未勝利
2008/09/27,2歳新馬,1200,芝,新馬,o.未勝利
2008/09/27,3歳未勝利,1400,ダ,未勝利,o.未勝利
2008/09/27,3歳以上500万下,1200,ダ,500万,9.1勝
2008/09/27,3歳以上500万下,1400,芝,500万,9.1勝
2008/09/27,3歳以上500万下,1800,芝,500万,9.1勝
2008/09/27,西脇特別(1000万下),1800,ダ,1000万,8.2勝
2008/09/27,エニフS(OP),1400,ダ,OP,6.OP
2008/09/27,夕月特別(1000万下),1800,芝,1000万,8.2勝
2008/09/27,3歳以上500万下,1800,ダ,500万,9.1勝
2008/09/21,3歳未勝利,1000,ダ,未勝利,o.未勝利
2008/09/21,2歳未勝利,1200,芝,未勝利,o.未勝利
2008/09/21,2歳未勝利,1800,芝,未勝利,o.未勝利
2008/09/21,3歳未勝利,1700,ダ,未勝利,o.未勝利
2008/09/21,2歳新馬,1800,芝,新馬,o.未勝利
2008/09/21,3歳未勝利,1700,ダ,未勝利,o.未勝利
2008/09/21,3歳以上500万下,1000,ダ,500万,9.1勝
2008/09/21,3歳以上500万下,2000,芝,500万,9.1勝
2008/09/21,3歳以上500万下,1700,ダ,500万,9.1勝
2008/09/21,礼文特別(500万下),1200,芝,500万,9.1勝
2008/09/21,おおぞら特別(1000万下),1800,芝,1000万,8.2勝
2008/09/21,サロマ湖特別(1000万下),1500,芝,1000万,8.2勝
2008/09/21,2歳未勝利,1800,ダ,未勝利,o.未勝利
2008/09/21,2歳未勝利,1600,芝,未勝利,o.未勝利
2008/09/21,3歳未勝利,1800,ダ,未勝利,o.未勝利
2008/09/21,2歳新馬,1200,芝,新馬,o.未勝利
2008/09/21,2歳新馬,1800,ダ,新馬,o.未勝利
2008/09/21,3歳以上500万下,1200,ダ,500万,9.1勝
2008/09/21,3歳以上500万下,1800,芝,500万,9.1勝
2008/09/21,3歳以上500万下,1800,ダ,500万,9.1勝
2008/09/21,上総特別(1000万下),1600,芝,1000万,8.2勝
2008/09/21,葛飾特別(1000万下),1200,ダ,1000万,8.2勝
2008/09/21,セントライト記念(G2),2200,芝,G2,2.G2
2008/09/21,3歳以上500万下,1200,芝,500万,9.1勝
2008/09/21,2歳未勝利,1800,ダ,未勝利,o.未勝利
2008/09/21,2歳未勝利,1800,芝,未勝利,o.未勝利
2008/09/21,障害3歳以上未勝利,2970,障,未勝利,o.未勝利
2008/09/21,2歳新馬,1600,芝,新馬,o.未勝利
2008/09/21,3歳未勝利,1200,ダ,未勝利,o.未勝利
2008/09/21,3歳以上500万下,1800,ダ,500万,9.1勝
2008/09/21,3歳以上500万下,2400,芝,500万,9.1勝
2008/09/21,3歳以上500万下,1200,ダ,500万,9.1勝
2008/09/21,仲秋特別(1000万下),1200,芝,1000万,8.2勝
2008/09/21,関西TVローズS(G2),1800,芝,G2,2.G2
2008/09/21,美作特別(1000万下),2000,芝,1000万,8.2勝
2008/09/21,3歳以上500万下,1800,ダ,500万,9.1勝
2008/09/20,3歳未勝利,1700,ダ,未勝利,o.未勝利
2008/09/20,2歳未勝利,1000,ダ,未勝利,o.未勝利
2008/09/20,2歳未勝利,1500,芝,未勝利,o.未勝利
2008/09/20,2歳500万下,1200,芝,500万,9.1勝
2008/09/20,2歳新馬,1200,芝,新馬,o.未勝利
2008/09/20,3歳未勝利,1700,ダ,未勝利,o.未勝利
2008/09/20,3歳未勝利,1800,芝,未勝利,o.未勝利
2008/09/20,3歳以上500万下,1000,ダ,500万,9.1勝
2008/09/20,3歳以上500万下,1700,ダ,500万,9.1勝
2008/09/20,積丹特別(500万下),2600,芝,500万,9.1勝
2008/09/20,オホーツクH(1000万下),1700,ダ,1000万,8.2勝
2008/09/20,手稲山特別(500万下),1500,芝,500万,9.1勝
2008/09/20,2歳未勝利,1200,芝,未勝利,o.未勝利
2008/09/20,2歳未勝利,1600,芝,未勝利,o.未勝利
2008/09/20,3歳未勝利,1800,ダ,未勝利,o.未勝利
2008/09/20,3歳未勝利,1200,ダ,未勝利,o.未勝利
2008/09/20,障害3歳以上未勝利,2880,障,未勝利,o.未勝利
2008/09/20,2歳新馬,1600,芝,新馬,o.未勝利
2008/09/20,3歳以上500万下,1800,ダ,500万,9.1勝
2008/09/20,3歳以上500万下,2500,芝,500万,9.1勝
2008/09/20,カンナS(OP),1200,芝,OP,6.OP
2008/09/20,松戸特別(1000万下),1800,ダ,1000万,8.2勝
2008/09/20,セプテンバーS(1600万下),1200,芝,1600万,7.3勝
2008/09/20,3歳以上500万下,1200,ダ,500万,9.1勝
2008/09/20,2歳未勝利,1400,芝,未勝利,o.未勝利
2008/09/20,3歳未勝利,1800,ダ,未勝利,o.未勝利
2008/09/20,2歳新馬,1800,ダ,新馬,o.未勝利
2008/09/20,2歳新馬,1400,芝,新馬,o.未勝利
2008/09/20,3歳未勝利,1800,ダ,未勝利,o.未勝利
2008/09/20,3歳以上500万下,1200,芝,500万,9.1勝
2008/09/20,3歳以上500万下,1800,芝,500万,9.1勝
2008/09/20,3歳以上500万下,1400,ダ,500万,9.1勝
2008/09/20,阪神ジャンプS(J.G3),3140,障,G3,3.G3
2008/09/20,西宮S(1600万下),1800,芝,1600万,7.3勝
2008/09/20,野路菊S(OP),1800,芝,OP,6.OP
2008/09/20,新涼特別(1000万下),1400,ダ,1000万,8.2勝
2008/09/15,2歳未勝利,1800,芝,未勝利,o.未勝利
2008/09/15,3歳未勝利,1700,ダ,未勝利,o.未勝利
2008/09/15,3歳未勝利,1700,ダ,未勝利,o.未勝利
2008/09/15,2歳500万下,1000,ダ,500万,9.1勝
2008/09/15,2歳新馬,1200,芝,新馬,o.未勝利
2008/09/15,3歳未勝利,2000,芝,未勝利,o.未勝利
2008/09/15,3歳以上500万下,1000,ダ,500万,9.1勝
2008/09/15,3歳以上500万下,1700,ダ,500万,9.1勝
2008/09/15,利尻特別(500万下),1800,芝,500万,9.1勝
2008/09/15,北斗賞(1000万下),1700,ダ,1000万,8.2勝
2008/09/15,UHB賞(1000万下),1200,芝,1000万,8.2勝
2008/09/15,3歳以上500万下,1500,芝,500万,9.1勝
2008/09/15,2歳未勝利,1600,芝,未勝利,o.未勝利
2008/09/15,3歳未勝利,1400,ダ,未勝利,o.未勝利
2008/09/15,2歳新馬,1400,芝,新馬,o.未勝利
2008/09/15,障害3歳以上未勝利,2970,障,未勝利,o.未勝利
2008/09/15,2歳新馬,1200,ダ,新馬,o.未勝利
2008/09/15,3歳以上500万下,1800,ダ,500万,9.1勝
2008/09/15,3歳以上500万下,1800,芝,500万,9.1勝
2008/09/15,3歳以上500万下,1400,芝,500万,9.1勝
2008/09/15,夙川特別(1000万下),1200,ダ,1000万,8.2勝
2008/09/15,朝日チャレンジC(G3),2000,芝,G3,3.G3
2008/09/15,鳥取特別(1000万下),2000,ダ,1000万,8.2勝
2008/09/15,3歳以上500万下,1600,芝,500万,9.1勝
2008/09/14,2歳未勝利,1200,芝,未勝利,o.未勝利
2008/09/14,2歳未勝利,1600,芝,未勝利,o.未勝利
2008/09/14,3歳未勝利,1800,ダ,未勝利,o.未勝利
2008/09/14,2歳新馬,1800,芝,新馬,o.未勝利
2008/09/14,2歳新馬,1200,ダ,新馬,o.未勝利
2008/09/14,3歳以上500万下,1800,ダ,500万,9.1勝
2008/09/14,3歳以上500万下,2000,芝,500万,9.1勝
2008/09/14,3歳以上500万下,1800,ダ,500万,9.1勝
2008/09/14,初風特別(1000万下),1200,芝,1000万,8.2勝
2008/09/14,レインボーS(1600万下),2000,芝,1600万,7.3勝
2008/09/14,京成杯オータムH(G3),1600,芝,G3,3.G3
2008/09/14,3歳以上500万下,1200,ダ,500万,9.1勝
2008/09/14,2歳未勝利,1400,ダ,未勝利,o.未勝利
2008/09/14,2歳未勝利,1400,芝,未勝利,o.未勝利
2008/09/14,3歳未勝利,1800,ダ,未勝利,o.未勝利
2008/09/14,3歳未勝利,1600,芝,未勝利,o.未勝利
2008/09/14,2歳新馬,1800,芝,新馬,o.未勝利
2008/09/14,3歳以上500万下,1400,ダ,500万,9.1勝
2008/09/14,3歳以上500万下,2000,芝,500万,9.1勝
2008/09/14,3歳以上500万下,1800,ダ,500万,9.1勝
2008/09/14,野分特別(1000万下),1800,芝,1000万,8.2勝
2008/09/14,セントウルS(G2),1200,芝,G2,2.G2
2008/09/14,オークランドRCT(1600万下),1800,ダ,1600万,7.3勝
2008/09/14,3歳以上500万下,1200,ダ,500万,9.1勝
2008/09/13,2歳未勝利,1200,芝,未勝利,o.未勝利
2008/09/13,3歳未勝利,1000,ダ,未勝利,o.未勝利
2008/09/13,3歳未勝利,1700,ダ,未勝利,o.未勝利
2008/09/13,3歳未勝利,1200,芝,未勝利,o.未勝利
2008/09/13,2歳新馬,1700,ダ,新馬,o.未勝利
2008/09/13,3歳以上500万下,2400,ダ,500万,9.1勝
2008/09/13,3歳以上500万下,1700,ダ,500万,9.1勝
2008/09/13,3歳以上500万下,2000,芝,500万,9.1勝
2008/09/13,コスモス賞(OP),1800,芝,OP,6.OP
2008/09/13,ライラック賞(1000万下),2000,芝,1000万,8.2勝
2008/09/13,エルムS(G3),1700,ダ,G3,3.G3
2008/09/13,3歳以上500万下,1200,芝,500万,9.1勝
2008/09/13,2歳未勝利,1200,ダ,未勝利,o.未勝利
2008/09/13,2歳未勝利,1800,芝,未勝利,o.未勝利
2008/09/13,3歳未勝利,1200,ダ,未勝利,o.未勝利
2008/09/13,障害3歳以上未勝利,2880,障,未勝利,o.未勝利
2008/09/13,2歳新馬,1600,芝,新馬,o.未勝利
2008/09/13,3歳未勝利,2000,芝,未勝利,o.未勝利
2008/09/13,3歳以上500万下,1200,ダ,500万,9.1勝
2008/09/13,3歳以上500万下,1800,ダ,500万,9.1勝
2008/09/13,白井特別(1000万下),1800,芝,1000万,8.2勝
2008/09/13,浦安特別(1000万下),1200,ダ,1000万,8.2勝
2008/09/13,紫苑S(OP),2000,芝,OP,6.OP
2008/09/13,3歳以上500万下,1600,芝,500万,9.1勝
2008/09/07,2歳未勝利,1700,ダ,未勝利,o.未勝利
2008/09/07,2歳未勝利,1200,芝,未勝利,o.未勝利
2008/09/07,3歳未勝利,1000,ダ,未勝利,o.未勝利
2008/09/07,2歳新馬,1800,芝,新馬,o.未勝利
2008/09/07,3歳未勝利,1700,ダ,未勝利,o.未勝利
2008/09/07,3歳未勝利,1700,ダ,未勝利,o.未勝利
2008/09/07,3歳未勝利,1200,芝,未勝利,o.未勝利
2008/09/07,3歳以上500万下,1700,ダ,500万,9.1勝
2008/09/07,札幌日経OP(OP),2600,芝,OP,6.OP
2008/09/07,ニセコ特別(500万下),1200,芝,500万,9.1勝
2008/09/07,摩周湖特別(1000万下),1500,芝,1000万,8.2勝
2008/09/07,3歳以上500万下,1800,芝,500万,9.1勝
2008/09/07,2歳未勝利,1800,芝,未勝利,o.未勝利
2008/09/07,3歳未勝利,1200,ダ,未勝利,o.未勝利
2008/09/07,3歳未勝利,2000,芝,未勝利,o.未勝利
2008/09/07,3歳未勝利,1800,ダ,未勝利,o.未勝利
2008/09/07,障害3歳以上未勝利,2850,障,未勝利,o.未勝利
2008/09/07,2歳新馬,1400,芝,新馬,o.未勝利
2008/09/07,3歳未勝利,1800,芝,未勝利,o.未勝利
2008/09/07,3歳以上500万下,1200,ダ,500万,9.1勝
2008/09/07,瓢湖特別(500万下),2400,芝,500万,9.1勝
2008/09/07,妙高特別(1000万下),1200,ダ,1000万,8.2勝
2008/09/07,新潟2歳S(G3),1600,芝,G3,3.G3
2008/09/07,3歳以上500万下,1000,芝,500万,9.1勝
2008/09/07,2歳未勝利,1200,芝,未勝利,o.未勝利
2008/09/07,3歳未勝利,1000,ダ,未勝利,o.未勝利
2008/09/07,3歳未勝利,1800,芝,未勝利,o.未勝利
2008/09/07,2歳新馬,1200,芝,新馬,o.未勝利
2008/09/07,3歳未勝利,2000,芝,未勝利,o.未勝利
2008/09/07,3歳未勝利,1700,ダ,未勝利,o.未勝利
2008/09/07,3歳未勝利,1200,芝,未勝利,o.未勝利
2008/09/07,3歳以上500万下,1700,ダ,500万,9.1勝
2008/09/07,八幡特別(1000万下),1200,芝,1000万,8.2勝
2008/09/07,小倉2歳S(G3),1200,芝,G3,3.G3
2008/09/07,国東特別(500万下),1800,芝,500万,9.1勝
2008/09/07,3歳以上500万下,2600,芝,500万,9.1勝
2008/09/06,2歳未勝利,1800,芝,未勝利,o.未勝利
2008/09/06,3歳未勝利,1700,ダ,未勝利,o.未勝利
2008/09/06,3歳未勝利,1700,ダ,未勝利,o.未勝利
2008/09/06,2歳新馬,1200,芝,新馬,o.未勝利
2008/09/06,3歳未勝利,1700,ダ,未勝利,o.未勝利
2008/09/06,3歳未勝利,2000,芝,未勝利,o.未勝利
2008/09/06,3歳以上500万下,1000,ダ,500万,9.1勝
2008/09/06,3歳以上500万下,1700,ダ,500万,9.1勝
2008/09/06,HBC賞(1000万下),1800,芝,1000万,8.2勝
2008/09/06,富良野特別(500万下),2600,芝,500万,9.1勝
2008/09/06,層雲峡特別(1000万下),1700,ダ,1000万,8.2勝
2008/09/06,3歳以上500万下,1500,芝,500万,9.1勝
2008/09/06,2歳未勝利,1200,ダ,未勝利,o.未勝利
2008/09/06,2歳未勝利,1400,芝,未勝利,o.未勝利
2008/09/06,3歳未勝利,1200,ダ,未勝利,o.未勝利
2008/09/06,3歳未勝利,1800,ダ,未勝利,o.未勝利
2008/09/06,障害3歳以上OP,2850,障,OP,6.OP
2008/09/06,2歳新馬,1600,芝,新馬,o.未勝利
2008/09/06,3歳未勝利,1000,芝,未勝利,o.未勝利
2008/09/06,3歳以上500万下,1800,ダ,500万,9.1勝
2008/09/06,新発田城特別(500万下),1400,芝,500万,9.1勝
2008/09/06,弥彦特別(1000万下),2000,芝,1000万,8.2勝
2008/09/06,BSN賞(OP),1200,ダ,OP,6.OP
2008/09/06,3歳以上500万下,1800,芝,500万,9.1勝
2008/09/06,2歳未勝利,1200,芝,未勝利,o.未勝利
2008/09/06,2歳未勝利,1800,芝,未勝利,o.未勝利
2008/09/06,障害3歳以上未勝利,2900,障,未勝利,o.未勝利
2008/09/06,3歳未勝利,1700,ダ,未勝利,o.未勝利
2008/09/06,3歳未勝利,1200,芝,未勝利,o.未勝利
2008/09/06,3歳未勝利,1700,ダ,未勝利,o.未勝利
2008/09/06,3歳未勝利,1800,芝,未勝利,o.未勝利
2008/09/06,3歳以上500万下,1000,ダ,500万,9.1勝
2008/09/06,不知火特別(1000万下),1800,芝,1000万,8.2勝
2008/09/06,佐世保S(1600万下),1200,芝,1600万,7.3勝
2008/09/06,唐津特別(500万下),1700,ダ,500万,9.1勝
2008/09/06,3歳以上500万下,1200,芝,500万,9.1勝
2008/08/31,2歳未勝利,1500,芝,未勝利,o.未勝利
2008/08/31,3歳未勝利,1000,ダ,未勝利,o.未勝利
2008/08/31,3歳未勝利,1700,ダ,未勝利,o.未勝利
2008/08/31,2歳新馬,1800,芝,新馬,o.未勝利
2008/08/31,3歳未勝利,1700,ダ,未勝利,o.未勝利
2008/08/31,3歳以上500万下,1000,ダ,500万,9.1勝
2008/08/31,3歳以上500万下,1700,ダ,500万,9.1勝
2008/08/31,3歳以上1000万下,1000,ダ,1000万,8.2勝
2008/08/31,キーンランドC(G3),1200,芝,G3,3.G3
2008/08/31,クローバー賞(OP),1500,芝,OP,6.OP
2008/08/31,知床特別(500万下),2000,芝,500万,9.1勝
2008/08/31,札幌スポニチ賞(1000万下),1200,芝,1000万,8.2勝
2008/08/31,2歳未勝利,1400,芝,未勝利,o.未勝利
2008/08/31,2歳未勝利,1600,芝,未勝利,o.未勝利
2008/08/31,3歳未勝利,1800,ダ,未勝利,o.未勝利
2008/08/31,3歳未勝利,1200,ダ,未勝利,o.未勝利
2008/08/31,2歳新馬,1800,芝,新馬,o.未勝利
2008/08/31,3歳未勝利,1800,ダ,未勝利,o.未勝利
2008/08/31,3歳未勝利,1000,芝,未勝利,o.未勝利
2008/08/31,3歳以上500万下,1800,ダ,500万,9.1勝
2008/08/31,古町特別(500万下),1600,芝,500万,9.1勝
2008/08/31,三面川特別(1000万下),1800,芝,1000万,8.2勝
2008/08/31,新潟記念(G3),2000,芝,G3,3.G3
2008/08/31,両津湾特別(1000万下),1800,ダ,1000万,8.2勝
2008/08/31,2歳未勝利,1200,芝,未勝利,o.未勝利
2008/08/31,3歳未勝利,2600,芝,未勝利,o.未勝利
2008/08/31,障害3歳以上未勝利,2900,障,未勝利,o.未勝利
2008/08/31,2歳新馬,1200,芝,新馬,o.未勝利
2008/08/31,3歳未勝利,1700,ダ,未勝利,o.未勝利
2008/08/31,3歳未勝利,1200,芝,未勝利,o.未勝利
2008/08/31,3歳未勝利,1800,芝,未勝利,o.未勝利
2008/08/31,3歳以上500万下,1000,ダ,500万,9.1勝
2008/08/31,筑後川特別(500万下),2000,芝,500万,9.1勝
2008/08/31,平尾台特別(1000万下),1700,ダ,1000万,8.2勝
2008/08/31,別府特別(500万下),1200,芝,500万,9.1勝
2008/08/31,3歳以上500万下,1700,ダ,500万,9.1勝
2008/08/30,2歳未勝利,1000,ダ,未勝利,o.未勝利
2008/08/30,2歳未勝利,1200,芝,未勝利,o.未勝利
2008/08/30,3歳未勝利,1000,ダ,未勝利,o.未勝利
2008/08/30,2歳新馬,1500,芝,新馬,o.未勝利
2008/08/30,3歳未勝利,1700,ダ,未勝利,o.未勝利
2008/08/30,3歳未勝利,2000,芝,未勝利,o.未勝利
2008/08/30,3歳以上500万下,1700,ダ,500万,9.1勝
2008/08/30,3歳以上500万下,1700,ダ,500万,9.1勝
2008/08/30,報知杯大雪H(1000万下),1700,ダ,1000万,8.2勝
2008/08/30,まりも特別(500万下),1200,芝,500万,9.1勝
2008/08/30,阿寒湖特別(1000万下),2600,芝,1000万,8.2勝
2008/08/30,3歳以上500万下,1500,芝,500万,9.1勝
2008/08/30,2歳未勝利,1000,芝,未勝利,o.未勝利
2008/08/30,3歳未勝利,2000,芝,未勝利,o.未勝利
2008/08/30,2歳新馬,1400,芝,新馬,o.未勝利
2008/08/30,3歳未勝利,1800,ダ,未勝利,o.未勝利
2008/08/30,障害3歳以上未勝利,2850,障,未勝利,o.未勝利
2008/08/30,2歳新馬,1200,ダ,新馬,o.未勝利
2008/08/30,3歳未勝利,1400,芝,未勝利,o.未勝利
2008/08/30,3歳以上500万下,1800,ダ,500万,9.1勝
2008/08/30,鳥屋野特別(500万下),1800,芝,500万,9.1勝
2008/08/30,出雲崎特別(500万下),1200,ダ,500万,9.1勝
2008/08/30,朝日岳特別(1000万下),1400,芝,1000万,8.2勝
2008/08/30,3歳以上500万下,2000,芝,500万,9.1勝
2008/08/30,2歳未勝利,1000,ダ,未勝利,o.未勝利
2008/08/30,2歳未勝利,1000,芝,未勝利,o.未勝利
2008/08/30,障害3歳以上OP,2900,障,OP,6.OP
2008/08/30,3歳未勝利,2000,芝,未勝利,o.未勝利
2008/08/30,3歳未勝利,1000,ダ,未勝利,o.未勝利
2008/08/30,3歳未勝利,1700,ダ,未勝利,o.未勝利
2008/08/30,3歳未勝利,1200,芝,未勝利,o.未勝利
2008/08/30,3歳以上500万下,1700,ダ,500万,9.1勝
2008/08/30,玄海特別(1000万下),2000,芝,1000万,8.2勝
2008/08/30,阿蘇S(OP),1700,ダ,OP,6.OP
2008/08/30,ひまわり賞(OP),1200,芝,OP,6.OP
2008/08/30,3歳以上500万下,1800,芝,500万,9.1勝
2008/08/24,2歳未勝利,1200,芝,未勝利,o.未勝利
2008/08/24,3歳未勝利,1700,ダ,未勝利,o.未勝利
2008/08/24,3歳未勝利,1700,ダ,未勝利,o.未勝利
2008/08/24,2歳新馬,1800,芝,新馬,o.未勝利
2008/08/24,3歳未勝利,1200,芝,未勝利,o.未勝利
2008/08/24,3歳以上500万下,1700,ダ,500万,9.1勝
2008/08/24,3歳以上500万下,1700,ダ,500万,9.1勝
2008/08/24,藻岩山特別(1000万下),1500,芝,1000万,8.2勝
2008/08/24,札幌記念(G2),2000,芝,G2,2.G2
2008/08/24,羊蹄山特別(1000万下),1700,ダ,1000万,8.2勝
2008/08/24,ポプラS(1600万下),2000,芝,1600万,7.3勝
2008/08/24,3歳以上500万下,1200,芝,500万,9.1勝
2008/08/24,2歳未勝利,1800,芝,未勝利,o.未勝利
2008/08/24,2歳未勝利,1200,ダ,未勝利,o.未勝利
2008/08/24,3歳未勝利,1800,芝,未勝利,o.未勝利
2008/08/24,3歳未勝利,1800,ダ,未勝利,o.未勝利
2008/08/24,障害3歳以上未勝利,2850,障,未勝利,o.未勝利
2008/08/24,2歳新馬,1600,芝,新馬,o.未勝利
2008/08/24,3歳未勝利,1000,芝,未勝利,o.未勝利
2008/08/24,3歳以上500万下,1200,ダ,500万,9.1勝
2008/08/24,悠久山特別(500万下),2200,芝,500万,9.1勝
2008/08/24,飯豊特別(1000万下),1200,芝,1000万,8.2勝
2008/08/24,NSTOP(OP),1400,芝,OP,6.OP
2008/08/24,3歳以上500万下,1800,ダ,500万,9.1勝
2008/08/24,2歳未勝利,1200,芝,未勝利,o.未勝利
2008/08/24,3歳未勝利,1700,ダ,未勝利,o.未勝利
2008/08/24,3歳未勝利,1200,芝,未勝利,o.未勝利
2008/08/24,2歳新馬,1200,芝,新馬,o.未勝利
2008/08/24,2歳新馬,1800,芝,新馬,o.未勝利
2008/08/24,3歳未勝利,1700,ダ,未勝利,o.未勝利
2008/08/24,3歳未勝利,1800,芝,未勝利,o.未勝利
2008/08/24,3歳以上500万下,1000,ダ,500万,9.1勝
2008/08/24,小郡特別(1000万下),1200,芝,1000万,8.2勝
2008/08/24,小倉日経OP(OP),1800,芝,OP,6.OP
2008/08/24,豊前特別(500万下),1700,ダ,500万,9.1勝
2008/08/24,3歳以上500万下,2000,芝,500万,9.1勝
2008/08/23,2歳未勝利,1800,芝,未勝利,o.未勝利
2008/08/23,3歳未勝利,1000,ダ,未勝利,o.未勝利
2008/08/23,2歳新馬,1700,ダ,新馬,o.未勝利
2008/08/23,2歳新馬,1200,芝,新馬,o.未勝利
2008/08/23,3歳未勝利,1700,ダ,未勝利,o.未勝利
2008/08/23,3歳未勝利,2000,芝,未勝利,o.未勝利
2008/08/23,3歳以上500万下,1000,ダ,500万,9.1勝
2008/08/23,3歳以上500万下,1700,ダ,500万,9.1勝
2008/08/23,しらかばS(OP),1700,ダ,OP,6.OP
2008/08/23,石狩特別(500万下),1800,芝,500万,9.1勝
2008/08/23,日高特別(1000万下),2000,芝,1000万,8.2勝
2008/08/23,3歳以上500万下,2600,芝,500万,9.1勝
2008/08/23,2歳未勝利,1400,芝,未勝利,o.未勝利
2008/08/23,3歳未勝利,1800,ダ,未勝利,o.未勝利
2008/08/23,3歳未勝利,2200,芝,未勝利,o.未勝利
2008/08/23,3歳未勝利,1600,芝,未勝利,o.未勝利
2008/08/23,2歳新馬,1200,芝,新馬,o.未勝利
2008/08/23,3歳未勝利,1200,ダ,未勝利,o.未勝利
2008/08/23,3歳以上500万下,1800,芝,500万,9.1勝
2008/08/23,3歳以上500万下,1000,芝,500万,9.1勝
2008/08/23,柏崎特別(500万下),1800,ダ,500万,9.1勝
2008/08/23,新潟ジャンプS(J.G3),3250,障,G3,3.G3
2008/08/23,柳都S(1600万下),1800,ダ,1600万,7.3勝
2008/08/23,阿賀野川特別(1000万下),2200,芝,1000万,8.2勝
2008/08/23,2歳未勝利,1200,芝,未勝利,o.未勝利
2008/08/23,2歳未勝利,1800,芝,未勝利,o.未勝利
2008/08/23,障害3歳以上未勝利,2900,障,未勝利,o.未勝利
2008/08/23,2歳新馬,1200,芝,新馬,o.未勝利
2008/08/23,3歳未勝利,1000,ダ,未勝利,o.未勝利
2008/08/23,3歳未勝利,2000,芝,未勝利,o.未勝利
2008/08/23,3歳未勝利,1700,ダ,未勝利,o.未勝利
2008/08/23,3歳以上500万下,1200,芝,500万,9.1勝
2008/08/23,門司特別(500万下),1800,芝,500万,9.1勝
2008/08/23,TVQ杯(1000万下),1700,ダ,1000万,8.2勝
2008/08/23,伊万里特別(500万下),1200,芝,500万,9.1勝
2008/08/23,3歳以上500万下,1700,ダ,500万,9.1勝
2008/08/17,3歳未勝利,1000,ダ,未勝利,o.未勝利
2008/08/17,3歳未勝利,1700,ダ,未勝利,o.未勝利
2008/08/17,2歳新馬,1200,芝,新馬,o.未勝利
2008/08/17,2歳新馬,1800,芝,新馬,o.未勝利
2008/08/17,3歳未勝利,1700,ダ,未勝利,o.未勝利
2008/08/17,3歳以上500万下,1000,ダ,500万,9.1勝
2008/08/17,3歳以上500万下,1700,ダ,500万,9.1勝
2008/08/17,3歳以上500万下,1700,ダ,500万,9.1勝
2008/08/17,クイーンS(G3),1800,芝,G3,3.G3
2008/08/17,小樽特別(500万下),1500,芝,500万,9.1勝
2008/08/17,大倉山特別(1000万下),1800,芝,1000万,8.2勝
2008/08/17,羊ヶ丘特別(1000万下),1200,芝,1000万,8.2勝
2008/08/17,2歳未勝利,1600,芝,未勝利,o.未勝利
2008/08/17,3歳未勝利,1400,芝,未勝利,o.未勝利
2008/08/17,3歳未勝利,2000,芝,未勝利,o.未勝利
