開催日,レース名,距離,地肌,クラス
2014/11/30,オータムリーフS(OP),1400,ダ,OP
2014/11/30,京阪杯(G3),1200,芝,G3
2014/11/29,2歳未勝利,1400,ダ,未勝利
2014/11/29,2歳未勝利,1600,芝,未勝利
2014/11/29,2歳未勝利,2000,芝,未勝利
2014/11/29,障害3歳以上未勝利,3000,障,未勝利
2014/11/29,2歳新馬,1600,ダ,新馬
2014/11/29,2歳500万下,1600,ダ,500万
2014/11/29,3歳以上500万下,2000,芝,500万
2014/11/29,3歳以上500万下,1600,ダ,500万
2014/11/29,エクセレントJT(1000万下),1600,芝,1000万
2014/11/29,オリエンタル賞(1000万下),2000,芝,1000万
2014/11/29,ファンタスティッJT(1600万下),1400,芝,1600万
2014/11/29,3歳以上1000万下,1400,ダ,1000万
2014/11/29,2歳未勝利,1400,ダ,未勝利
2014/11/29,2歳未勝利,1800,ダ,未勝利
2014/11/29,2歳未勝利,1600,芝,未勝利
2014/11/29,2歳未勝利,1400,芝,未勝利
2014/11/29,2歳新馬,1600,芝,新馬
2014/11/29,2歳新馬,1200,ダ,新馬
2014/11/29,3歳以上500万下,1400,ダ,500万
2014/11/29,3歳以上500万下,1800,ダ,500万
2014/11/29,高雄特別(1000万下),2400,芝,1000万
2014/11/29,貴船S(1600万下),1200,ダ,1600万
2014/11/29,ラジオN杯京都2歳S(G3),2000,芝,G3
2014/11/29,3歳以上1000万下,1200,芝,1000万
2014/11/24,2歳未勝利,1400,ダ,未勝利
2014/11/24,2歳未勝利,1300,ダ,未勝利
2014/11/24,2歳未勝利,1400,芝,未勝利
2014/11/24,2歳新馬,1600,芝,新馬
2014/11/24,2歳新馬,1800,芝,新馬
2014/11/24,3歳以上500万下,1400,ダ,500万
2014/11/24,3歳以上500万下,1600,ダ,500万
2014/11/24,3歳以上500万下,2400,芝,500万
2014/11/24,鷹巣山特別(1000万下),1400,芝,1000万
2014/11/24,西湖特別(1000万下),1400,ダ,1000万
2014/11/24,東京スポーツ杯2歳S(G3),1800,芝,G3
2014/11/24,3歳以上500万下,2100,ダ,500万
2014/11/24,2歳未勝利,1400,ダ,未勝利
2014/11/24,2歳未勝利,1200,ダ,未勝利
2014/11/24,2歳未勝利,1400,芝,未勝利
2014/11/24,障害3歳以上未勝利,2910,障,未勝利
2014/11/24,2歳新馬,1400,芝,新馬
2014/11/24,2歳新馬,1800,ダ,新馬
2014/11/24,3歳以上500万下,1400,ダ,500万
2014/11/24,3歳以上500万下,1800,ダ,500万
2014/11/24,秋明菊賞(500万下),1400,芝,500万
2014/11/24,花背特別(1000万下),1800,ダ,1000万
2014/11/24,醍醐S(1600万下),1200,芝,1600万
2014/11/24,3歳以上500万下,2200,芝,500万
2014/11/23,2歳未勝利,1600,ダ,未勝利
2014/11/23,2歳未勝利,1400,芝,未勝利
2014/11/23,2歳未勝利,1800,芝,未勝利
2014/11/23,障害3歳以上未勝利,3000,障,未勝利
2014/11/23,2歳新馬,1400,芝,新馬
2014/11/23,2歳新馬,1600,ダ,新馬
2014/11/23,3歳以上500万下,1400,ダ,500万
2014/11/23,3歳以上500万下,1600,ダ,500万
2014/11/23,赤松賞(500万下),1600,芝,500万
2014/11/23,深秋特別(1000万下),2100,ダ,1000万
2014/11/23,霜月S(OP),1400,ダ,OP
2014/11/23,3歳以上500万下,1800,芝,500万
2014/11/23,2歳未勝利,1400,ダ,未勝利
2014/11/23,2歳未勝利,1800,ダ,未勝利
2014/11/23,2歳未勝利,1600,芝,未勝利
2014/11/23,2歳未勝利,1800,芝,未勝利
2014/11/23,2歳新馬,2000,芝,新馬
2014/11/23,3歳以上500万下,1800,ダ,500万
2014/11/23,3歳以上500万下,1200,ダ,500万
2014/11/23,3歳以上500万下,1400,芝,500万
2014/11/23,嵯峨野特別(1000万下),2000,芝,1000万
2014/11/23,花園S(1600万下),1900,ダ,1600万
2014/11/23,マイルチャンピオンS(G1),1600,芝,G1
2014/11/23,枚方特別(1000万下),1400,ダ,1000万
2014/11/22,2歳未勝利,1400,ダ,未勝利
2014/11/22,2歳未勝利,1600,ダ,未勝利
2014/11/22,2歳未勝利,2000,芝,未勝利
2014/11/22,2歳未勝利,1600,芝,未勝利
2014/11/22,3歳以上500万下,1300,ダ,500万
2014/11/22,2歳新馬,1400,ダ,新馬
2014/11/22,3歳以上500万下,1600,ダ,500万
2014/11/22,秋陽ジャンプS(OP),3110,障,OP
2014/11/22,からまつ賞(500万下),1400,芝,500万
2014/11/22,南武特別(1000万下),2400,芝,1000万
2014/11/22,銀嶺S(1600万下),1400,ダ,1600万
2014/11/22,3歳以上500万下,1400,芝,500万
2014/11/22,2歳未勝利,1200,ダ,未勝利
2014/11/22,2歳未勝利,1800,ダ,未勝利
2014/11/22,2歳未勝利,1200,芝,未勝利
2014/11/22,2歳未勝利,2000,芝,未勝利
2014/11/22,2歳新馬,1400,ダ,新馬
2014/11/22,2歳新馬,1600,芝,新馬
2014/11/22,3歳以上500万下,1900,ダ,500万
2014/11/22,3歳以上500万下,1400,ダ,500万
2014/11/22,もちの木賞(500万下),1800,ダ,500万
2014/11/22,衣笠特別(1000万下),1800,芝,1000万
2014/11/22,アンドロメダS(OP),2000,芝,OP
2014/11/22,3歳以上1000万下,1400,芝,1000万
2014/11/16,2歳未勝利,1700,ダ,未勝利
2014/11/16,3歳以上500万下,1700,ダ,500万
2014/11/16,3歳以上500万下,1700,ダ,500万
2014/11/16,障害3歳以上未勝利,2800,障,未勝利
2014/11/16,2歳未勝利,1200,芝,未勝利
2014/11/16,2歳未勝利,1800,芝,未勝利
2014/11/16,3歳以上500万下,1150,ダ,500万
2014/11/16,3歳以上500万下,2600,芝,500万
2014/11/16,3歳以上500万下,1150,ダ,500万
2014/11/16,福島2歳S(OP),1200,芝,OP
2014/11/16,福島記念(G3),2000,芝,G3
2014/11/16,相馬特別(500万下),1200,芝,500万
2014/11/16,2歳未勝利,1600,芝,未勝利
2014/11/16,2歳未勝利,1400,ダ,未勝利
2014/11/16,2歳未勝利,1800,芝,未勝利
2014/11/16,2歳新馬,1400,芝,新馬
2014/11/16,2歳新馬,2000,芝,新馬
2014/11/16,3歳以上500万下,1600,ダ,500万
2014/11/16,3歳以上500万下,1400,ダ,500万
2014/11/16,3歳以上1000万下,1300,ダ,1000万
2014/11/16,tvk賞(1000万下),2000,芝,1000万
2014/11/16,晩秋S(1600万下),2100,ダ,1600万
2014/11/16,オーロC(OP),1400,芝,OP
2014/11/16,3歳以上1000万下,1600,ダ,1000万
2014/11/16,2歳未勝利,1400,ダ,未勝利
2014/11/16,2歳未勝利,1800,ダ,未勝利
2014/11/16,2歳未勝利,1600,芝,未勝利
2014/11/16,2歳未勝利,1400,芝,未勝利
2014/11/16,2歳新馬,1600,芝,新馬
2014/11/16,2歳新馬,1200,ダ,新馬
2014/11/16,3歳以上500万下,1800,ダ,500万
2014/11/16,3歳以上1000万下,2200,芝,1000万
2014/11/16,黄菊賞(500万下),2000,芝,500万
2014/11/16,修学院S(1600万下),1600,芝,1600万
2014/11/16,エリザベス女王杯(G1),2200,芝,G1
2014/11/16,ドンカスターC(1000万下),1200,ダ,1000万
2014/11/15,2歳未勝利,1150,ダ,未勝利
2014/11/15,3歳以上500万下,1150,ダ,500万
2014/11/15,3歳以上500万下,1700,ダ,500万
2014/11/15,障害3歳以上未勝利,2800,障,未勝利
2014/11/15,障害3歳以上OP,2800,障,OP
2014/11/15,2歳新馬,1700,ダ,新馬
2014/11/15,3歳以上500万下,1200,芝,500万
2014/11/15,3歳以上500万下,1800,芝,500万
2014/11/15,3歳以上500万下,1200,芝,500万
2014/11/15,土湯温泉特別(500万下),1700,ダ,500万
2014/11/15,飯坂温泉特別(1000万下),1200,芝,1000万
2014/11/15,高湯温泉特別(500万下),2000,芝,500万
2014/11/15,2歳未勝利,1600,ダ,未勝利
2014/11/15,2歳未勝利,2000,芝,未勝利
2014/11/15,2歳未勝利,1600,ダ,未勝利
2014/11/15,2歳未勝利,1400,芝,未勝利
2014/11/15,2歳新馬,1400,ダ,新馬
2014/11/15,2歳新馬,1600,芝,新馬
2014/11/15,3歳以上500万下,2100,ダ,500万
2014/11/15,3歳以上1000万下,1800,芝,1000万
2014/11/15,オキザリス賞(500万下),1400,ダ,500万
2014/11/15,ユートピアS(1600万下),1600,芝,1600万
2014/11/15,東京中日S杯武蔵野S(G3),1600,ダ,G3
2014/11/15,3歳以上1000万下,1400,芝,1000万
2014/11/15,2歳未勝利,1200,ダ,未勝利
2014/11/15,2歳未勝利,1800,芝,未勝利
2014/11/15,2歳未勝利,1400,ダ,未勝利
2014/11/15,2歳未勝利,1600,芝,未勝利
2014/11/15,2歳新馬,1800,芝,新馬
2014/11/15,2歳新馬,1200,芝,新馬
2014/11/15,3歳以上500万下,1800,ダ,500万
2014/11/15,3歳以上500万下,1400,ダ,500万
2014/11/15,御陵特別(1000万下),1800,ダ,1000万
2014/11/15,比叡S(1600万下),2200,芝,1600万
2014/11/15,デイリー杯2歳S(G2),1600,芝,G2
2014/11/15,3歳以上1000万下,1600,芝,1000万
2014/11/09,2歳未勝利,1150,ダ,未勝利
2014/11/09,2歳未勝利,1200,芝,未勝利
2014/11/09,3歳以上500万下,1700,ダ,500万
2014/11/09,障害3歳以上未勝利,2800,障,未勝利
2014/11/09,障害3歳以上未勝利,2800,障,未勝利
2014/11/09,3歳以上500万下,2400,ダ,500万
2014/11/09,3歳以上500万下,1200,芝,500万
2014/11/09,3歳以上500万下,1700,ダ,500万
2014/11/09,3歳以上500万下,1800,芝,500万
2014/11/09,五色沼特別(500万下),1200,芝,500万
2014/11/09,東北S(1600万下),1700,ダ,1600万
2014/11/09,檜原湖特別(500万下),2000,芝,500万
2014/11/09,2歳未勝利,1400,ダ,未勝利
2014/11/09,2歳未勝利,1600,芝,未勝利
2014/11/09,2歳未勝利,2000,芝,未勝利
2014/11/09,2歳新馬,1300,ダ,新馬
2014/11/09,2歳新馬,1800,芝,新馬
2014/11/09,2歳新馬,1400,芝,新馬
2014/11/09,3歳以上500万下,1300,ダ,500万
2014/11/09,3歳以上500万下,1600,ダ,500万
2014/11/09,百日草特別(500万下),2000,芝,500万
2014/11/09,奥多摩S(1600万下),1400,芝,1600万
2014/11/09,アルゼンチン共和国杯(G2),2500,芝,G2
2014/11/09,3歳以上1000万下,1600,ダ,1000万
2014/11/09,2歳未勝利,1200,ダ,未勝利
2014/11/09,2歳未勝利,1400,芝,未勝利
2014/11/09,2歳未勝利,1400,ダ,未勝利
2014/11/09,2歳新馬,1600,芝,新馬
2014/11/09,2歳新馬,2000,芝,新馬
2014/11/09,2歳500万下,1200,芝,500万
2014/11/09,3歳以上500万下,1200,ダ,500万
2014/11/09,3歳以上1000万下,1800,ダ,1000万
2014/11/09,八坂S(1600万下),1800,芝,1600万
2014/11/09,京洛S(OP),1200,芝,OP
2014/11/09,みやこS(G3),1800,ダ,G3
2014/11/09,3歳以上1000万下,1200,芝,1000万
2014/11/08,2歳未勝利,1700,ダ,未勝利
2014/11/08,2歳未勝利,1200,芝,未勝利
2014/11/08,2歳未勝利,2000,芝,未勝利
2014/11/08,3歳以上500万下,1700,ダ,500万
2014/11/08,2歳新馬,1200,芝,新馬
2014/11/08,3歳以上500万下,2600,芝,500万
2014/11/08,3歳以上500万下,1150,ダ,500万
2014/11/08,3歳以上500万下,1200,芝,500万
2014/11/08,3歳以上500万下,1700,ダ,500万
2014/11/08,小野川湖特別(500万下),1150,ダ,500万
2014/11/08,磐梯山特別(1000万下),2600,芝,1000万
2014/11/08,西郷特別(500万下),1800,芝,500万
2014/11/08,2歳未勝利,1300,ダ,未勝利
2014/11/08,2歳未勝利,1600,ダ,未勝利
2014/11/08,2歳未勝利,1400,芝,未勝利
2014/11/08,2歳未勝利,1800,芝,未勝利
2014/11/08,2歳新馬,1600,芝,新馬
2014/11/08,2歳新馬,1600,ダ,新馬
2014/11/08,3歳以上500万下,1400,ダ,500万
2014/11/08,3歳以上1000万下,1800,芝,1000万
2014/11/08,伊勢佐木特別(1000万下),2100,ダ,1000万
2014/11/08,ノベンバーS(1600万下),2000,芝,1600万
2014/11/08,京王杯2歳S(G2),1400,芝,G2
2014/11/08,3歳以上1000万下,1600,芝,1000万
2014/11/08,2歳未勝利,1800,ダ,未勝利
2014/11/08,2歳未勝利,1600,芝,未勝利
2014/11/08,2歳未勝利,2000,芝,未勝利
2014/11/08,2歳新馬,1400,ダ,新馬
2014/11/08,2歳新馬,1400,芝,新馬
2014/11/08,3歳以上500万下,1800,ダ,500万
2014/11/08,3歳以上500万下,2000,芝,500万
2014/11/08,京都ジャンプS(J.G3),3170,障,G3
2014/11/08,近江特別(1000万下),1800,芝,1000万
